success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,response,stimulus_id,painting,index,stimulus_left,stimulus_right,explain_trial,reward_type,rating_left,rating_right,painting_left,painting_right,block,left_chosen,chosen_obj,unchosen_obj,explain_response,reward_amount,see_reward_rt,register_reward_response,register_reward_rt,deliberation_reward_tally,stimulus_left_deliberation_ind,stimulus_right_deliberation_ind,chosen_trial,gain_left,higher_outcome_chosen,old_pair,chosen_object,rt_pairs,left_object_chosen,rt_object,old_response,new_rating,deliberated_stim,initial_rating,outcome_eval_rt,outcome_eval_response,outcome_eval_gain,outcome_eval_acc,preamble,outcome_eval_confidence,outcome_eval_confidence_rt,total_reward_tally,stim_type
,respond_faster,,html-keyboard-response,332,1071421,0.0-317.0-0.0,1,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,333,1072425,0.0-319.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,334,1074172,0.0-320.0,0,0,1mICX,,1744,,,32,,37,,43,,,,-1,,,,,2,,,,,0,1744,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,335,1076175,0.0-321.0,0,0,1mICX,,486,,,40,,37,,43,,,,,,,,,,,,,,,,-1,486,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,336,1077182,0.0-324.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,337,1077604,0.0-325.0,0,0,1mICX,,419,,,32,,18,,44,,,,1,,,,,2,,,,,142,419,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,338,1079609,0.0-326.0,0,0,1mICX,,671,,,38,,18,,44,,,,,,,,,,,,,,,,1,671,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,339,1080615,0.0-329.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,340,1081108,0.0-330.0,0,0,1mICX,,490,,,32,,4,,45,,,,1,,,,,2,,,,,144,490,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,341,1083112,0.0-331.0,0,0,1mICX,,502,,,38,,4,,45,,,,,,,,,,,,,,,,1,502,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,342,1084119,0.0-334.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,343,1084676,0.0-335.0,0,0,1mICX,,555,,,32,,37,,46,,,,-1,,,,,2,,,,,0,555,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,344,1086682,0.0-336.0,0,0,1mICX,,613,,,40,,37,,46,,,,,,,,,,,,,,,,-1,613,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,345,1087686,0.0-339.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,346,1088148,0.0-340.0,0,0,1mICX,,458,,,32,,11,,47,,,,1,,,,,2,,,,,158,458,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,347,1090154,0.0-341.0,0,0,1mICX,,485,,,38,,11,,47,,,,,,,,,,,,,,,,1,485,,,,,,,,,,,,,,,,,,,,,,,,
,block_over,,html-keyboard-response,348,1134298,0.0-343.0-0.0,0,0,1mICX,,44142,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,349,1135303,0.0-344.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,350,1136307,0.0-345.0,0,0,1mICX,,1000,,,32,,11,,48,,,,1,,,,,3,,,,,158,1000,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,351,1138311,0.0-346.0,0,0,1mICX,,1133,,,38,,11,,48,,,,,,,,,,,,,,,,1,1133,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,352,1139314,0.0-349.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,353,1139675,0.0-350.0,0,0,1mICX,,358,,,32,,11,,49,,,,1,,,,,3,,,,,158,358,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,354,1141683,0.0-351.0,0,0,1mICX,,389,,,38,,11,,49,,,,,,,,,,,,,,,,1,389,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,355,1142688,0.0-354.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,356,1143139,0.0-355.0,0,0,1mICX,,448,,,32,,1,,50,,,,-1,,,,,3,,,,,0,448,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,357,1145143,0.0-356.0,0,0,1mICX,,389,,,40,,1,,50,,,,,,,,,,,,,,,,-1,389,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,358,1146147,0.0-359.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,359,1146659,0.0-360.0,0,0,1mICX,,508,,,32,,27,,51,,,,-1,,,,,3,,,,,0,508,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,360,1148666,0.0-361.0,0,0,1mICX,,461,,,40,,27,,51,,,,,,,,,,,,,,,,-1,461,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,361,1149674,0.0-364.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,362,1150147,0.0-365.0,0,0,1mICX,,470,,,32,,42,,52,,,,1,,,,,3,,,,,144,470,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,363,1152152,0.0-366.0,0,0,1mICX,,397,,,38,,42,,52,,,,,,,,,,,,,,,,1,397,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,364,1153158,0.0-369.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,365,1153546,0.0-370.0,0,0,1mICX,,386,,,32,,27,,53,,,,-1,,,,,3,,,,,0,386,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,366,1155553,0.0-371.0,0,0,1mICX,,373,,,40,,27,,53,,,,,,,,,,,,,,,,-1,373,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,367,1156556,0.0-374.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,368,1157170,0.0-375.0,0,0,1mICX,,612,,,32,,52,,54,,,,-1,,,,,3,,,,,0,612,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,369,1159175,0.0-376.0,0,0,1mICX,,413,,,40,,52,,54,,,,,,,,,,,,,,,,-1,413,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,370,1160183,0.0-379.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,371,1160723,0.0-380.0,0,0,1mICX,,537,,,32,,42,,55,,,,1,,,,,3,,,,,144,537,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,372,1162726,0.0-381.0,0,0,1mICX,,357,,,38,,42,,55,,,,,,,,,,,,,,,,1,357,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,373,1163730,0.0-384.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,374,1164186,0.0-385.0,0,0,1mICX,,453,,,32,,37,,56,,,,-1,,,,,3,,,,,0,453,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,375,1166194,0.0-386.0,0,0,1mICX,,351,,,40,,37,,56,,,,,,,,,,,,,,,,-1,351,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,376,1167200,0.0-389.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,377,1167634,0.0-390.0,0,0,1mICX,,432,,,32,,4,,57,,,,1,,,,,3,,,,,144,432,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,378,1169640,0.0-391.0,0,0,1mICX,,405,,,38,,4,,57,,,,,,,,,,,,,,,,1,405,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,379,1170644,0.0-394.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,380,1171427,0.0-395.0,0,0,1mICX,,779,,,32,,18,,58,,,,1,,,,,3,,,,,142,779,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,381,1173433,0.0-396.0,0,0,1mICX,,645,,,38,,18,,58,,,,,,,,,,,,,,,,1,645,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,382,1174441,0.0-399.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,383,1174930,0.0-400.0,0,0,1mICX,,486,,,32,,41,,59,,,,-1,,,,,3,,,,,0,486,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,384,1176937,0.0-401.0,0,0,1mICX,,358,,,40,,41,,59,,,,,,,,,,,,,,,,-1,358,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,385,1177944,0.0-404.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,386,1178498,0.0-405.0,0,0,1mICX,,551,,,32,,34,,60,,,,1,,,,,3,,,,,157,551,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,387,1180505,0.0-406.0,0,0,1mICX,,350,,,38,,34,,60,,,,,,,,,,,,,,,,1,350,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,388,1181511,0.0-409.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,389,1182130,0.0-410.0,0,0,1mICX,,616,,,32,,34,,61,,,,1,,,,,3,,,,,157,616,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,390,1184135,0.0-411.0,0,0,1mICX,,326,,,38,,34,,61,,,,,,,,,,,,,,,,1,326,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,391,1185138,0.0-414.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,392,1187390,0.0-415.0,0,0,1mICX,,2249,,,32,,41,,62,,,,-1,,,,,3,,,,,0,2249,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,393,1189394,0.0-416.0,0,0,1mICX,,602,,,40,,41,,62,,,,,,,,,,,,,,,,-1,602,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,394,1190400,0.0-419.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,395,1191058,0.0-420.0,0,0,1mICX,,655,,,32,,18,,63,,,,1,,,,,3,,,,,142,655,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,396,1193063,0.0-421.0,0,0,1mICX,,341,,,38,,18,,63,,,,,,,,,,,,,,,,1,341,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,397,1194067,0.0-424.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,398,1195658,0.0-425.0,0,0,1mICX,,1587,,,32,,31,,64,,,,1,,,,,3,,,,,150,1587,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,399,1197664,0.0-426.0,0,0,1mICX,,421,,,38,,31,,64,,,,,,,,,,,,,,,,1,421,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,400,1198672,0.0-429.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,401,1199297,0.0-430.0,0,0,1mICX,,622,,,32,,1,,65,,,,-1,,,,,3,,,,,0,622,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,402,1201305,0.0-431.0,0,0,1mICX,,382,,,40,,1,,65,,,,,,,,,,,,,,,,-1,382,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,403,1202313,0.0-434.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,404,1202969,0.0-435.0,0,0,1mICX,,653,,,32,,52,,66,,,,-1,,,,,3,,,,,0,653,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,405,1204979,0.0-436.0,0,0,1mICX,,356,,,40,,52,,66,,,,,,,,,,,,,,,,-1,356,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,406,1205985,0.0-439.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,407,1206609,0.0-440.0,0,0,1mICX,,622,,,32,,37,,67,,,,-1,,,,,3,,,,,0,622,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,408,1208614,0.0-441.0,0,0,1mICX,,229,,,40,,37,,67,,,,,,,,,,,,,,,,-1,229,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,409,1209617,0.0-444.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,410,1210402,0.0-445.0,0,0,1mICX,,781,,,32,,13,,68,,,,-1,,,,,3,,,,,0,781,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,411,1212405,0.0-446.0,0,0,1mICX,,341,,,40,,13,,68,,,,,,,,,,,,,,,,-1,341,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,412,1213408,0.0-449.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,413,1213865,0.0-450.0,0,0,1mICX,,454,,,32,,4,,69,,,,1,,,,,3,,,,,144,454,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,414,1215870,0.0-451.0,0,0,1mICX,,389,,,38,,4,,69,,,,,,,,,,,,,,,,1,389,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,415,1216874,0.0-454.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,416,1217530,0.0-455.0,0,0,1mICX,,652,,,32,,13,,70,,,,-1,,,,,3,,,,,0,652,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,417,1219535,0.0-456.0,0,0,1mICX,,213,,,40,,13,,70,,,,,,,,,,,,,,,,-1,213,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,418,1220543,0.0-459.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,419,1221057,0.0-460.0,0,0,1mICX,,511,,,32,,31,,71,,,,1,,,,,3,,,,,150,511,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,420,1223065,0.0-461.0,0,0,1mICX,,221,,,38,,31,,71,,,,,,,,,,,,,,,,1,221,1.5,,,,,,,,,,,,,,,,,,,,,,,
,deliberation_reward_tally,,html-keyboard-response,421,1227865,0.0-464.0,0,0,1mICX,,4797,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions_instructions,,instructions,422,1236137,0.0-465.0-0.0,0,0,1mICX,"[{""page_index"":0,""viewing_time"":6706},{""page_index"":1,""viewing_time"":1564}]",8270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions_comprehension_check,,survey-multi-choice,423,1245522,0.0-465.0-1.0,0,0,1mICX,,9379,"{""Q0"":""True"",""Q1"":""K""}",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,start_phase,,html-keyboard-response,424,1247199,0.0-466.0,0,0,1mICX,,1669,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,425,1248203,0.0-467.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,426,1250025,0.0-468.0,0,0,1mICX,,1818,,,68,,,,0,24,61,,,28,8,Lewa1n.jpg,Grigb1.jpg,1,1,24,61,,,,,,,34,32,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,427,1250530,0.0-469.0-0.0,0,0,1mICX,,null,,,null,,,,0,24,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,428,1251536,0.0-472.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,429,1252529,0.0-473.0,0,0,1mICX,,989,,,68,,,,1,42,27,,,30,9,Mackc1.jpg,Gustc1.jpg,1,1,42,27,,,,,,,30,34,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,430,1253034,0.0-474.0-0.0,0,0,1mICX,,null,,,null,,,,1,42,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,431,1254040,0.0-477.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,432,1254785,0.0-478.0,0,0,1mICX,,741,,,68,,,,2,4,41,,,25,29,Krasb1.jpg,Picae1.jpg,1,1,4,41,,,,,,,35,25,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,433,1255288,0.0-479.0-0.0,0,0,1mICX,,null,,,null,,,,2,4,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,434,1256295,0.0-482.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,435,1257232,0.0-483.0,0,0,1mICX,,934,,,75,,,,3,41,31,,,29,18,Picae1.jpg,Picac1.jpg,1,0,31,41,,,,,,,25,24,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,436,1257736,0.0-484.0-0.0,0,0,1mICX,,null,,,null,,,,3,41,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,437,1258741,0.0-487.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,438,1259648,0.0-488.0,0,0,1mICX,,904,,,75,,,,4,37,11,,,28,35,Deka1n.jpg,Clifa1.jpg,1,0,11,37,,,,,,,27,32,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,439,1260152,0.0-489.0-0.0,0,0,1mICX,,null,,,null,,,,4,37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,440,1261160,0.0-492.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,441,1262433,0.0-493.0,0,0,1mICX,,1269,,,68,,,,5,51,16,,,39,40,Lewic1.jpg,Vincc1.jpg,1,1,51,16,,,,,,,24,31,0,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,442,1262937,0.0-494.0-0.0,0,0,1mICX,,null,,,null,,,,5,51,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,443,1263944,0.0-497.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,444,1264944,0.0-498.0,0,0,1mICX,,997,,,68,,,,6,34,37,,,39,28,Lasb1n.jpg,Deka1n.jpg,1,1,34,37,,,,,,,33,27,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,445,1265450,0.0-499.0-0.0,0,0,1mICX,,null,,,null,,,,6,34,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,446,1266455,0.0-502.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,447,1268456,0.0-503.0,0,0,1mICX,,1998,,,68,,,,7,16,3,,,40,18,Vincc1.jpg,Klib1n.jpg,1,1,16,3,,,,,,,31,33,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,448,1268962,0.0-504.0-0.0,0,0,1mICX,,null,,,null,,,,7,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,449,1269967,0.0-507.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,450,1270872,0.0-508.0,0,0,1mICX,,902,,,68,,,,8,31,37,,,18,28,Picac1.jpg,Deka1n.jpg,1,1,31,37,,,,,,,24,27,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,451,1271376,0.0-509.0-0.0,0,0,1mICX,,null,,,null,,,,8,31,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,452,1272380,0.0-512.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,453,1274320,0.0-513.0,0,0,1mICX,,1937,,,68,,,,9,44,7,,,12,9,Mackb1.jpg,Macb1n.jpg,1,1,44,7,,,,,,,29,28,0,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,454,1274824,0.0-514.0-0.0,0,0,1mICX,,null,,,null,,,,9,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,455,1275828,0.0-517.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,456,1276640,0.0-518.0,0,0,1mICX,,809,,,75,,,,10,1,34,,,37,39,Monda1.jpg,Lasb1n.jpg,1,0,34,1,,,,,,,28,33,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,457,1277145,0.0-519.0-0.0,0,0,1mICX,,null,,,null,,,,10,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,458,1278150,0.0-522.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,459,1279296,0.0-523.0,0,0,1mICX,,1143,,,75,,,,11,64,51,,,14,39,Vincb1.jpg,Lewic1.jpg,1,0,51,64,,,,,,,27,24,0,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,460,1279799,0.0-524.0-0.0,0,0,1mICX,,null,,,null,,,,11,64,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,461,1280803,0.0-527.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,462,1281912,0.0-528.0,0,0,1mICX,,1106,,,68,,,,12,61,29,,,8,23,Grigb1.jpg,Klinb1.jpg,1,1,61,29,,,,,,,32,26,0,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,463,1282417,0.0-529.0-0.0,0,0,1mICX,,null,,,null,,,,12,61,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,464,1283421,0.0-532.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,465,1284296,0.0-533.0,0,0,1mICX,,871,,,68,,,,13,34,41,,,39,29,Lasb1n.jpg,Picae1.jpg,1,1,34,41,,,,,,,33,25,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,466,1284799,0.0-534.0-0.0,0,0,1mICX,,null,,,null,,,,13,34,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,467,1285806,0.0-537.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,468,1286921,0.0-538.0,0,0,1mICX,,1111,,,68,,,,14,18,41,,,22,29,Krab1n.jpg,Picae1.jpg,1,1,18,41,,,,,,,29,25,1,1,1,,,,,,,,,,,,,,,,,,
