,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,confidence_response,confidence_rt,long_iti,simulation,version
7,,0,1,1.0,11,1100.0,E,unchosen,,,,,,,,,0,42,1
8,,0,1,1.0,12,1000.0,A,unchosen,,,,,,,,,0,42,1
9,,0,1,1.0,13,3200.0,L,chosen,,,,,,,,,1,42,1
10,,0,1,1.0,14,2700.0,G,unchosen,,,,,,,,,0,42,1
11,,0,1,1.0,15,1100.0,I,unchosen,,,,,,,,,0,42,1
12,,0,1,1.0,16,1200.0,E,chosen,,,,,,,,,0,42,1
13,,0,1,1.0,17,1100.0,B,chosen,,,,,,,,,0,42,1
14,,0,1,1.0,18,2200.0,K,unchosen,,,,,,,,,0,42,1
15,,0,1,1.0,19,1400.0,A,chosen,,,,,,,,,0,42,1
16,,0,1,1.0,20,1900.0,J,chosen,,,,,,,,,0,42,1
17,,0,1,1.0,21,1500.0,F,unchosen,,,,,,,,,0,42,1
18,,0,1,1.0,22,1200.0,B,unchosen,,,,,,,,,0,42,1
19,,0,1,1.0,23,1800.0,D,chosen,,,,,,,,,0,42,1
20,,0,1,1.0,24,4000.0,F,chosen,,,,,,,,,1,42,1
21,,0,1,1.0,25,1100.0,D,unchosen,,,,,,,,,0,42,1
22,,0,1,1.0,26,1900.0,L,unchosen,,,,,,,,,0,42,1
23,,0,1,1.0,27,1500.0,K,chosen,,,,,,,,,0,42,1
24,,0,1,2.0,28,2900.0,L,chosen,,,,,,,,,0,42,1
25,,0,1,2.0,29,2900.0,I,unchosen,,,,,,,,,0,42,1
26,,0,1,2.0,30,3000.0,D,unchosen,,,,,,,,,1,42,1
27,,0,1,2.0,31,2900.0,J,chosen,,,,,,,,,0,42,1
28,,0,1,2.0,32,1300.0,I,chosen,,,,,,,,,0,42,1
29,,0,1,2.0,33,2400.0,L,unchosen,,,,,,,,,0,42,1
30,,0,1,2.0,34,1300.0,J,unchosen,,,,,,,,,0,42,1
31,,0,1,2.0,35,2900.0,A,chosen,,,,,,,,,0,42,1
32,,0,1,2.0,36,2100.0,E,chosen,,,,,,,,,0,42,1
33,,0,1,2.0,37,2600.0,F,unchosen,,,,,,,,,0,42,1
34,,0,1,2.0,38,2100.0,F,chosen,,,,,,,,,0,42,1
35,,0,1,2.0,39,1900.0,G,unchosen,,,,,,,,,0,42,1
36,,0,1,2.0,40,1900.0,C,chosen,,,,,,,,,0,42,1
37,,0,1,2.0,41,1600.0,B,chosen,,,,,,,,,0,42,1
38,,0,1,2.0,42,1200.0,K,unchosen,,,,,,,,,0,42,1
39,,0,1,2.0,43,4700.0,H,unchosen,,,,,,,,,1,42,1
40,,0,1,2.0,44,1200.0,K,chosen,,,,,,,,,0,42,1
41,,0,1,2.0,45,1700.0,H,chosen,,,,,,,,,0,42,1
42,,0,1,2.0,46,2500.0,B,unchosen,,,,,,,,,0,42,1
43,,0,1,2.0,47,1200.0,A,unchosen,,,,,,,,,0,42,1
44,,0,1,2.0,48,1300.0,D,chosen,,,,,,,,,0,42,1
45,,0,1,2.0,49,1300.0,G,chosen,,,,,,,,,0,42,1
46,,0,1,2.0,50,1900.0,C,unchosen,,,,,,,,,0,42,1
47,,0,1,2.0,51,1700.0,E,unchosen,,,,,,,,,0,42,1
0,,0,1,1.0,4,2900.0,H,unchosen,,,,,,,,,1,43,1
1,,0,1,1.0,5,1100.0,A,chosen,,,,,,,,,0,43,1
2,,0,1,1.0,6,1100.0,G,chosen,,,,,,,,,0,43,1
3,,0,1,1.0,7,1800.0,C,unchosen,,,,,,,,,0,43,1
4,,0,1,1.0,8,2600.0,L,chosen,,,,,,,,,0,43,1
5,,0,1,1.0,9,1700.0,D,chosen,,,,,,,,,0,43,1
6,,0,1,1.0,10,1100.0,F,unchosen,,,,,,,,,0,43,1
7,,0,1,1.0,11,4600.0,B,unchosen,,,,,,,,,1,43,1
8,,0,1,1.0,12,1300.0,B,chosen,,,,,,,,,0,43,1
9,,0,1,1.0,13,1000.0,L,unchosen,,,,,,,,,0,43,1
10,,0,1,1.0,14,2500.0,G,unchosen,,,,,,,,,0,43,1
11,,0,1,1.0,15,2500.0,K,chosen,,,,,,,,,0,43,1
12,,0,1,1.0,16,1100.0,A,unchosen,,,,,,,,,0,43,1
13,,0,1,1.0,17,1200.0,J,chosen,,,,,,,,,0,43,1
14,,0,1,1.0,18,2500.0,E,chosen,,,,,,,,,0,43,1
15,,0,1,1.0,19,1400.0,D,unchosen,,,,,,,,,0,43,1
16,,0,1,1.0,20,1100.0,K,unchosen,,,,,,,,,0,43,1
17,,0,1,1.0,21,4100.0,C,chosen,,,,,,,,,1,43,1
18,,0,1,1.0,22,2300.0,I,chosen,,,,,,,,,0,43,1
19,,0,1,1.0,23,2600.0,J,unchosen,,,,,,,,,0,43,1
20,,0,1,1.0,24,1100.0,E,unchosen,,,,,,,,,0,43,1
21,,0,1,1.0,25,1200.0,H,chosen,,,,,,,,,0,43,1
22,,0,1,1.0,26,1300.0,I,unchosen,,,,,,,,,0,43,1
23,,0,1,1.0,27,1300.0,F,chosen,,,,,,,,,0,43,1
24,,0,1,2.0,28,3200.0,G,unchosen,,,,,,,,,1,43,1
25,,0,1,2.0,29,1800.0,I,unchosen,,,,,,,,,0,43,1
26,,0,1,2.0,30,1500.0,E,chosen,,,,,,,,,0,43,1
27,,0,1,2.0,31,1700.0,L,chosen,,,,,,,,,0,43,1
28,,0,1,2.0,32,1700.0,A,unchosen,,,,,,,,,0,43,1
29,,0,1,2.0,33,2000.0,D,unchosen,,,,,,,,,0,43,1
30,,0,1,2.0,34,2000.0,H,chosen,,,,,,,,,0,43,1
31,,0,1,2.0,35,2900.0,E,unchosen,,,,,,,,,1,43,1
32,,0,1,2.0,36,2100.0,C,unchosen,,,,,,,,,0,43,1
33,,0,1,2.0,37,2000.0,C,chosen,,,,,,,,,0,43,1
34,,0,1,2.0,38,2300.0,K,chosen,,,,,,,,,0,43,1
35,,0,1,2.0,39,1300.0,B,unchosen,,,,,,,,,0,43,1
36,,0,1,2.0,40,4100.0,F,unchosen,,,,,,,,,1,43,1
37,,0,1,2.0,41,2000.0,A,chosen,,,,,,,,,0,43,1
38,,0,1,2.0,42,1200.0,K,unchosen,,,,,,,,,0,43,1
39,,0,1,2.0,43,1000.0,I,chosen,,,,,,,,,0,43,1
40,,0,1,2.0,44,1600.0,J,chosen,,,,,,,,,0,43,1
41,,0,1,2.0,45,1400.0,L,unchosen,,,,,,,,,0,43,1
42,,0,1,2.0,46,3500.0,D,chosen,,,,,,,,,1,43,1
43,,0,1,2.0,47,1700.0,F,chosen,,,,,,,,,0,43,1
44,,0,1,2.0,48,1100.0,J,unchosen,,,,,,,,,0,43,1
45,,0,1,2.0,49,1200.0,H,unchosen,,,,,,,,,0,43,1
46,,0,1,2.0,50,2600.0,G,chosen,,,,,,,,,0,43,1
47,,0,1,2.0,51,4700.0,B,chosen,,,,,,,,,1,43,1
0,,0,1,1.0,4,2900.0,D,unchosen,,,,,,,,,1,44,1
1,,0,1,1.0,5,2100.0,F,chosen,,,,,,,,,0,44,1
2,,0,1,1.0,6,1800.0,B,chosen,,,,,,,,,0,44,1
3,,0,1,1.0,7,1200.0,A,unchosen,,,,,,,,,0,44,1
4,,0,1,1.0,8,1700.0,I,chosen,,,,,,,,,0,44,1
5,,0,1,1.0,9,3000.0,G,chosen,,,,,,,,,1,44,1
6,,0,1,1.0,10,1300.0,K,unchosen,,,,,,,,,0,44,1
7,,0,1,1.0,11,2000.0,H,chosen,,,,,,,,,0,44,1
8,,0,1,1.0,12,1800.0,J,unchosen,,,,,,,,,0,44,1
9,,0,1,1.0,13,1300.0,L,chosen,,,,,,,,,0,44,1
10,,0,1,1.0,14,2900.0,B,unchosen,,,,,,,,,1,44,1
11,,0,1,1.0,15,2400.0,J,chosen,,,,,,,,,0,44,1
12,,0,1,1.0,16,1500.0,G,unchosen,,,,,,,,,0,44,1
13,,0,1,1.0,17,2100.0,A,chosen,,,,,,,,,0,44,1
14,,0,1,1.0,18,2100.0,E,unchosen,,,,,,,,,0,44,1
15,,0,1,1.0,19,2600.0,F,unchosen,,,,,,,,,0,44,1
16,,0,1,1.0,20,1100.0,D,chosen,,,,,,,,,0,44,1
17,,0,1,1.0,21,1100.0,I,unchosen,,,,,,,,,0,44,1
18,,0,1,1.0,22,3700.0,C,unchosen,,,,,,,,,1,44,1
19,,0,1,1.0,23,1000.0,K,chosen,,,,,,,,,0,44,1
20,,0,1,1.0,24,1400.0,C,chosen,,,,,,,,,0,44,1
21,,0,1,1.0,25,2000.0,H,unchosen,,,,,,,,,0,44,1
22,,0,1,1.0,26,2100.0,E,chosen,,,,,,,,,0,44,1
23,,0,1,1.0,27,2900.0,L,unchosen,,,,,,,,,1,44,1
24,,0,1,2.0,28,1500.0,J,chosen,,,,,,,,,0,44,1
25,,0,1,2.0,29,1700.0,F,chosen,,,,,,,,,0,44,1
26,,0,1,2.0,30,1800.0,A,unchosen,,,,,,,,,0,44,1
27,,0,1,2.0,31,2300.0,C,chosen,,,,,,,,,0,44,1
28,,0,1,2.0,32,1700.0,C,unchosen,,,,,,,,,0,44,1
29,,0,1,2.0,33,1900.0,K,unchosen,,,,,,,,,0,44,1
30,,0,1,2.0,34,1400.0,K,chosen,,,,,,,,,0,44,1
31,,0,1,2.0,35,1300.0,E,unchosen,,,,,,,,,0,44,1
32,,0,1,2.0,36,1300.0,A,chosen,,,,,,,,,0,44,1
33,,0,1,2.0,37,1400.0,F,unchosen,,,,,,,,,0,44,1
34,,0,1,2.0,38,4600.0,I,unchosen,,,,,,,,,1,44,1
35,,0,1,2.0,39,2700.0,B,chosen,,,,,,,,,0,44,1
36,,0,1,2.0,40,1900.0,B,unchosen,,,,,,,,,0,44,1
37,,0,1,2.0,41,1700.0,L,chosen,,,,,,,,,0,44,1
38,,0,1,2.0,42,1200.0,I,chosen,,,,,,,,,0,44,1
39,,0,1,2.0,43,2800.0,L,unchosen,,,,,,,,,1,44,1
40,,0,1,2.0,44,2400.0,D,unchosen,,,,,,,,,0,44,1
41,,0,1,2.0,45,1100.0,D,chosen,,,,,,,,,0,44,1
42,,0,1,2.0,46,2100.0,J,unchosen,,,,,,,,,0,44,1
43,,0,1,2.0,47,2300.0,H,chosen,,,,,,,,,0,44,1
44,,0,1,2.0,48,1100.0,E,chosen,,,,,,,,,0,44,1
45,,0,1,2.0,49,1200.0,G,unchosen,,,,,,,,,0,44,1
46,,0,1,2.0,50,2400.0,G,chosen,,,,,,,,,0,44,1
47,,0,1,2.0,51,4200.0,H,unchosen,,,,,,,,,1,44,1
0,,0,1,1.0,4,3000.0,B,unchosen,,,,,,,,,1,45,1
1,,0,1,1.0,5,1600.0,A,chosen,,,,,,,,,0,45,1
2,,0,1,1.0,6,1600.0,E,chosen,,,,,,,,,0,45,1
3,,0,1,1.0,7,2700.0,F,unchosen,,,,,,,,,0,45,1
4,,0,1,1.0,8,2100.0,K,unchosen,,,,,,,,,0,45,1
5,,0,1,1.0,9,1000.0,B,chosen,,,,,,,,,0,45,1
6,,0,1,1.0,10,3500.0,G,unchosen,,,,,,,,,1,45,1
7,,0,1,1.0,11,1200.0,C,chosen,,,,,,,,,0,45,1
8,,0,1,1.0,12,1400.0,A,unchosen,,,,,,,,,0,45,1
9,,0,1,1.0,13,1000.0,F,chosen,,,,,,,,,0,45,1
10,,0,1,1.0,14,2000.0,K,chosen,,,,,,,,,0,45,1
11,,0,1,1.0,15,1000.0,J,unchosen,,,,,,,,,0,45,1
12,,0,1,1.0,16,1300.0,L,chosen,,,,,,,,,0,45,1
13,,0,1,1.0,17,2800.0,C,unchosen,,,,,,,,,0,45,1
14,,0,1,1.0,18,1100.0,G,chosen,,,,,,,,,0,45,1
15,,0,1,1.0,19,3700.0,H,chosen,,,,,,,,,1,45,1
16,,0,1,1.0,20,1400.0,H,unchosen,,,,,,,,,0,45,1
17,,0,1,1.0,21,1500.0,D,unchosen,,,,,,,,,0,45,1
18,,0,1,1.0,22,2000.0,I,chosen,,,,,,,,,0,45,1
19,,0,1,1.0,23,2000.0,I,unchosen,,,,,,,,,0,45,1
20,,0,1,1.0,24,2400.0,L,unchosen,,,,,,,,,0,45,1
21,,0,1,1.0,25,1300.0,D,chosen,,,,,,,,,0,45,1
22,,0,1,1.0,26,2000.0,J,chosen,,,,,,,,,0,45,1
23,,0,1,1.0,27,4700.0,E,unchosen,,,,,,,,,1,45,1
24,,0,1,2.0,28,1100.0,I,chosen,,,,,,,,,0,45,1
25,,0,1,2.0,29,1100.0,A,unchosen,,,,,,,,,0,45,1
26,,0,1,2.0,30,2500.0,J,chosen,,,,,,,,,0,45,1
27,,0,1,2.0,31,1500.0,E,unchosen,,,,,,,,,0,45,1
28,,0,1,2.0,32,1900.0,H,chosen,,,,,,,,,0,45,1
29,,0,1,2.0,33,2100.0,J,unchosen,,,,,,,,,0,45,1
30,,0,1,2.0,34,1400.0,F,unchosen,,,,,,,,,0,45,1
31,,0,1,2.0,35,1700.0,K,chosen,,,,,,,,,0,45,1
32,,0,1,2.0,36,3100.0,C,chosen,,,,,,,,,1,45,1
33,,0,1,2.0,37,1000.0,B,unchosen,,,,,,,,,0,45,1
34,,0,1,2.0,38,1300.0,D,chosen,,,,,,,,,0,45,1
35,,0,1,2.0,39,1900.0,A,chosen,,,,,,,,,0,45,1
36,,0,1,2.0,40,2800.0,D,unchosen,,,,,,,,,0,45,1
37,,0,1,2.0,41,1500.0,I,unchosen,,,,,,,,,0,45,1
38,,0,1,2.0,42,4900.0,B,chosen,,,,,,,,,1,45,1
39,,0,1,2.0,43,2100.0,G,unchosen,,,,,,,,,0,45,1
40,,0,1,2.0,44,2000.0,L,unchosen,,,,,,,,,0,45,1
41,,0,1,2.0,45,1300.0,G,chosen,,,,,,,,,0,45,1
42,,0,1,2.0,46,1800.0,E,chosen,,,,,,,,,0,45,1
43,,0,1,2.0,47,1200.0,C,unchosen,,,,,,,,,0,45,1
44,,0,1,2.0,48,1600.0,F,chosen,,,,,,,,,0,45,1
45,,0,1,2.0,49,2700.0,K,unchosen,,,,,,,,,0,45,1
46,,0,1,2.0,50,1100.0,L,chosen,,,,,,,,,0,45,1
47,,0,1,2.0,51,4100.0,H,unchosen,,,,,,,,,1,45,1
0,,0,1,1.0,4,3800.0,C,chosen,,,,,,,,,1,46,1
1,,0,1,1.0,5,1700.0,K,unchosen,,,,,,,,,0,46,1
2,,0,1,1.0,6,1700.0,H,chosen,,,,,,,,,0,46,1
3,,0,1,1.0,7,2100.0,B,unchosen,,,,,,,,,0,46,1
4,,0,1,1.0,8,1400.0,K,chosen,,,,,,,,,0,46,1
5,,0,1,1.0,9,3800.0,E,unchosen,,,,,,,,,1,46,1
6,,0,1,1.0,10,1500.0,E,chosen,,,,,,,,,0,46,1
7,,0,1,1.0,11,1600.0,D,unchosen,,,,,,,,,0,46,1
8,,0,1,1.0,12,1800.0,L,chosen,,,,,,,,,0,46,1
9,,0,1,1.0,13,1200.0,F,unchosen,,,,,,,,,0,46,1
10,,0,1,1.0,14,3800.0,G,chosen,,,,,,,,,1,46,1
11,,0,1,1.0,15,1000.0,I,chosen,,,,,,,,,0,46,1
12,,0,1,1.0,16,1900.0,A,unchosen,,,,,,,,,0,46,1
13,,0,1,1.0,17,1200.0,F,chosen,,,,,,,,,0,46,1
14,,0,1,1.0,18,1600.0,G,unchosen,,,,,,,,,0,46,1
15,,0,1,1.0,19,3100.0,I,unchosen,,,,,,,,,1,46,1
16,,0,1,1.0,20,1800.0,B,chosen,,,,,,,,,0,46,1
17,,0,1,1.0,21,1700.0,H,unchosen,,,,,,,,,0,46,1
18,,0,1,1.0,22,1100.0,J,chosen,,,,,,,,,0,46,1
19,,0,1,1.0,23,1300.0,L,unchosen,,,,,,,,,0,46,1
20,,0,1,1.0,24,2700.0,C,unchosen,,,,,,,,,0,46,1
21,,0,1,1.0,25,3200.0,A,chosen,,,,,,,,,1,46,1
22,,0,1,1.0,26,2900.0,D,chosen,,,,,,,,,0,46,1
23,,0,1,1.0,27,2900.0,J,unchosen,,,,,,,,,0,46,1
24,,0,1,2.0,28,1200.0,A,unchosen,,,,,,,,,0,46,1
25,,0,1,2.0,29,1100.0,E,chosen,,,,,,,,,0,46,1
26,,0,1,2.0,30,1400.0,L,unchosen,,,,,,,,,0,46,1
27,,0,1,2.0,31,1300.0,D,unchosen,,,,,,,,,0,46,1
28,,0,1,2.0,32,2300.0,G,chosen,,,,,,,,,0,46,1
29,,0,1,2.0,33,3000.0,F,unchosen,,,,,,,,,1,46,1
30,,0,1,2.0,34,2200.0,I,chosen,,,,,,,,,0,46,1
31,,0,1,2.0,35,1200.0,D,chosen,,,,,,,,,0,46,1
32,,0,1,2.0,36,1400.0,C,unchosen,,,,,,,,,0,46,1
33,,0,1,2.0,37,1600.0,G,unchosen,,,,,,,,,0,46,1
34,,0,1,2.0,38,1700.0,B,chosen,,,,,,,,,0,46,1
35,,0,1,2.0,39,3200.0,J,unchosen,,,,,,,,,1,46,1
36,,0,1,2.0,40,1600.0,C,chosen,,,,,,,,,0,46,1
37,,0,1,2.0,41,2400.0,E,unchosen,,,,,,,,,0,46,1
38,,0,1,2.0,42,1500.0,K,chosen,,,,,,,,,0,46,1
39,,0,1,2.0,43,1500.0,H,chosen,,,,,,,,,0,46,1
40,,0,1,2.0,44,1300.0,B,unchosen,,,,,,,,,0,46,1
41,,0,1,2.0,45,4500.0,J,chosen,,,,,,,,,1,46,1
42,,0,1,2.0,46,2800.0,K,unchosen,,,,,,,,,0,46,1
43,,0,1,2.0,47,1400.0,H,unchosen,,,,,,,,,0,46,1
44,,0,1,2.0,48,2200.0,F,chosen,,,,,,,,,0,46,1
45,,0,1,2.0,49,2000.0,A,chosen,,,,,,,,,0,46,1
46,,0,1,2.0,50,1200.0,I,unchosen,,,,,,,,,0,46,1
47,,0,1,2.0,51,1200.0,L,chosen,,,,,,,,,0,46,1
0,,0,1,1.0,4,3000.0,K,unchosen,,,,,,,,,1,47,1
1,,0,1,1.0,5,2000.0,D,chosen,,,,,,,,,0,47,1
2,,0,1,1.0,6,1700.0,H,chosen,,,,,,,,,0,47,1
3,,0,1,1.0,7,1400.0,D,unchosen,,,,,,,,,0,47,1
4,,0,1,1.0,8,1400.0,J,chosen,,,,,,,,,0,47,1
5,,0,1,1.0,9,4200.0,L,unchosen,,,,,,,,,1,47,1
6,,0,1,1.0,10,1100.0,A,chosen,,,,,,,,,0,47,1
7,,0,1,1.0,11,1400.0,I,chosen,,,,,,,,,0,47,1
8,,0,1,1.0,12,1300.0,I,unchosen,,,,,,,,,0,47,1
9,,0,1,1.0,13,2000.0,K,chosen,,,,,,,,,0,47,1
10,,0,1,1.0,14,1600.0,E,unchosen,,,,,,,,,0,47,1
11,,0,1,1.0,15,2500.0,C,chosen,,,,,,,,,0,47,1
12,,0,1,1.0,16,4200.0,J,unchosen,,,,,,,,,1,47,1
13,,0,1,1.0,17,1100.0,G,unchosen,,,,,,,,,0,47,1
14,,0,1,1.0,18,1700.0,G,chosen,,,,,,,,,0,47,1
15,,0,1,1.0,19,1300.0,F,chosen,,,,,,,,,0,47,1
16,,0,1,1.0,20,1100.0,B,unchosen,,,,,,,,,0,47,1
17,,0,1,1.0,21,1900.0,H,unchosen,,,,,,,,,0,47,1
18,,0,1,1.0,22,3300.0,E,chosen,,,,,,,,,1,47,1
19,,0,1,1.0,23,1000.0,F,unchosen,,,,,,,,,0,47,1
20,,0,1,1.0,24,2600.0,B,chosen,,,,,,,,,0,47,1
21,,0,1,1.0,25,1700.0,A,unchosen,,,,,,,,,0,47,1
22,,0,1,1.0,26,1100.0,C,unchosen,,,,,,,,,0,47,1
23,,0,1,1.0,27,4400.0,L,chosen,,,,,,,,,1,47,1
24,,0,1,2.0,28,2600.0,D,chosen,,,,,,,,,0,47,1
25,,0,1,2.0,29,1300.0,J,unchosen,,,,,,,,,0,47,1
26,,0,1,2.0,30,1800.0,C,chosen,,,,,,,,,0,47,1
27,,0,1,2.0,31,1500.0,B,unchosen,,,,,,,,,0,47,1
28,,0,1,2.0,32,2900.0,G,chosen,,,,,,,,,0,47,1
29,,0,1,2.0,33,1200.0,H,unchosen,,,,,,,,,0,47,1
30,,0,1,2.0,34,1200.0,J,chosen,,,,,,,,,0,47,1
31,,0,1,2.0,35,2000.0,E,chosen,,,,,,,,,0,47,1
32,,0,1,2.0,36,3100.0,G,unchosen,,,,,,,,,1,47,1
33,,0,1,2.0,37,1700.0,C,unchosen,,,,,,,,,0,47,1
34,,0,1,2.0,38,1500.0,H,chosen,,,,,,,,,0,47,1
35,,0,1,2.0,39,1200.0,K,unchosen,,,,,,,,,0,47,1
36,,0,1,2.0,40,2200.0,K,chosen,,,,,,,,,0,47,1
37,,0,1,2.0,41,2300.0,I,chosen,,,,,,,,,0,47,1
38,,0,1,2.0,42,1800.0,F,unchosen,,,,,,,,,0,47,1
39,,0,1,2.0,43,1600.0,E,unchosen,,,,,,,,,0,47,1
40,,0,1,2.0,44,1400.0,F,chosen,,,,,,,,,0,47,1
41,,0,1,2.0,45,2000.0,L,unchosen,,,,,,,,,0,47,1
42,,0,1,2.0,46,3100.0,I,unchosen,,,,,,,,,1,47,1
43,,0,1,2.0,47,1700.0,L,chosen,,,,,,,,,0,47,1
44,,0,1,2.0,48,2100.0,A,unchosen,,,,,,,,,0,47,1
45,,0,1,2.0,49,1700.0,B,chosen,,,,,,,,,0,47,1
46,,0,1,2.0,50,1900.0,D,unchosen,,,,,,,,,0,47,1
47,,0,1,2.0,51,3200.0,A,chosen,,,,,,,,,1,47,1
0,,0,1,1.0,4,4800.0,K,unchosen,,,,,,,,,1,48,1
1,,0,1,1.0,5,1600.0,G,chosen,,,,,,,,,0,48,1
2,,0,1,1.0,6,2400.0,B,chosen,,,,,,,,,0,48,1
3,,0,1,1.0,7,1100.0,C,unchosen,,,,,,,,,0,48,1
4,,0,1,1.0,8,1300.0,D,unchosen,,,,,,,,,0,48,1
5,,0,1,1.0,9,4300.0,J,chosen,,,,,,,,,1,48,1
6,,0,1,1.0,10,2700.0,E,unchosen,,,,,,,,,0,48,1
7,,0,1,1.0,11,2500.0,C,chosen,,,,,,,,,0,48,1
8,,0,1,1.0,12,2000.0,I,unchosen,,,,,,,,,0,48,1
9,,0,1,1.0,13,1100.0,F,chosen,,,,,,,,,0,48,1
10,,0,1,1.0,14,4100.0,K,chosen,,,,,,,,,1,48,1
11,,0,1,1.0,15,2200.0,F,unchosen,,,,,,,,,0,48,1
12,,0,1,1.0,16,2600.0,L,unchosen,,,,,,,,,0,48,1
13,,0,1,1.0,17,1500.0,A,chosen,,,,,,,,,0,48,1
14,,0,1,1.0,18,1100.0,H,unchosen,,,,,,,,,0,48,1
15,,0,1,1.0,19,1900.0,E,chosen,,,,,,,,,0,48,1
16,,0,1,1.0,20,4400.0,A,unchosen,,,,,,,,,1,48,1
17,,0,1,1.0,21,1800.0,L,chosen,,,,,,,,,0,48,1
18,,0,1,1.0,22,1300.0,G,unchosen,,,,,,,,,0,48,1
19,,0,1,1.0,23,1500.0,H,chosen,,,,,,,,,0,48,1
20,,0,1,1.0,24,2800.0,J,unchosen,,,,,,,,,0,48,1
21,,0,1,1.0,25,2900.0,B,unchosen,,,,,,,,,1,48,1
22,,0,1,1.0,26,1000.0,D,chosen,,,,,,,,,0,48,1
23,,0,1,1.0,27,1100.0,I,chosen,,,,,,,,,0,48,1
24,,0,1,2.0,28,1200.0,D,unchosen,,,,,,,,,0,48,1
25,,0,1,2.0,29,1200.0,J,unchosen,,,,,,,,,0,48,1
26,,0,1,2.0,30,1400.0,B,chosen,,,,,,,,,0,48,1
27,,0,1,2.0,31,2100.0,C,chosen,,,,,,,,,0,48,1
28,,0,1,2.0,32,1500.0,I,unchosen,,,,,,,,,0,48,1
29,,0,1,2.0,33,1100.0,A,chosen,,,,,,,,,0,48,1
30,,0,1,2.0,34,2500.0,D,chosen,,,,,,,,,0,48,1
31,,0,1,2.0,35,1100.0,G,unchosen,,,,,,,,,0,48,1
32,,0,1,2.0,36,1300.0,E,chosen,,,,,,,,,0,48,1
33,,0,1,2.0,37,1400.0,C,unchosen,,,,,,,,,0,48,1
34,,0,1,2.0,38,1200.0,K,unchosen,,,,,,,,,0,48,1
35,,0,1,2.0,39,1600.0,F,chosen,,,,,,,,,0,48,1
36,,0,1,2.0,40,1200.0,F,unchosen,,,,,,,,,0,48,1
37,,0,1,2.0,41,2900.0,J,chosen,,,,,,,,,1,48,1
38,,0,1,2.0,42,1700.0,H,unchosen,,,,,,,,,0,48,1
39,,0,1,2.0,43,2200.0,A,unchosen,,,,,,,,,0,48,1
40,,0,1,2.0,44,1100.0,L,chosen,,,,,,,,,0,48,1
41,,0,1,2.0,45,2800.0,E,unchosen,,,,,,,,,0,48,1
42,,0,1,2.0,46,2900.0,K,chosen,,,,,,,,,1,48,1
43,,0,1,2.0,47,1900.0,H,chosen,,,,,,,,,0,48,1
44,,0,1,2.0,48,1600.0,B,unchosen,,,,,,,,,0,48,1
45,,0,1,2.0,49,1300.0,I,chosen,,,,,,,,,0,48,1
46,,0,1,2.0,50,1700.0,L,unchosen,,,,,,,,,0,48,1
47,,0,1,2.0,51,3100.0,G,chosen,,,,,,,,,1,48,1
0,,0,1,1.0,4,3200.0,K,unchosen,,,,,,,,,1,49,1
1,,0,1,1.0,5,2800.0,C,chosen,,,,,,,,,0,49,1
2,,0,1,1.0,6,1800.0,J,chosen,,,,,,,,,0,49,1
3,,0,1,1.0,7,3000.0,A,unchosen,,,,,,,,,0,49,1
4,,0,1,1.0,8,1200.0,B,unchosen,,,,,,,,,0,49,1
5,,0,1,1.0,9,3100.0,E,chosen,,,,,,,,,1,49,1
6,,0,1,1.0,10,1400.0,L,unchosen,,,,,,,,,0,49,1
7,,0,1,1.0,11,1400.0,B,chosen,,,,,,,,,0,49,1
8,,0,1,1.0,12,2900.0,C,unchosen,,,,,,,,,0,49,1
9,,0,1,1.0,13,1300.0,G,chosen,,,,,,,,,0,49,1
10,,0,1,1.0,14,1500.0,D,unchosen,,,,,,,,,0,49,1
11,,0,1,1.0,15,1600.0,A,chosen,,,,,,,,,0,49,1
12,,0,1,1.0,16,2400.0,I,chosen,,,,,,,,,0,49,1
13,,0,1,1.0,17,2300.0,G,unchosen,,,,,,,,,0,49,1
14,,0,1,1.0,18,1300.0,J,unchosen,,,,,,,,,0,49,1
15,,0,1,1.0,19,3700.0,H,chosen,,,,,,,,,1,49,1
16,,0,1,1.0,20,1300.0,K,chosen,,,,,,,,,0,49,1
17,,0,1,1.0,21,1500.0,I,unchosen,,,,,,,,,0,49,1
18,,0,1,1.0,22,1900.0,L,chosen,,,,,,,,,0,49,1
19,,0,1,1.0,23,1900.0,F,unchosen,,,,,,,,,0,49,1
20,,0,1,1.0,24,1600.0,H,unchosen,,,,,,,,,0,49,1
21,,0,1,1.0,25,3100.0,F,chosen,,,,,,,,,1,49,1
22,,0,1,1.0,26,1100.0,E,unchosen,,,,,,,,,0,49,1
23,,0,1,1.0,27,1400.0,D,chosen,,,,,,,,,0,49,1
24,,0,1,2.0,28,2200.0,H,unchosen,,,,,,,,,0,49,1
25,,0,1,2.0,29,1200.0,C,unchosen,,,,,,,,,0,49,1
26,,0,1,2.0,30,2200.0,K,chosen,,,,,,,,,0,49,1
27,,0,1,2.0,31,3900.0,I,unchosen,,,,,,,,,1,49,1
28,,0,1,2.0,32,1100.0,D,chosen,,,,,,,,,0,49,1
29,,0,1,2.0,33,2100.0,J,unchosen,,,,,,,,,0,49,1
30,,0,1,2.0,34,1700.0,L,chosen,,,,,,,,,0,49,1
31,,0,1,2.0,35,1200.0,E,unchosen,,,,,,,,,0,49,1
