,PID,trial,pair_id,stim_type,practice,run,block,left_category,right_category,left_stimulus,right_stimulus,left_path,right_path,left_rating,right_rating,iti,scramble_screen_time,scramble_instructed_side,scramble_acc,no_response,rt,left_chosen,chosen_stimulus,unchosen_stimulus,chosen_category,unchosen_category,chosen_path,unchosen_path,long_iti,simulation,version
23,,28,E,scramble,0,1,1,objects,body_parts,,,,,,,1200.0,1300.0,right,,0,,,,,,,,,0,19,1
24,,29,K,scramble,0,1,2,body_parts,objects,,,,,,,2700.0,1400.0,right,,0,,,,,,,,,0,19,1
25,,30,I,original,0,1,2,body_parts,outdoor_scenes,,,,,,,1000.0,,,,0,,,,,,,,,0,19,1
26,,31,F,scramble,0,1,2,faces,body_parts,,,,,,,3200.0,1800.0,right,,0,,,,,,,,,1,19,1
27,,32,H,original,0,1,2,faces,outdoor_scenes,,,,,,,1100.0,,,,0,,,,,,,,,0,19,1
28,,33,L,scramble,0,1,2,body_parts,faces,,,,,,,1600.0,1300.0,left,,0,,,,,,,,,0,19,1
29,,34,L,original,0,1,2,body_parts,faces,,,,,,,1200.0,,,,0,,,,,,,,,0,19,1
30,,35,D,original,0,1,2,objects,faces,,,,,,,1300.0,,,,0,,,,,,,,,0,19,1
31,,36,C,scramble,0,1,2,outdoor_scenes,body_parts,,,,,,,3400.0,1600.0,right,,0,,,,,,,,,1,19,1
32,,37,B,scramble,0,1,2,outdoor_scenes,faces,,,,,,,1800.0,1700.0,right,,0,,,,,,,,,0,19,1
33,,38,C,original,0,1,2,outdoor_scenes,body_parts,,,,,,,1400.0,,,,0,,,,,,,,,0,19,1
34,,39,I,scramble,0,1,2,body_parts,outdoor_scenes,,,,,,,2400.0,1300.0,right,,0,,,,,,,,,0,19,1
35,,40,A,original,0,1,2,outdoor_scenes,objects,,,,,,,1700.0,,,,0,,,,,,,,,0,19,1
36,,41,B,original,0,1,2,outdoor_scenes,faces,,,,,,,1800.0,,,,0,,,,,,,,,0,19,1
37,,42,H,scramble,0,1,2,faces,outdoor_scenes,,,,,,,1100.0,700.0,left,,0,,,,,,,,,0,19,1
38,,43,A,scramble,0,1,2,outdoor_scenes,objects,,,,,,,1000.0,1200.0,left,,0,,,,,,,,,0,19,1
39,,44,K,original,0,1,2,body_parts,objects,,,,,,,3200.0,,,,0,,,,,,,,,1,19,1
40,,45,D,scramble,0,1,2,objects,faces,,,,,,,2700.0,1900.0,left,,0,,,,,,,,,0,19,1
41,,46,F,original,0,1,2,faces,body_parts,,,,,,,2900.0,,,,0,,,,,,,,,0,19,1
42,,47,E,original,0,1,2,objects,body_parts,,,,,,,1100.0,,,,0,,,,,,,,,0,19,1
43,,48,G,scramble,0,1,2,objects,outdoor_scenes,,,,,,,1300.0,1800.0,right,,0,,,,,,,,,0,19,1
44,,49,G,original,0,1,2,objects,outdoor_scenes,,,,,,,1700.0,,,,0,,,,,,,,,0,19,1
45,,50,E,scramble,0,1,2,objects,body_parts,,,,,,,1700.0,1000.0,left,,0,,,,,,,,,0,19,1
46,,51,J,scramble,0,1,2,faces,objects,,,,,,,1900.0,1800.0,left,,0,,,,,,,,,0,19,1
47,,52,J,original,0,1,2,faces,objects,,,,,,,3400.0,,,,0,,,,,,,,,1,19,1
0,,5,A,scramble,0,1,1,outdoor_scenes,objects,,,,,,,1200.0,1900.0,left,,0,,,,,,,,,0,20,1
1,,6,J,scramble,0,1,1,faces,objects,,,,,,,1600.0,1300.0,right,,0,,,,,,,,,0,20,1
2,,7,J,original,0,1,1,faces,objects,,,,,,,3100.0,,,,0,,,,,,,,,0,20,1
3,,8,B,scramble,0,1,1,outdoor_scenes,faces,,,,,,,1400.0,1500.0,right,,0,,,,,,,,,0,20,1
4,,9,A,original,0,1,1,outdoor_scenes,objects,,,,,,,1300.0,,,,0,,,,,,,,,0,20,1
5,,10,G,scramble,0,1,1,objects,outdoor_scenes,,,,,,,1300.0,1000.0,left,,0,,,,,,,,,0,20,1
6,,11,F,original,0,1,1,faces,body_parts,,,,,,,2300.0,,,,0,,,,,,,,,0,20,1
7,,12,K,scramble,0,1,1,body_parts,objects,,,,,,,3300.0,1800.0,left,,0,,,,,,,,,1,20,1
8,,13,D,original,0,1,1,objects,faces,,,,,,,1000.0,,,,0,,,,,,,,,0,20,1
9,,14,D,scramble,0,1,1,objects,faces,,,,,,,1400.0,1300.0,right,,0,,,,,,,,,0,20,1
10,,15,B,original,0,1,1,outdoor_scenes,faces,,,,,,,2300.0,,,,0,,,,,,,,,0,20,1
11,,16,G,original,0,1,1,objects,outdoor_scenes,,,,,,,1800.0,,,,0,,,,,,,,,0,20,1
12,,17,L,scramble,0,1,1,body_parts,faces,,,,,,,3000.0,700.0,left,,0,,,,,,,,,0,20,1
13,,18,C,original,0,1,1,outdoor_scenes,body_parts,,,,,,,4400.0,,,,0,,,,,,,,,1,20,1
14,,19,H,scramble,0,1,1,faces,outdoor_scenes,,,,,,,1600.0,2000.0,right,,0,,,,,,,,,0,20,1
15,,20,K,original,0,1,1,body_parts,objects,,,,,,,1200.0,,,,0,,,,,,,,,0,20,1
16,,21,E,scramble,0,1,1,objects,body_parts,,,,,,,2600.0,1300.0,right,,0,,,,,,,,,0,20,1
17,,22,I,original,0,1,1,body_parts,outdoor_scenes,,,,,,,3100.0,,,,0,,,,,,,,,0,20,1
18,,23,E,original,0,1,1,objects,body_parts,,,,,,,4600.0,,,,0,,,,,,,,,1,20,1
19,,24,F,scramble,0,1,1,faces,body_parts,,,,,,,1100.0,1100.0,left,,0,,,,,,,,,0,20,1
20,,25,I,scramble,0,1,1,body_parts,outdoor_scenes,,,,,,,1200.0,1600.0,left,,0,,,,,,,,,0,20,1
21,,26,H,original,0,1,1,faces,outdoor_scenes,,,,,,,1200.0,,,,0,,,,,,,,,0,20,1
22,,27,C,scramble,0,1,1,outdoor_scenes,body_parts,,,,,,,1700.0,1500.0,right,,0,,,,,,,,,0,20,1
23,,28,L,original,0,1,1,body_parts,faces,,,,,,,1600.0,,,,0,,,,,,,,,0,20,1
24,,29,G,original,0,1,2,objects,outdoor_scenes,,,,,,,1200.0,,,,0,,,,,,,,,0,20,1
25,,30,B,scramble,0,1,2,outdoor_scenes,faces,,,,,,,1200.0,1700.0,right,,0,,,,,,,,,0,20,1
26,,31,J,original,0,1,2,faces,objects,,,,,,,2300.0,,,,0,,,,,,,,,0,20,1
27,,32,I,scramble,0,1,2,body_parts,outdoor_scenes,,,,,,,1300.0,1300.0,right,,0,,,,,,,,,0,20,1
28,,33,F,scramble,0,1,2,faces,body_parts,,,,,,,3400.0,1800.0,right,,0,,,,,,,,,1,20,1
29,,34,L,original,0,1,2,body_parts,faces,,,,,,,2900.0,,,,0,,,,,,,,,0,20,1
30,,35,D,scramble,0,1,2,objects,faces,,,,,,,1000.0,1900.0,left,,0,,,,,,,,,0,20,1
31,,36,I,original,0,1,2,body_parts,outdoor_scenes,,,,,,,2300.0,,,,0,,,,,,,,,0,20,1
32,,37,H,original,0,1,2,faces,outdoor_scenes,,,,,,,1400.0,,,,0,,,,,,,,,0,20,1
33,,38,H,scramble,0,1,2,faces,outdoor_scenes,,,,,,,1100.0,700.0,left,,0,,,,,,,,,0,20,1
34,,39,C,original,0,1,2,outdoor_scenes,body_parts,,,,,,,2200.0,,,,0,,,,,,,,,0,20,1
35,,40,E,scramble,0,1,2,objects,body_parts,,,,,,,1100.0,1000.0,left,,0,,,,,,,,,0,20,1
36,,41,F,original,0,1,2,faces,body_parts,,,,,,,3200.0,,,,0,,,,,,,,,1,20,1
37,,42,A,scramble,0,1,2,outdoor_scenes,objects,,,,,,,1300.0,1200.0,left,,0,,,,,,,,,0,20,1
38,,43,A,original,0,1,2,outdoor_scenes,objects,,,,,,,1300.0,,,,0,,,,,,,,,0,20,1
39,,44,K,scramble,0,1,2,body_parts,objects,,,,,,,1200.0,1400.0,right,,0,,,,,,,,,0,20,1
40,,45,J,scramble,0,1,2,faces,objects,,,,,,,1400.0,1800.0,left,,0,,,,,,,,,0,20,1
41,,46,D,original,0,1,2,objects,faces,,,,,,,3700.0,,,,0,,,,,,,,,1,20,1
42,,47,C,scramble,0,1,2,outdoor_scenes,body_parts,,,,,,,2900.0,1600.0,right,,0,,,,,,,,,0,20,1
43,,48,L,scramble,0,1,2,body_parts,faces,,,,,,,1800.0,1300.0,left,,0,,,,,,,,,0,20,1
44,,49,K,original,0,1,2,body_parts,objects,,,,,,,1600.0,,,,0,,,,,,,,,0,20,1
45,,50,E,original,0,1,2,objects,body_parts,,,,,,,1400.0,,,,0,,,,,,,,,0,20,1
46,,51,G,scramble,0,1,2,objects,outdoor_scenes,,,,,,,1800.0,1800.0,right,,0,,,,,,,,,0,20,1
47,,52,B,original,0,1,2,outdoor_scenes,faces,,,,,,,3700.0,,,,0,,,,,,,,,1,20,1
0,,5,L,original,0,1,1,body_parts,faces,,,,,,,2700.0,,,,0,,,,,,,,,1,21,1
1,,6,F,scramble,0,1,1,faces,body_parts,,,,,,,1800.0,1100.0,left,,0,,,,,,,,,0,21,1
2,,7,G,original,0,1,1,objects,outdoor_scenes,,,,,,,2100.0,,,,0,,,,,,,,,0,21,1
3,,8,A,scramble,0,1,1,outdoor_scenes,objects,,,,,,,2400.0,1900.0,left,,0,,,,,,,,,0,21,1
4,,9,D,original,0,1,1,objects,faces,,,,,,,1600.0,,,,0,,,,,,,,,0,21,1
5,,10,F,original,0,1,1,faces,body_parts,,,,,,,2500.0,,,,0,,,,,,,,,0,21,1
6,,11,L,scramble,0,1,1,body_parts,faces,,,,,,,1200.0,700.0,left,,0,,,,,,,,,0,21,1
7,,12,K,original,0,1,1,body_parts,objects,,,,,,,2600.0,,,,0,,,,,,,,,1,21,1
8,,13,G,scramble,0,1,1,objects,outdoor_scenes,,,,,,,1100.0,1000.0,left,,0,,,,,,,,,0,21,1
9,,14,E,original,0,1,1,objects,body_parts,,,,,,,2200.0,,,,0,,,,,,,,,0,21,1
10,,15,J,scramble,0,1,1,faces,objects,,,,,,,1800.0,1300.0,right,,0,,,,,,,,,0,21,1
11,,16,A,original,0,1,1,outdoor_scenes,objects,,,,,,,1200.0,,,,0,,,,,,,,,0,21,1
12,,17,E,scramble,0,1,1,objects,body_parts,,,,,,,1200.0,1300.0,right,,0,,,,,,,,,0,21,1
13,,18,J,original,0,1,1,faces,objects,,,,,,,2400.0,,,,0,,,,,,,,,0,21,1
14,,19,D,scramble,0,1,1,objects,faces,,,,,,,2700.0,1300.0,right,,0,,,,,,,,,1,21,1
15,,20,K,scramble,0,1,1,body_parts,objects,,,,,,,1600.0,1800.0,left,,0,,,,,,,,,0,21,1
16,,21,H,original,0,1,1,faces,outdoor_scenes,,,,,,,1900.0,,,,0,,,,,,,,,0,21,1
17,,22,I,original,0,1,1,body_parts,outdoor_scenes,,,,,,,2300.0,,,,0,,,,,,,,,0,21,1
18,,23,C,scramble,0,1,1,outdoor_scenes,body_parts,,,,,,,1200.0,1500.0,right,,0,,,,,,,,,0,21,1
19,,24,I,scramble,0,1,1,body_parts,outdoor_scenes,,,,,,,1300.0,1600.0,left,,0,,,,,,,,,0,21,1
20,,25,C,original,0,1,1,outdoor_scenes,body_parts,,,,,,,1600.0,,,,0,,,,,,,,,0,21,1
21,,26,B,scramble,0,1,1,outdoor_scenes,faces,,,,,,,1900.0,1500.0,right,,0,,,,,,,,,0,21,1
22,,27,H,scramble,0,1,1,faces,outdoor_scenes,,,,,,,2100.0,2000.0,right,,0,,,,,,,,,0,21,1
23,,28,B,original,0,1,1,outdoor_scenes,faces,,,,,,,1900.0,,,,0,,,,,,,,,0,21,1
24,,29,D,scramble,0,1,2,objects,faces,,,,,,,1300.0,1900.0,left,,0,,,,,,,,,0,21,1
25,,30,B,scramble,0,1,2,outdoor_scenes,faces,,,,,,,1800.0,1700.0,right,,0,,,,,,,,,0,21,1
26,,31,K,original,0,1,2,body_parts,objects,,,,,,,2100.0,,,,0,,,,,,,,,0,21,1
27,,32,E,original,0,1,2,objects,body_parts,,,,,,,1900.0,,,,0,,,,,,,,,0,21,1
28,,33,A,scramble,0,1,2,outdoor_scenes,objects,,,,,,,2900.0,1200.0,left,,0,,,,,,,,,1,21,1
29,,34,F,scramble,0,1,2,faces,body_parts,,,,,,,1100.0,1800.0,right,,0,,,,,,,,,0,21,1
30,,35,D,original,0,1,2,objects,faces,,,,,,,2200.0,,,,0,,,,,,,,,0,21,1
31,,36,L,scramble,0,1,2,body_parts,faces,,,,,,,1100.0,1300.0,left,,0,,,,,,,,,0,21,1
32,,37,C,original,0,1,2,outdoor_scenes,body_parts,,,,,,,2100.0,,,,0,,,,,,,,,0,21,1
33,,38,G,original,0,1,2,objects,outdoor_scenes,,,,,,,1500.0,,,,0,,,,,,,,,0,21,1
34,,39,J,scramble,0,1,2,faces,objects,,,,,,,4300.0,1800.0,left,,0,,,,,,,,,1,21,1
35,,40,F,original,0,1,2,faces,body_parts,,,,,,,2500.0,,,,0,,,,,,,,,0,21,1
36,,41,G,scramble,0,1,2,objects,outdoor_scenes,,,,,,,2000.0,1800.0,right,,0,,,,,,,,,0,21,1
37,,42,J,original,0,1,2,faces,objects,,,,,,,1500.0,,,,0,,,,,,,,,0,21,1
38,,43,K,scramble,0,1,2,body_parts,objects,,,,,,,1300.0,1400.0,right,,0,,,,,,,,,0,21,1
39,,44,B,original,0,1,2,outdoor_scenes,faces,,,,,,,2200.0,,,,0,,,,,,,,,0,21,1
40,,45,I,original,0,1,2,body_parts,outdoor_scenes,,,,,,,1900.0,,,,0,,,,,,,,,0,21,1
41,,46,E,scramble,0,1,2,objects,body_parts,,,,,,,4300.0,1000.0,left,,0,,,,,,,,,1,21,1
42,,47,H,original,0,1,2,faces,outdoor_scenes,,,,,,,1800.0,,,,0,,,,,,,,,0,21,1
43,,48,C,scramble,0,1,2,outdoor_scenes,body_parts,,,,,,,1700.0,1600.0,right,,0,,,,,,,,,0,21,1
44,,49,L,original,0,1,2,body_parts,faces,,,,,,,1200.0,,,,0,,,,,,,,,0,21,1
45,,50,A,original,0,1,2,outdoor_scenes,objects,,,,,,,1700.0,,,,0,,,,,,,,,0,21,1
46,,51,H,scramble,0,1,2,faces,outdoor_scenes,,,,,,,2400.0,700.0,left,,0,,,,,,,,,0,21,1
47,,52,I,scramble,0,1,2,body_parts,outdoor_scenes,,,,,,,3900.0,1300.0,right,,0,,,,,,,,,1,21,1
0,,5,E,scramble,0,1,1,objects,body_parts,,,,,,,1200.0,1300.0,right,,0,,,,,,,,,0,22,1
1,,6,H,original,0,1,1,faces,outdoor_scenes,,,,,,,2700.0,,,,0,,,,,,,,,0,22,1
2,,7,E,original,0,1,1,objects,body_parts,,,,,,,2700.0,,,,0,,,,,,,,,0,22,1
3,,8,B,scramble,0,1,1,outdoor_scenes,faces,,,,,,,2400.0,1500.0,right,,0,,,,,,,,,0,22,1
4,,9,G,original,0,1,1,objects,outdoor_scenes,,,,,,,3700.0,,,,0,,,,,,,,,1,22,1
5,,10,G,scramble,0,1,1,objects,outdoor_scenes,,,,,,,1200.0,1000.0,left,,0,,,,,,,,,0,22,1
6,,11,I,original,0,1,1,body_parts,outdoor_scenes,,,,,,,2400.0,,,,0,,,,,,,,,0,22,1
7,,12,L,scramble,0,1,1,body_parts,faces,,,,,,,1100.0,700.0,left,,0,,,,,,,,,0,22,1
8,,13,K,original,0,1,1,body_parts,objects,,,,,,,1400.0,,,,0,,,,,,,,,0,22,1
9,,14,D,scramble,0,1,1,objects,faces,,,,,,,2200.0,1300.0,right,,0,,,,,,,,,0,22,1
10,,15,A,original,0,1,1,outdoor_scenes,objects,,,,,,,1700.0,,,,0,,,,,,,,,0,22,1
11,,16,F,scramble,0,1,1,faces,body_parts,,,,,,,4600.0,1100.0,left,,0,,,,,,,,,1,22,1
12,,17,J,scramble,0,1,1,faces,objects,,,,,,,1200.0,1300.0,right,,0,,,,,,,,,0,22,1
13,,18,F,original,0,1,1,faces,body_parts,,,,,,,2200.0,,,,0,,,,,,,,,0,22,1
14,,19,A,scramble,0,1,1,outdoor_scenes,objects,,,,,,,1500.0,1900.0,left,,0,,,,,,,,,0,22,1
15,,20,L,original,0,1,1,body_parts,faces,,,,,,,1600.0,,,,0,,,,,,,,,0,22,1
16,,21,C,scramble,0,1,1,outdoor_scenes,body_parts,,,,,,,1700.0,1500.0,right,,0,,,,,,,,,0,22,1
17,,22,B,original,0,1,1,outdoor_scenes,faces,,,,,,,1100.0,,,,0,,,,,,,,,0,22,1
18,,23,H,scramble,0,1,1,faces,outdoor_scenes,,,,,,,1100.0,2000.0,right,,0,,,,,,,,,0,22,1
19,,24,J,original,0,1,1,faces,objects,,,,,,,3200.0,,,,0,,,,,,,,,1,22,1
20,,25,I,scramble,0,1,1,body_parts,outdoor_scenes,,,,,,,2500.0,1600.0,left,,0,,,,,,,,,0,22,1
21,,26,K,scramble,0,1,1,body_parts,objects,,,,,,,1600.0,1800.0,left,,0,,,,,,,,,0,22,1
22,,27,C,original,0,1,1,outdoor_scenes,body_parts,,,,,,,2700.0,,,,0,,,,,,,,,0,22,1
23,,28,D,original,0,1,1,objects,faces,,,,,,,1300.0,,,,0,,,,,,,,,0,22,1
24,,29,H,scramble,0,1,2,faces,outdoor_scenes,,,,,,,1000.0,700.0,left,,0,,,,,,,,,0,22,1
25,,30,I,original,0,1,2,body_parts,outdoor_scenes,,,,,,,3900.0,,,,0,,,,,,,,,1,22,1
26,,31,H,original,0,1,2,faces,outdoor_scenes,,,,,,,1300.0,,,,0,,,,,,,,,0,22,1
27,,32,I,scramble,0,1,2,body_parts,outdoor_scenes,,,,,,,1700.0,1300.0,right,,0,,,,,,,,,0,22,1
28,,33,K,original,0,1,2,body_parts,objects,,,,,,,1100.0,,,,0,,,,,,,,,0,22,1
29,,34,D,scramble,0,1,2,objects,faces,,,,,,,1400.0,1900.0,left,,0,,,,,,,,,0,22,1
30,,35,A,scramble,0,1,2,outdoor_scenes,objects,,,,,,,1200.0,1200.0,left,,0,,,,,,,,,0,22,1
31,,36,D,original,0,1,2,objects,faces,,,,,,,4400.0,,,,0,,,,,,,,,1,22,1
32,,37,E,scramble,0,1,2,objects,body_parts,,,,,,,1600.0,1000.0,left,,0,,,,,,,,,0,22,1
33,,38,L,scramble,0,1,2,body_parts,faces,,,,,,,1300.0,1300.0,left,,0,,,,,,,,,0,22,1
34,,39,B,original,0,1,2,outdoor_scenes,faces,,,,,,,1600.0,,,,0,,,,,,,,,0,22,1
35,,40,B,scramble,0,1,2,outdoor_scenes,faces,,,,,,,1300.0,1700.0,right,,0,,,,,,,,,0,22,1
36,,41,K,scramble,0,1,2,body_parts,objects,,,,,,,3700.0,1400.0,right,,0,,,,,,,,,1,22,1
37,,42,E,original,0,1,2,objects,body_parts,,,,,,,1100.0,,,,0,,,,,,,,,0,22,1
38,,43,F,scramble,0,1,2,faces,body_parts,,,,,,,2200.0,1800.0,right,,0,,,,,,,,,0,22,1
39,,44,J,original,0,1,2,faces,objects,,,,,,,1100.0,,,,0,,,,,,,,,0,22,1
40,,45,L,original,0,1,2,body_parts,faces,,,,,,,1900.0,,,,0,,,,,,,,,0,22,1
41,,46,J,scramble,0,1,2,faces,objects,,,,,,,1400.0,1800.0,left,,0,,,,,,,,,0,22,1
42,,47,A,original,0,1,2,outdoor_scenes,objects,,,,,,,4500.0,,,,0,,,,,,,,,1,22,1
43,,48,C,original,0,1,2,outdoor_scenes,body_parts,,,,,,,2000.0,,,,0,,,,,,,,,0,22,1
44,,49,G,scramble,0,1,2,objects,outdoor_scenes,,,,,,,1100.0,1800.0,right,,0,,,,,,,,,0,22,1
45,,50,F,original,0,1,2,faces,body_parts,,,,,,,1300.0,,,,0,,,,,,,,,0,22,1
46,,51,C,scramble,0,1,2,outdoor_scenes,body_parts,,,,,,,1400.0,1600.0,right,,0,,,,,,,,,0,22,1
47,,52,G,original,0,1,2,objects,outdoor_scenes,,,,,,,3500.0,,,,0,,,,,,,,,1,22,1
0,,5,H,original,0,1,1,faces,outdoor_scenes,,,,,,,2600.0,,,,0,,,,,,,,,1,23,1
1,,6,H,scramble,0,1,1,faces,outdoor_scenes,,,,,,,1300.0,2000.0,right,,0,,,,,,,,,0,23,1
2,,7,B,original,0,1,1,outdoor_scenes,faces,,,,,,,1900.0,,,,0,,,,,,,,,0,23,1
3,,8,L,original,0,1,1,body_parts,faces,,,,,,,2500.0,,,,0,,,,,,,,,0,23,1
4,,9,F,scramble,0,1,1,faces,body_parts,,,,,,,1100.0,1100.0,left,,0,,,,,,,,,0,23,1
5,,10,J,scramble,0,1,1,faces,objects,,,,,,,2000.0,1300.0,right,,0,,,,,,,,,0,23,1
6,,11,E,original,0,1,1,objects,body_parts,,,,,,,1900.0,,,,0,,,,,,,,,0,23,1
7,,12,A,scramble,0,1,1,outdoor_scenes,objects,,,,,,,1200.0,1900.0,left,,0,,,,,,,,,0,23,1
8,,13,G,original,0,1,1,objects,outdoor_scenes,,,,,,,2200.0,,,,0,,,,,,,,,0,23,1
9,,14,C,scramble,0,1,1,outdoor_scenes,body_parts,,,,,,,2000.0,1500.0,right,,0,,,,,,,,,0,23,1
10,,15,D,original,0,1,1,objects,faces,,,,,,,2700.0,,,,0,,,,,,,,,1,23,1
11,,16,E,scramble,0,1,1,objects,body_parts,,,,,,,1800.0,1300.0,right,,0,,,,,,,,,0,23,1
12,,17,J,original,0,1,1,faces,objects,,,,,,,1100.0,,,,0,,,,,,,,,0,23,1
13,,18,L,scramble,0,1,1,body_parts,faces,,,,,,,1800.0,700.0,left,,0,,,,,,,,,0,23,1
14,,19,I,original,0,1,1,body_parts,outdoor_scenes,,,,,,,1200.0,,,,0,,,,,,,,,0,23,1
15,,20,K,scramble,0,1,1,body_parts,objects,,,,,,,3300.0,1800.0,left,,0,,,,,,,,,1,23,1
16,,21,F,original,0,1,1,faces,body_parts,,,,,,,2100.0,,,,0,,,,,,,,,0,23,1
17,,22,A,original,0,1,1,outdoor_scenes,objects,,,,,,,2000.0,,,,0,,,,,,,,,0,23,1
18,,23,G,scramble,0,1,1,objects,outdoor_scenes,,,,,,,1400.0,1000.0,left,,0,,,,,,,,,0,23,1
19,,24,D,scramble,0,1,1,objects,faces,,,,,,,1600.0,1300.0,right,,0,,,,,,,,,0,23,1
20,,25,K,original,0,1,1,body_parts,objects,,,,,,,1200.0,,,,0,,,,,,,,,0,23,1
21,,26,C,original,0,1,1,outdoor_scenes,body_parts,,,,,,,3800.0,,,,0,,,,,,,,,1,23,1
22,,27,B,scramble,0,1,1,outdoor_scenes,faces,,,,,,,1300.0,1500.0,right,,0,,,,,,,,,0,23,1
23,,28,I,scramble,0,1,1,body_parts,outdoor_scenes,,,,,,,1000.0,1600.0,left,,0,,,,,,,,,0,23,1
24,,29,H,original,0,1,2,faces,outdoor_scenes,,,,,,,1600.0,,,,0,,,,,,,,,0,23,1
25,,30,F,original,0,1,2,faces,body_parts,,,,,,,2500.0,,,,0,,,,,,,,,0,23,1
26,,31,D,scramble,0,1,2,objects,faces,,,,,,,1500.0,1900.0,left,,0,,,,,,,,,0,23,1
27,,32,B,scramble,0,1,2,outdoor_scenes,faces,,,,,,,1000.0,1700.0,right,,0,,,,,,,,,0,23,1
28,,33,C,original,0,1,2,outdoor_scenes,body_parts,,,,,,,1600.0,,,,0,,,,,,,,,0,23,1
29,,34,H,scramble,0,1,2,faces,outdoor_scenes,,,,,,,2400.0,700.0,left,,0,,,,,,,,,0,23,1
30,,35,G,original,0,1,2,objects,outdoor_scenes,,,,,,,2100.0,,,,0,,,,,,,,,0,23,1
31,,36,L,scramble,0,1,2,body_parts,faces,,,,,,,2100.0,1300.0,left,,0,,,,,,,,,0,23,1
32,,37,I,original,0,1,2,body_parts,outdoor_scenes,,,,,,,4700.0,,,,0,,,,,,,,,1,23,1
33,,38,G,scramble,0,1,2,objects,outdoor_scenes,,,,,,,2300.0,1800.0,right,,0,,,,,,,,,0,23,1
34,,39,L,original,0,1,2,body_parts,faces,,,,,,,1600.0,,,,0,,,,,,,,,0,23,1
35,,40,K,scramble,0,1,2,body_parts,objects,,,,,,,1400.0,1400.0,right,,0,,,,,,,,,0,23,1
36,,41,C,scramble,0,1,2,outdoor_scenes,body_parts,,,,,,,1700.0,1600.0,right,,0,,,,,,,,,0,23,1
37,,42,A,original,0,1,2,outdoor_scenes,objects,,,,,,,1100.0,,,,0,,,,,,,,,0,23,1
38,,43,E,original,0,1,2,objects,body_parts,,,,,,,2500.0,,,,0,,,,,,,,,0,23,1
39,,44,A,scramble,0,1,2,outdoor_scenes,objects,,,,,,,1800.0,1200.0,left,,0,,,,,,,,,0,23,1
40,,45,B,original,0,1,2,outdoor_scenes,faces,,,,,,,1900.0,,,,0,,,,,,,,,0,23,1
41,,46,F,scramble,0,1,2,faces,body_parts,,,,,,,3600.0,1800.0,right,,0,,,,,,,,,1,23,1
42,,47,E,scramble,0,1,2,objects,body_parts,,,,,,,2100.0,1000.0,left,,0,,,,,,,,,0,23,1
43,,48,J,original,0,1,2,faces,objects,,,,,,,1000.0,,,,0,,,,,,,,,0,23,1
44,,49,J,scramble,0,1,2,faces,objects,,,,,,,2200.0,1800.0,left,,0,,,,,,,,,0,23,1
45,,50,I,scramble,0,1,2,body_parts,outdoor_scenes,,,,,,,1800.0,1300.0,right,,0,,,,,,,,,0,23,1
46,,51,D,original,0,1,2,objects,faces,,,,,,,1700.0,,,,0,,,,,,,,,0,23,1
47,,52,K,original,0,1,2,body_parts,objects,,,,,,,4800.0,,,,0,,,,,,,,,1,23,1
0,,5,E,original,0,1,1,objects,body_parts,,,,,,,3300.0,,,,0,,,,,,,,,1,24,1
1,,6,J,scramble,0,1,1,faces,objects,,,,,,,1600.0,1300.0,right,,0,,,,,,,,,0,24,1
2,,7,B,scramble,0,1,1,outdoor_scenes,faces,,,,,,,2200.0,1500.0,right,,0,,,,,,,,,0,24,1
3,,8,K,original,0,1,1,body_parts,objects,,,,,,,1100.0,,,,0,,,,,,,,,0,24,1
4,,9,G,original,0,1,1,objects,outdoor_scenes,,,,,,,2400.0,,,,0,,,,,,,,,0,24,1
5,,10,H,scramble,0,1,1,faces,outdoor_scenes,,,,,,,3600.0,2000.0,right,,0,,,,,,,,,1,24,1
6,,11,F,original,0,1,1,faces,body_parts,,,,,,,2400.0,,,,0,,,,,,,,,0,24,1
7,,12,I,scramble,0,1,1,body_parts,outdoor_scenes,,,,,,,1700.0,1600.0,left,,0,,,,,,,,,0,24,1
8,,13,L,scramble,0,1,1,body_parts,faces,,,,,,,1400.0,700.0,left,,0,,,,,,,,,0,24,1
9,,14,J,original,0,1,1,faces,objects,,,,,,,1800.0,,,,0,,,,,,,,,0,24,1
10,,15,E,scramble,0,1,1,objects,body_parts,,,,,,,2600.0,1300.0,right,,0,,,,,,,,,0,24,1
11,,16,L,original,0,1,1,body_parts,faces,,,,,,,1200.0,,,,0,,,,,,,,,0,24,1
12,,17,H,original,0,1,1,faces,outdoor_scenes,,,,,,,3300.0,,,,0,,,,,,,,,1,24,1
13,,18,G,scramble,0,1,1,objects,outdoor_scenes,,,,,,,2000.0,1000.0,left,,0,,,,,,,,,0,24,1
14,,19,C,original,0,1,1,outdoor_scenes,body_parts,,,,,,,1700.0,,,,0,,,,,,,,,0,24,1
15,,20,K,scramble,0,1,1,body_parts,objects,,,,,,,2400.0,1800.0,left,,0,,,,,,,,,0,24,1
16,,21,A,original,0,1,1,outdoor_scenes,objects,,,,,,,1400.0,,,,0,,,,,,,,,0,24,1
17,,22,B,original,0,1,1,outdoor_scenes,faces,,,,,,,2800.0,,,,0,,,,,,,,,1,24,1
18,,23,F,scramble,0,1,1,faces,body_parts,,,,,,,1200.0,1100.0,left,,0,,,,,,,,,0,24,1
