"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_final_decisions","","html-keyboard-response","1412","2305537","0.0-5.0-54.0-3.0","33","46596","Female","null","","","","null","","52","","","","2303917","1","","","","","","1600","125991","1620","129828","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1413","2305589","0.0-5.0-55.0-0.0","33","46596","Female","36","","","","68","","53","","","","2305537","1","","","","0","","36","127591","52","131448","","1","3","9","outdoor_scenes","outdoor_scenes","","","","","","0","","","","3100","1","3","9","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","77","69","","","","","","","","","chosen","1","gain5","no_gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1414","2306111","0.0-5.0-55.0-1.0-0.0","33","46596","Female","null","","","","null","","53","","","","2305589","1","","","","","","500","127627","522","131500","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1415","2309234","0.0-5.0-55.0-3.0","33","46596","Female","null","","","","null","","53","","","","2306111","1","","","","","","3100","128127","3123","132022","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1416","2309274","0.0-5.0-56.0-0.0","33","46596","Female","26","","","","75","","54","","","","2309234","1","","","","0","","26","131227","40","135145","","0","23","24","faces","body_parts","","","","","","0","","","","2300","1","24","23","body_parts","faces","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","72","79","","","","","","","","","unchosen","0","no_gain5","gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1417","2309789","0.0-5.0-56.0-1.0-0.0","33","46596","Female","null","","","","null","","54","","","","2309274","1","","","","","","500","131253","515","135185","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1418","2312108","0.0-5.0-56.0-3.0","33","46596","Female","null","","","","null","","54","","","","2309789","1","","","","","","2300","131753","2319","135700","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1419","2312407","0.0-5.0-57.0-0.0","33","46596","Female","283","","","","68","","55","","","","2312108","1","","","","0","","283","134053","299","138019","","1","39","8","objects","outdoor_scenes","","","","","","0","","","","2600","1","39","8","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","67","73","","","","","","","","","chosen","1","gain2","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1420","2312918","0.0-5.0-57.0-1.0-0.0","33","46596","Female","null","","","","null","","55","","","","2312407","1","","","","","","500","134336","511","138318","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1421","2315535","0.0-5.0-57.0-3.0","33","46596","Female","null","","","","null","","55","","","","2312918","1","","","","","","2600","134836","2617","138829","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1422","2315729","0.0-5.0-58.0-0.0","33","46596","Female","180","","","","68","","56","","","","2315535","1","","","","0","","180","137436","194","141446","","1","20","41","faces","objects","","","","","","0","","","","1700","1","20","41","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","65","68","","","","","","","","","unchosen","1","gain3","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1423","2316239","0.0-5.0-58.0-1.0-0.0","33","46596","Female","null","","","","null","","56","","","","2315729","1","","","","","","500","137616","510","141640","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1424","2317950","0.0-5.0-58.0-3.0","33","46596","Female","null","","","","null","","56","","","","2316239","1","","","","","","1700","138116","1711","142150","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1425","2318118","0.0-5.0-59.0-0.0","33","46596","Female","152","","","","75","","57","","","","2317950","1","","","","0","","152","139816","168","143861","","0","20","13","faces","faces","","","","","","0","","","","1100","1","13","20","faces","faces","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","40","65","","","","","","","","","unchosen","0","no_gain1","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1426","2318667","0.0-5.0-59.0-1.0-0.0","33","46596","Female","null","","","","null","","57","","","","2318118","1","","","","","","500","139968","549","144029","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1427","2319792","0.0-5.0-59.0-3.0","33","46596","Female","null","","","","null","","57","","","","2318667","1","","","","","","1100","140468","1125","144578","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1428","2320000","0.0-5.0-60.0-0.0","33","46596","Female","193","","","","75","","58","","","","2319792","1","","","","0","","193","141568","208","145703","","0","15","34","faces","body_parts","","","","","","0","","","","2600","1","34","15","body_parts","faces","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","69","61","","","","","","","","","chosen","1","gain6","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1429","2320522","0.0-5.0-60.0-1.0-0.0","33","46596","Female","null","","","","null","","58","","","","2320000","1","","","","","","500","141761","522","145911","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1430","2323138","0.0-5.0-60.0-3.0","33","46596","Female","null","","","","null","","58","","","","2320522","1","","","","","","2600","142261","2616","146433","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1431","2323300","0.0-5.0-61.0-0.0","33","46596","Female","147","","","","75","","59","","","","2323138","1","","","","0","","147","144861","162","149049","","0","13","42","faces","objects","","","","","","0","","","","1000","1","42","13","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","70","40","","","","","","","","","unchosen","1","gain6","no_gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1432","2323818","0.0-5.0-61.0-1.0-0.0","33","46596","Female","null","","","","null","","59","","","","2323300","1","","","","","","500","145008","518","149211","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1433","2324837","0.0-5.0-61.0-3.0","33","46596","Female","null","","","","null","","59","","","","2323818","1","","","","","","1000","145508","1019","149729","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1434","2325026","0.0-5.0-62.0-0.0","33","46596","Female","173","","","","68","","60","","","","2324837","1","","","","0","","173","146508","189","150748","","1","23","21","faces","faces","","","","","","0","","","","2400","1","23","21","faces","faces","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","79","72","","","","","","","","","unchosen","1","gain1","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1435","2325539","0.0-5.0-62.0-1.0-0.0","33","46596","Female","null","","","","null","","60","","","","2325026","1","","","","","","500","146681","513","150937","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1436","2327968","0.0-5.0-62.0-3.0","33","46596","Female","null","","","","null","","60","","","","2325539","1","","","","","","2400","147181","2429","151450","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1437","2328056","0.0-5.0-63.0-0.0","33","46596","Female","72","","","","75","","61","","","","2327968","1","","","","0","","72","149581","88","153879","","0","5","29","outdoor_scenes","body_parts","","","","","","0","","","","3500","1","29","5","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","73","66","","","","","","","","","unchosen","0","no_gain6","gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1438","2328569","0.0-5.0-63.0-1.0-0.0","33","46596","Female","null","","","","null","","61","","","","2328056","1","","","","","","500","149653","513","153967","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1439","2332099","0.0-5.0-63.0-3.0","33","46596","Female","null","","","","null","","61","","","","2328569","1","","","","","","3500","150153","3530","154480","3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1440","2332286","0.0-5.0-64.0-0.0","33","46596","Female","171","","","","75","","62","","","","2332099","1","","","","0","","171","153653","187","158010","","0","33","34","body_parts","body_parts","","","","","","0","","","","1700","1","34","33","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","69","63","","","","","","","","","chosen","1","gain6","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1441","2332797","0.0-5.0-64.0-1.0-0.0","33","46596","Female","null","","","","null","","62","","","","2332286","1","","","","","","500","153824","511","158197","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1442","2334512","0.0-5.0-64.0-3.0","33","46596","Female","null","","","","null","","62","","","","2332797","1","","","","","","1700","154324","1715","158708","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1443","2334658","0.0-5.0-65.0-0.0","33","46596","Female","130","","","","68","","63","","","","2334512","1","","","","0","","130","156024","146","160423","","1","39","15","objects","faces","","","","","","0","","","","1200","1","39","15","objects","faces","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","67","61","","","","","","","","","chosen","1","gain2","no_gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1444","2335184","0.0-5.0-65.0-1.0-0.0","33","46596","Female","null","","","","null","","63","","","","2334658","1","","","","","","500","156154","526","160569","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1445","2336430","0.0-5.0-65.0-3.0","33","46596","Female","null","","","","null","","63","","","","2335184","1","","","","","","1200","156654","1246","161095","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1446","2336913","0.0-5.0-66.0-0.0","33","46596","Female","460","","","","68","","64","","","","2336430","1","","","","0","","460","157854","483","162341","","1","29","23","body_parts","faces","","","","","","0","","","","1600","1","29","23","body_parts","faces","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","73","79","","","","","","","","","unchosen","0","no_gain6","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1447","2337432","0.0-5.0-66.0-1.0-0.0","33","46596","Female","null","","","","null","","64","","","","2336913","1","","","","","","500","158314","519","162824","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1448","2339049","0.0-5.0-66.0-3.0","33","46596","Female","null","","","","null","","64","","","","2337432","1","","","","","","1600","158814","1617","163343","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1449","2339341","0.0-5.0-67.0-0.0","33","46596","Female","278","","","","68","","65","","","","2339049","1","","","","0","","278","160414","292","164960","","1","26","23","body_parts","faces","","","","","","0","","","","1200","1","26","23","body_parts","faces","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","81","79","","","","","","","","","unchosen","0","no_gain4","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1450","2339852","0.0-5.0-67.0-1.0-0.0","33","46596","Female","null","","","","null","","65","","","","2339341","1","","","","","","500","160692","511","165252","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1451","2341081","0.0-5.0-67.0-3.0","33","46596","Female","null","","","","null","","65","","","","2339852","1","","","","","","1200","161192","1229","165763","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1452","2341336","0.0-5.0-68.0-0.0","33","46596","Female","233","","","","75","","66","","","","2341081","1","","","","0","","233","162392","255","166992","","0","41","27","objects","body_parts","","","","","","0","","","","3400","1","27","41","body_parts","objects","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","66","68","","","","","","","","","unchosen","1","gain5","no_gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1453","2341856","0.0-5.0-68.0-1.0-0.0","33","46596","Female","null","","","","null","","66","","","","2341336","1","","","","","","500","162625","520","167247","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1454","2345270","0.0-5.0-68.0-3.0","33","46596","Female","null","","","","null","","66","","","","2341856","1","","","","","","3400","163125","3414","167767","3400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1455","2346789","0.0-5.0-69.0-0.0","33","46596","Female","null","","","","null","","67","","","","2345270","1","","","","1","","1500","166525","1519","171181","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1900","1","45","12","objects","faces","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","67","73","","","","","","","","","chosen","0","no_gain1","gain4","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1456","2347101","0.0-5.0-69.0-2.0-0.0","33","46596","Female","null","","","","null","","67","","","","2346789","1","","","","1","","300","168025","312","172700","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1457","2348730","0.0-5.0-69.0-3.0","33","46596","Female","null","","","","null","","67","","","","2347101","1","","","","","","1600","168325","1629","173012","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1458","2348911","0.0-5.0-70.0-0.0","33","46596","Female","166","","","","75","","68","","","","2348730","1","","","","0","","166","169925","181","174641","","0","8","34","outdoor_scenes","body_parts","","","","","","0","","","","2200","1","34","8","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","69","73","","","","","","","","","chosen","1","gain6","no_gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1459","2349430","0.0-5.0-70.0-1.0-0.0","33","46596","Female","null","","","","null","","68","","","","2348911","1","","","","","","500","170091","519","174822","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1460","2351656","0.0-5.0-70.0-3.0","33","46596","Female","null","","","","null","","68","","","","2349430","1","","","","","","2200","170591","2226","175341","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1461","2351673","0.0-5.0-71.0-0.0","33","46596","Female","4","","","","75","","69","","","","2351656","1","","","","0","","4","172791","17","177567","","0","33","3","body_parts","outdoor_scenes","","","","","","0","","","","1100","1","3","33","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","77","63","","","","","","","","","chosen","1","gain5","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1462","2352193","0.0-5.0-71.0-1.0-0.0","33","46596","Female","null","","","","null","","69","","","","2351673","1","","","","","","500","172795","520","177584","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1463","2353311","0.0-5.0-71.0-3.0","33","46596","Female","null","","","","null","","69","","","","2352193","1","","","","","","1100","173295","1118","178104","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1464","2353591","0.0-5.0-72.0-0.0","33","46596","Female","270","","","","75","","70","","","","2353311","1","","","","0","","270","174395","280","179222","","0","23","13","faces","faces","","","","","","0","","","","2600","1","13","23","faces","faces","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","40","79","","","","","","","","","unchosen","0","no_gain1","gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1465","2354101","0.0-5.0-72.0-1.0-0.0","33","46596","Female","null","","","","null","","70","","","","2353591","1","","","","","","500","174665","510","179502","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1466","2356715","0.0-5.0-72.0-3.0","33","46596","Female","null","","","","null","","70","","","","2354101","1","","","","","","2600","175165","2614","180012","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1467","2356737","0.0-5.0-73.0-0.0","33","46596","Female","7","","","","75","","71","","","","2356715","1","","","","0","","7","177765","22","182626","","0","41","23","objects","faces","","","","","","0","","","","2100","1","23","41","faces","objects","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","79","68","","","","","","","","","unchosen","1","gain1","no_gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1468","2357256","0.0-5.0-73.0-1.0-0.0","33","46596","Female","null","","","","null","","71","","","","2356737","1","","","","","","500","177772","519","182648","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1469","2359379","0.0-5.0-73.0-3.0","33","46596","Female","null","","","","null","","71","","","","2357256","1","","","","","","2100","178272","2123","183167","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1470","2359417","0.0-5.0-74.0-0.0","33","46596","Female","26","","","","68","","72","","","","2359379","1","","","","0","","26","180372","38","185290","","1","21","20","faces","faces","","","","","","0","","","","1600","1","21","20","faces","faces","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","72","65","","","","","","","","","unchosen","0","no_gain3","gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1471","2359939","0.0-5.0-74.0-1.0-0.0","33","46596","Female","null","","","","null","","72","","","","2359417","1","","","","","","500","180398","522","185328","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1472","2361552","0.0-5.0-74.0-3.0","33","46596","Female","null","","","","null","","72","","","","2359939","1","","","","","","1600","180898","1613","185850","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1473","2361565","0.0-5.0-75.0-0.0","33","46596","Female","0","","","","75","","73","","","","2361552","1","","","","0","","0","182498","13","187463","","0","2","15","outdoor_scenes","faces","","","","","","0","","","","1200","1","15","2","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","61","68","","","","","","","","","chosen","0","no_gain4","gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1474","2362082","0.0-5.0-75.0-1.0-0.0","33","46596","Female","null","","","","null","","73","","","","2361565","1","","","","","","500","182498","517","187476","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1475","2363305","0.0-5.0-75.0-3.0","33","46596","Female","null","","","","null","","73","","","","2362082","1","","","","","","1200","182998","1223","187993","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1476","2363542","0.0-5.0-76.0-0.0","33","46596","Female","226","","","","75","","74","","","","2363305","1","","","","0","","226","184198","237","189216","","0","24","20","body_parts","faces","","","","","","0","","","","2600","1","20","24","faces","body_parts","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","65","72","","","","","","","","","unchosen","1","gain3","no_gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1477","2364055","0.0-5.0-76.0-1.0-0.0","33","46596","Female","null","","","","null","","74","","","","2363542","1","","","","","","500","184424","513","189453","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1478","2366676","0.0-5.0-76.0-3.0","33","46596","Female","null","","","","null","","74","","","","2364055","1","","","","","","2600","184924","2621","189966","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1479","2366774","0.0-5.0-77.0-0.0","33","46596","Female","82","","","","68","","75","","","","2366676","1","","","","0","","82","187524","98","192587","","1","15","38","faces","objects","","","","","","0","","","","3600","1","15","38","faces","objects","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","61","82","","","","","","","","","chosen","0","no_gain4","gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1480","2367294","0.0-5.0-77.0-1.0-0.0","33","46596","Female","null","","","","null","","75","","","","2366774","1","","","","","","500","187606","520","192685","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1481","2370919","0.0-5.0-77.0-3.0","33","46596","Female","null","","","","null","","75","","","","2367294","1","","","","","","3600","188106","3625","193205","3600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_run_over","","html-keyboard-response","1482","2371110","0.0-5.0-77.0-5.0-0.0","33","46596","Female","178","","","","68","","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","1483","2373037","0.0-5.0-77.0-5.0-1.0","33","46596","Female","1920","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1484","2374557","0.0-5.0-78.0-0.0","33","46596","Female","null","","","","null","","76","","","","2373037","2","","","","1","","1500","0","1520","0","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","3100","2","5","29","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","66","73","","","","","","","","","unchosen","1","gain4","no_gain6","","","","","","","","","","","","","","","",""
