"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_localizer","","html-keyboard-response","379","399631","0.0-2.0-141.0-1.0","33","59186","male","null","","","","null","","139","","","399305","1","","","","","","300","175700","326","183792","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","380","400058","0.0-2.0-142.0-0.0","33","59186","male","NaN","","","","null","NaN","140","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-3DZHTq_i7Qk-unsplash.jpg","399631","1","body_parts","","1","1","0","400","176000","427","184118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","381","400385","0.0-2.0-142.0-1.0","33","59186","male","null","","","","null","","140","","","400058","1","","","","","","300","176400","327","184545","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","382","400816","0.0-2.0-143.0-0.0","33","59186","male","362","","","","68","0","141","","Stimuli/Experimental_stims/localizer/body_parts/sina-rezakhani-d1gQi0Jl05U-unsplash (1).jpg","400385","1","body_parts","","0","0","1","400","176700","431","184872","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","383","401145","0.0-2.0-143.0-1.0","33","59186","male","null","","","","null","","141","","","400816","1","","","","","","300","177100","329","185303","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","384","401576","0.0-2.0-144.0-0.0","33","59186","male","395","","","","68","0","142","","Stimuli/Experimental_stims/localizer/body_parts/natalie-grainger-8uB5kFKWWkk-unsplash.jpg","401145","1","body_parts","","0","0","1","400","177400","431","185632","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","385","401904","0.0-2.0-144.0-1.0","33","59186","male","null","","","","null","","142","","","401576","1","","","","","","300","177800","328","186063","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","386","402337","0.0-2.0-145.0-0.0","33","59186","male","NaN","","","","null","NaN","143","","Stimuli/Experimental_stims/localizer/body_parts/ignacio-campo-tC9boyqy_40-unsplash.jpg","401904","1","body_parts","","0","1","0","400","178100","433","186391","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","387","402665","0.0-2.0-145.0-1.0","33","59186","male","null","","","","null","","143","","","402337","1","","","","","","300","178500","328","186824","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","388","403098","0.0-2.0-146.0-0.0","33","59186","male","NaN","","","","null","NaN","144","","Stimuli/Experimental_stims/localizer/body_parts/jasper-garratt-Ng_Kl7K6V8Y-unsplash.jpg","402665","1","body_parts","","0","1","0","400","178800","433","187152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","389","403426","0.0-2.0-146.0-1.0","33","59186","male","null","","","","null","","144","","","403098","1","","","","","","300","179200","328","187585","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","390","403860","0.0-2.0-147.0-0.0","33","59186","male","NaN","","","","null","NaN","145","","Stimuli/Experimental_stims/localizer/body_parts/matheus-frade-eyzdb1C3JDM-unsplash.jpg","403426","1","body_parts","","0","1","0","400","179500","434","187913","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","391","417890","0.0-2.0-147.0-1.0","33","59186","male","null","","","","null","","145","","","403860","1","","","","","","14000","179900","14030","188347","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","392","418321","0.0-2.0-148.0-0.0","33","59186","male","NaN","","","","null","NaN","146","","Stimuli/Experimental_stims/localizer/outdoor_scenes/keith-hardy-UVyavSwslOg-unsplash.jpg","417890","1","outdoor_scenes","","0","1","0","400","193900","431","202377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","393","418648","0.0-2.0-148.0-1.0","33","59186","male","null","","","","null","","146","","","418321","1","","","","","","300","194300","327","202808","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","394","419083","0.0-2.0-149.0-0.0","33","59186","male","NaN","","","","null","NaN","147","","Stimuli/Experimental_stims/localizer/outdoor_scenes/simon-berger-UqCnDyc_3vA-unsplash.jpg","418648","1","outdoor_scenes","","0","1","0","400","194600","435","203135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","395","419409","0.0-2.0-149.0-1.0","33","59186","male","null","","","","null","","147","","","419083","1","","","","","","300","195000","326","203570","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","396","419842","0.0-2.0-150.0-0.0","33","59186","male","NaN","","","","null","NaN","148","","Stimuli/Experimental_stims/localizer/outdoor_scenes/quentin-zwzeorQPepo-unsplash.jpg","419409","1","outdoor_scenes","","1","1","0","400","195300","433","203896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","397","420169","0.0-2.0-150.0-1.0","33","59186","male","null","","","","null","","148","","","419842","1","","","","","","300","195700","327","204329","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","398","420602","0.0-2.0-151.0-0.0","33","59186","male","NaN","","","","null","NaN","149","","Stimuli/Experimental_stims/localizer/outdoor_scenes/derek-mack-CcRZ4k3c6gA-unsplash.jpg","420169","1","outdoor_scenes","","0","1","0","400","196000","433","204656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","399","420929","0.0-2.0-151.0-1.0","33","59186","male","null","","","","null","","149","","","420602","1","","","","","","300","196400","327","205089","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","400","421362","0.0-2.0-152.0-0.0","33","59186","male","NaN","","","","null","NaN","150","","Stimuli/Experimental_stims/localizer/outdoor_scenes/solotravelgoals-7kLufxYoqWk-unsplash.jpg","420929","1","outdoor_scenes","","0","1","0","400","196700","433","205416","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","401","421689","0.0-2.0-152.0-1.0","33","59186","male","null","","","","null","","150","","","421362","1","","","","","","300","197100","327","205849","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","402","422123","0.0-2.0-153.0-0.0","33","59186","male","NaN","","","","null","NaN","151","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ales-krivec-hsX9KpLLsIE-unsplash.jpg","421689","1","outdoor_scenes","","0","1","0","400","197400","434","206176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","403","422451","0.0-2.0-153.0-1.0","33","59186","male","null","","","","null","","151","","","422123","1","","","","","","300","197800","328","206610","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","404","422881","0.0-2.0-154.0-0.0","33","59186","male","396","","","","68","0","152","","Stimuli/Experimental_stims/localizer/outdoor_scenes/kalen-emsley-_LuLiJc1cdo-unsplash.jpg","422451","1","outdoor_scenes","","0","0","1","400","198100","430","206938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","405","423209","0.0-2.0-154.0-1.0","33","59186","male","null","","","","null","","152","","","422881","1","","","","","","300","198500","328","207368","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","406","423640","0.0-2.0-155.0-0.0","33","59186","male","NaN","","","","null","NaN","153","","Stimuli/Experimental_stims/localizer/outdoor_scenes/tim-swaan-eOpewngf68w-unsplash (1).jpg","423209","1","outdoor_scenes","","0","1","0","400","198800","431","207696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","407","423970","0.0-2.0-155.0-1.0","33","59186","male","null","","","","null","","153","","","423640","1","","","","","","300","199200","330","208127","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","408","424410","0.0-2.0-156.0-0.0","33","59186","male","NaN","","","","null","NaN","154","","Stimuli/Experimental_stims/localizer/outdoor_scenes/jack-millard-zjyP-UYI-ko-unsplash.jpg","423970","1","outdoor_scenes","","0","1","0","400","199500","440","208457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","409","424738","0.0-2.0-156.0-1.0","33","59186","male","null","","","","null","","154","","","424410","1","","","","","","300","199900","328","208897","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","410","425170","0.0-2.0-157.0-0.0","33","59186","male","NaN","","","","null","NaN","155","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sebastian-unrau-v4e3JI7DDHI-unsplash.jpg","424738","1","outdoor_scenes","","0","1","0","400","200200","432","209225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","411","425498","0.0-2.0-157.0-1.0","33","59186","male","null","","","","null","","155","","","425170","1","","","","","","300","200600","328","209657","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","412","425929","0.0-2.0-158.0-0.0","33","59186","male","NaN","","","","null","NaN","156","","Stimuli/Experimental_stims/localizer/outdoor_scenes/luca-micheli-ruWkmt3nU58-unsplash.jpg","425498","1","outdoor_scenes","","0","1","0","400","200900","431","209985","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","413","426260","0.0-2.0-158.0-1.0","33","59186","male","null","","","","null","","156","","","425929","1","","","","","","300","201300","331","210416","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","414","426690","0.0-2.0-159.0-0.0","33","59186","male","NaN","","","","null","NaN","157","","Stimuli/Experimental_stims/localizer/outdoor_scenes/cosmic-timetraveler-pYyOZ8q7AII-unsplash.jpg","426260","1","outdoor_scenes","","0","1","0","400","201600","430","210747","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","415","427017","0.0-2.0-159.0-1.0","33","59186","male","null","","","","null","","157","","","426690","1","","","","","","300","202000","327","211177","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","416","427450","0.0-2.0-160.0-0.0","33","59186","male","NaN","","","","null","NaN","158","","Stimuli/Experimental_stims/localizer/outdoor_scenes/chris-holgersson-zshyCr6HGw0-unsplash.jpg","427017","1","outdoor_scenes","","0","1","0","400","202300","433","211504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","417","427778","0.0-2.0-160.0-1.0","33","59186","male","null","","","","null","","158","","","427450","1","","","","","","300","202700","328","211937","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","418","428210","0.0-2.0-161.0-0.0","33","59186","male","NaN","","","","null","NaN","159","","Stimuli/Experimental_stims/localizer/outdoor_scenes/daniel-roe-lpjb_UMOyx8-unsplash.jpg","427778","1","outdoor_scenes","","1","1","0","400","203000","432","212265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","419","428537","0.0-2.0-161.0-1.0","33","59186","male","null","","","","null","","159","","","428210","1","","","","","","300","203400","327","212697","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","420","428971","0.0-2.0-162.0-0.0","33","59186","male","300","","","","68","0","160","","Stimuli/Experimental_stims/localizer/outdoor_scenes/michael-martinelli-mFbrMEVKCkc-unsplash.jpg","428537","1","outdoor_scenes","","0","0","1","400","203700","434","213024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","421","429305","0.0-2.0-162.0-1.0","33","59186","male","null","","","","null","","160","","","428971","1","","","","","","300","204100","334","213458","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","422","429738","0.0-2.0-163.0-0.0","33","59186","male","NaN","","","","null","NaN","161","","Stimuli/Experimental_stims/localizer/outdoor_scenes/damian-patkowski-T-LfvX-7IVg-unsplash.jpg","429305","1","outdoor_scenes","","0","1","0","400","204400","433","213792","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","423","430066","0.0-2.0-163.0-1.0","33","59186","male","null","","","","null","","161","","","429738","1","","","","","","300","204800","328","214225","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","424","430491","0.0-2.0-164.0-0.0","33","59186","male","378","","","","68","0","162","","Stimuli/Experimental_stims/localizer/outdoor_scenes/wai-siew-mTFyV8oNDzU-unsplash.jpg","430066","1","outdoor_scenes","","0","0","1","400","205100","425","214553","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","425","430817","0.0-2.0-164.0-1.0","33","59186","male","null","","","","null","","162","","","430491","1","","","","","","300","205500","326","214978","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","426","431250","0.0-2.0-165.0-0.0","33","59186","male","NaN","","","","null","NaN","163","","Stimuli/Experimental_stims/localizer/outdoor_scenes/redd-f-Lm5rkxzgiFQ-unsplash.jpg","430817","1","outdoor_scenes","","0","1","0","400","205800","433","215304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","427","431575","0.0-2.0-165.0-1.0","33","59186","male","null","","","","null","","163","","","431250","1","","","","","","300","206200","325","215737","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","428","432002","0.0-2.0-166.0-0.0","33","59186","male","NaN","","","","null","NaN","164","","Stimuli/Experimental_stims/localizer/outdoor_scenes/keith-hardy-PP8Escz15d8-unsplash.jpg","431575","1","outdoor_scenes","","0","1","0","400","206500","427","216062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","429","432329","0.0-2.0-166.0-1.0","33","59186","male","null","","","","null","","164","","","432002","1","","","","","","300","206900","327","216489","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","430","432762","0.0-2.0-167.0-0.0","33","59186","male","NaN","","","","null","NaN","165","","Stimuli/Experimental_stims/localizer/outdoor_scenes/antoine-beauvillain-qrPqGP-SG8w-unsplash.jpg","432329","1","outdoor_scenes","","0","1","0","400","207200","433","216816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","431","446793","0.0-2.0-167.0-1.0","33","59186","male","null","","","","null","","165","","","432762","1","","","","","","14000","207600","14031","217249","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","432","447226","0.0-2.0-168.0-0.0","33","59186","male","NaN","","","","null","NaN","166","","Stimuli/Experimental_stims/localizer/objects/nordwood-themes-nDd3dIkkOLo-unsplash.jpg","446793","1","objects","","0","1","0","400","221600","433","231280","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","433","447553","0.0-2.0-168.0-1.0","33","59186","male","null","","","","null","","166","","","447226","1","","","","","","300","222000","327","231713","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","434","447986","0.0-2.0-169.0-0.0","33","59186","male","394","","","","68","0","167","","Stimuli/Experimental_stims/localizer/objects/alex-lvrs-2zDw14yCYqk-unsplash.jpg","447553","1","objects","","0","0","1","400","222300","433","232040","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","435","448314","0.0-2.0-169.0-1.0","33","59186","male","null","","","","null","","167","","","447986","1","","","","","","300","222700","328","232473","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","436","448747","0.0-2.0-170.0-0.0","33","59186","male","NaN","","","","null","NaN","168","","Stimuli/Experimental_stims/localizer/objects/mulyadi-tWp0VSlSdMI-unsplash.jpg","448314","1","objects","","0","1","0","400","223000","433","232801","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","437","449076","0.0-2.0-170.0-1.0","33","59186","male","null","","","","null","","168","","","448747","1","","","","","","300","223400","329","233234","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","438","449514","0.0-2.0-171.0-0.0","33","59186","male","NaN","","","","null","NaN","169","","Stimuli/Experimental_stims/localizer/objects/yossy-made-yulian-WaEqwDSIeTY-unsplash.jpg","449076","1","objects","","0","1","0","400","223700","438","233563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","439","449842","0.0-2.0-171.0-1.0","33","59186","male","null","","","","null","","169","","","449514","1","","","","","","300","224100","328","234001","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","440","450282","0.0-2.0-172.0-0.0","33","59186","male","NaN","","","","null","NaN","170","","Stimuli/Experimental_stims/localizer/objects/engin-akyurt-bbbKzTmY2Gg-unsplash.jpg","449842","1","objects","","0","1","0","400","224400","440","234329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","441","450608","0.0-2.0-172.0-1.0","33","59186","male","null","","","","null","","170","","","450282","1","","","","","","300","224800","326","234769","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","442","451041","0.0-2.0-173.0-0.0","33","59186","male","NaN","","","","null","NaN","171","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-aUkYaG12Dgs-unsplash.jpg","450608","1","objects","","0","1","0","400","225100","433","235095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","443","451370","0.0-2.0-173.0-1.0","33","59186","male","null","","","","null","","171","","","451041","1","","","","","","300","225500","329","235528","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","444","451802","0.0-2.0-174.0-0.0","33","59186","male","NaN","","","","null","NaN","172","","Stimuli/Experimental_stims/localizer/objects/quino-al-4SNUcHPiC8c-unsplash.jpg","451370","1","objects","","1","1","0","400","225800","432","235857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","445","452130","0.0-2.0-174.0-1.0","33","59186","male","null","","","","null","","172","","","451802","1","","","","","","300","226200","328","236289","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","446","452566","0.0-2.0-175.0-0.0","33","59186","male","402","","","","68","0","173","","Stimuli/Experimental_stims/localizer/objects/ian-talmacs-ugqU0a4P18U-unsplash.jpg","452130","1","objects","","0","0","1","400","226500","436","236617","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","447","452897","0.0-2.0-175.0-1.0","33","59186","male","null","","","","null","","173","","","452566","1","","","","","","300","226900","331","237053","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","448","453330","0.0-2.0-176.0-0.0","33","59186","male","389","","","","68","0","174","","Stimuli/Experimental_stims/localizer/objects/nicolas-hippert-kfr_eSrR08M-unsplash.jpg","452897","1","objects","","0","0","1","400","227200","433","237384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","449","453665","0.0-2.0-176.0-1.0","33","59186","male","null","","","","null","","174","","","453330","1","","","","","","300","227600","335","237817","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","450","454099","0.0-2.0-177.0-0.0","33","59186","male","NaN","","","","null","NaN","175","","Stimuli/Experimental_stims/localizer/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","453665","1","objects","","0","1","0","400","227900","434","238152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","451","454424","0.0-2.0-177.0-1.0","33","59186","male","null","","","","null","","175","","","454099","1","","","","","","300","228300","325","238586","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","452","454859","0.0-2.0-178.0-0.0","33","59186","male","NaN","","","","null","NaN","176","","Stimuli/Experimental_stims/localizer/objects/miti-MZPdB1DU4a4-unsplash.jpg","454424","1","objects","","0","1","0","400","228600","435","238911","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","453","455185","0.0-2.0-178.0-1.0","33","59186","male","null","","","","null","","176","","","454859","1","","","","","","300","229000","326","239346","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","454","455618","0.0-2.0-179.0-0.0","33","59186","male","NaN","","","","null","NaN","177","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-v_a3DWpOFc0-unsplash.jpg","455185","1","objects","","0","1","0","400","229300","433","239672","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","455","455945","0.0-2.0-179.0-1.0","33","59186","male","null","","","","null","","177","","","455618","1","","","","","","300","229700","327","240105","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","456","456378","0.0-2.0-180.0-0.0","33","59186","male","NaN","","","","null","NaN","178","","Stimuli/Experimental_stims/localizer/objects/oriento-maVIpNNtmlQ-unsplash.jpg","455945","1","objects","","0","1","0","400","230000","433","240432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","457","456704","0.0-2.0-180.0-1.0","33","59186","male","null","","","","null","","178","","","456378","1","","","","","","300","230400","326","240865","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","458","457136","0.0-2.0-181.0-0.0","33","59186","male","388","","","","68","0","179","","Stimuli/Experimental_stims/localizer/objects/annie-spratt-fbAnIjhrOL4-unsplash.jpg","456704","1","objects","","0","0","1","400","230700","432","241191","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","459","457470","0.0-2.0-181.0-1.0","33","59186","male","null","","","","null","","179","","","457136","1","","","","","","300","231100","334","241623","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","460","457899","0.0-2.0-182.0-0.0","33","59186","male","NaN","","","","null","NaN","180","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-U6ZMEefFGx8-unsplash.jpg","457470","1","objects","","0","1","0","400","231400","429","241957","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
