"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_localizer","","html-keyboard-response","453","997837","0.0-2.0-188.0-1.0","34","38808","Female","null","","","","null","","186","","","997526","1","","","","","","300","249700","311","254575","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","454","998251","0.0-2.0-189.0-0.0","34","38808","Female","1","","","","75","1","187","","Stimuli/Experimental_stims/localizer/faces/brooke-cagle-Nm70URdtf3c-unsplash (1).jpg","997837","1","faces","","0","0","0","400","250000","414","254886","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","455","998561","0.0-2.0-189.0-1.0","34","38808","Female","null","","","","null","","187","","","998251","1","","","","","","300","250400","310","255300","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","456","998973","0.0-2.0-190.0-0.0","34","38808","Female","33","","","","68","0","188","","Stimuli/Experimental_stims/localizer/faces/jakob-owens-lkMJcGDZLVs-unsplash.jpg","998561","1","faces","","1","0","0","400","250700","412","255610","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","457","999282","0.0-2.0-190.0-1.0","34","38808","Female","null","","","","null","","188","","","998973","1","","","","","","300","251100","309","256022","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","458","999692","0.0-2.0-191.0-0.0","34","38808","Female","39","","","","68","0","189","","Stimuli/Experimental_stims/localizer/faces/art-hauntington-jzY0KRJopEI-unsplash.jpg","999282","1","faces","","0","0","1","400","251400","410","256331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","459","1000005","0.0-2.0-191.0-1.0","34","38808","Female","null","","","","null","","189","","","999692","1","","","","","","300","251800","313","256741","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","460","1000417","0.0-2.0-192.0-0.0","34","38808","Female","95","","","","68","0","190","","Stimuli/Experimental_stims/localizer/faces/juan-encalada-WC7KIHo13Fc-unsplash.jpg","1000005","1","faces","","0","0","1","400","252100","412","257054","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","461","1000727","0.0-2.0-192.0-1.0","34","38808","Female","null","","","","null","","190","","","1000417","1","","","","","","300","252500","310","257466","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","462","1001136","0.0-2.0-193.0-0.0","34","38808","Female","39","","","","75","1","191","","Stimuli/Experimental_stims/localizer/faces/aatik-tasneem-7omHUGhhmZ0-unsplash.jpg","1000727","1","faces","","0","0","0","400","252800","409","257776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","463","1001446","0.0-2.0-193.0-1.0","34","38808","Female","null","","","","null","","191","","","1001136","1","","","","","","300","253200","310","258185","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","464","1001861","0.0-2.0-194.0-0.0","34","38808","Female","172","","","","75","1","192","","Stimuli/Experimental_stims/localizer/faces/prince-akachi-LWkFHEGpleE-unsplash.jpg","1001446","1","faces","","0","0","0","400","253500","415","258495","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","465","1002169","0.0-2.0-194.0-1.0","34","38808","Female","null","","","","null","","192","","","1001861","1","","","","","","300","253900","308","258910","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","466","1002579","0.0-2.0-195.0-0.0","34","38808","Female","55","","","","75","1","193","","Stimuli/Experimental_stims/localizer/faces/whereslugo-zl_fPgiwduo-unsplash.jpg","1002169","1","faces","","0","0","0","400","254200","410","259218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","467","1002891","0.0-2.0-195.0-1.0","34","38808","Female","null","","","","null","","193","","","1002579","1","","","","","","300","254600","312","259628","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","468","1003303","0.0-2.0-196.0-0.0","34","38808","Female","119","","","","75","1","194","","Stimuli/Experimental_stims/localizer/faces/austin-wade-X6Uj51n5CE8-unsplash.jpg","1002891","1","faces","","0","0","0","400","254900","412","259940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","469","1003613","0.0-2.0-196.0-1.0","34","38808","Female","null","","","","null","","194","","","1003303","1","","","","","","300","255300","310","260352","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","470","1004030","0.0-2.0-197.0-0.0","34","38808","Female","108","","","","75","1","195","","Stimuli/Experimental_stims/localizer/faces/aiony-haust-K0DxxljcRv0-unsplash.jpg","1003613","1","faces","","0","0","0","400","255600","417","260662","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","471","1004343","0.0-2.0-197.0-1.0","34","38808","Female","null","","","","null","","195","","","1004030","1","","","","","","300","256000","313","261079","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","472","1004755","0.0-2.0-198.0-0.0","34","38808","Female","6","","","","75","1","196","","Stimuli/Experimental_stims/localizer/faces/alexis-chloe-TYDkKEgc0Fg-unsplash.jpg","1004343","1","faces","","0","0","0","400","256300","412","261392","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","473","1005064","0.0-2.0-198.0-1.0","34","38808","Female","null","","","","null","","196","","","1004755","1","","","","","","300","256700","309","261804","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","474","1005480","0.0-2.0-199.0-0.0","34","38808","Female","26","","","","68","0","197","","Stimuli/Experimental_stims/localizer/faces/linkedin-sales-solutions-pAtA8xe_iVM-unsplash.jpg","1005064","1","faces","","0","0","1","400","257000","416","262113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","475","1005789","0.0-2.0-199.0-1.0","34","38808","Female","null","","","","null","","197","","","1005480","1","","","","","","300","257400","309","262529","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","476","1006202","0.0-2.0-200.0-0.0","34","38808","Female","16","","","","75","1","198","","Stimuli/Experimental_stims/localizer/faces/cdc-ddKBuWekZr0-unsplash.jpg","1005789","1","faces","","0","0","0","400","257700","413","262838","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","477","1006512","0.0-2.0-200.0-1.0","34","38808","Female","null","","","","null","","198","","","1006202","1","","","","","","300","258100","310","263251","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","478","1006926","0.0-2.0-201.0-0.0","34","38808","Female","66","","","","75","1","199","","Stimuli/Experimental_stims/localizer/faces/ben-scott-tWb7IsL9CnY-unsplash.jpg","1006512","1","faces","","0","0","0","400","258400","414","263561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","479","1007239","0.0-2.0-201.0-1.0","34","38808","Female","null","","","","null","","199","","","1006926","1","","","","","","300","258800","313","263975","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","480","1007650","0.0-2.0-202.0-0.0","34","38808","Female","62","","","","75","1","200","","Stimuli/Experimental_stims/localizer/faces/binh-ly-k_4A59MzZTY-unsplash.jpg","1007239","1","faces","","1","0","1","400","259100","411","264288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","481","1007961","0.0-2.0-202.0-1.0","34","38808","Female","null","","","","null","","200","","","1007650","1","","","","","","300","259500","311","264699","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","482","1008372","0.0-2.0-203.0-0.0","34","38808","Female","113","","","","75","1","201","","Stimuli/Experimental_stims/localizer/faces/jimmy-fermin-bqe0J0b26RQ-unsplash.jpg","1007961","1","faces","","0","0","0","400","259800","411","265010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","483","1008682","0.0-2.0-203.0-1.0","34","38808","Female","null","","","","null","","201","","","1008372","1","","","","","","300","260200","310","265421","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","484","1009091","0.0-2.0-204.0-0.0","34","38808","Female","130","","","","68","0","202","","Stimuli/Experimental_stims/localizer/faces/mubariz-mehdizadeh-Py8F6-hRn5o-unsplash.jpg","1008682","1","faces","","0","0","1","400","260500","409","265731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","485","1009404","0.0-2.0-204.0-1.0","34","38808","Female","null","","","","null","","202","","","1009091","1","","","","","","300","260900","313","266140","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","486","1009817","0.0-2.0-205.0-0.0","34","38808","Female","131","","","","75","1","203","","Stimuli/Experimental_stims/localizer/faces/samuel-dixon--fQ5XNOcqFQ-unsplash.jpg","1009404","1","faces","","0","0","0","400","261200","413","266453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","487","1010133","0.0-2.0-205.0-1.0","34","38808","Female","null","","","","null","","203","","","1009817","1","","","","","","300","261600","316","266866","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","488","1010545","0.0-2.0-206.0-0.0","34","38808","Female","24","","","","75","1","204","","Stimuli/Experimental_stims/localizer/faces/ihor-saveliev-3POm-bxWIN8-unsplash.jpg","1010133","1","faces","","0","0","0","400","261900","412","267182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","489","1010854","0.0-2.0-206.0-1.0","34","38808","Female","null","","","","null","","204","","","1010545","1","","","","","","300","262300","309","267594","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","490","1011267","0.0-2.0-207.0-0.0","34","38808","Female","106","","","","68","0","205","","Stimuli/Experimental_stims/localizer/faces/aleksandar-popovski-Jy4ELSGPHTc-unsplash.jpg","1010854","1","faces","","0","0","1","400","262600","413","267903","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","491","1025288","0.0-2.0-207.0-1.0","34","38808","Female","null","","","","null","","205","","","1011267","1","","","","","","14000","263000","14021","268316","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","492","1025700","0.0-2.0-208.0-0.0","34","38808","Female","21","","","","75","1","206","","Stimuli/Experimental_stims/localizer/outdoor_scenes/quino-al-mBQIfKlvowM-unsplash.jpg","1025288","1","outdoor_scenes","","0","0","0","400","277000","412","282337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","493","1026019","0.0-2.0-208.0-1.0","34","38808","Female","null","","","","null","","206","","","1025700","1","","","","","","300","277400","319","282749","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","494","1026429","0.0-2.0-209.0-0.0","34","38808","Female","141","","","","68","0","207","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ryan-schroeder-Gg7uKdHFb_c-unsplash.jpg","1026019","1","outdoor_scenes","","0","0","1","400","277700","410","283068","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","495","1026739","0.0-2.0-209.0-1.0","34","38808","Female","null","","","","null","","207","","","1026429","1","","","","","","300","278100","310","283478","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","496","1027151","0.0-2.0-210.0-0.0","34","38808","Female","2","","","","68","0","208","","Stimuli/Experimental_stims/localizer/outdoor_scenes/niko-photos-tGTVxeOr_Rs-unsplash.jpg","1026739","1","outdoor_scenes","","0","0","1","400","278400","412","283788","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","497","1027462","0.0-2.0-210.0-1.0","34","38808","Female","null","","","","null","","208","","","1027151","1","","","","","","300","278800","311","284200","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","498","1027869","0.0-2.0-211.0-0.0","34","38808","Female","56","","","","68","0","209","","Stimuli/Experimental_stims/localizer/outdoor_scenes/tim-swaan-eOpewngf68w-unsplash (1).jpg","1027462","1","outdoor_scenes","","1","0","0","400","279100","407","284511","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","499","1028183","0.0-2.0-211.0-1.0","34","38808","Female","null","","","","null","","209","","","1027869","1","","","","","","300","279500","314","284918","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","500","1028593","0.0-2.0-212.0-0.0","34","38808","Female","1","","","","75","1","210","","Stimuli/Experimental_stims/localizer/outdoor_scenes/quentin-zwzeorQPepo-unsplash.jpg","1028183","1","outdoor_scenes","","0","0","0","400","279800","410","285232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","501","1028907","0.0-2.0-212.0-1.0","34","38808","Female","null","","","","null","","210","","","1028593","1","","","","","","300","280200","314","285642","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","502","1029321","0.0-2.0-213.0-0.0","34","38808","Female","50","","","","68","0","211","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sean-oulashin-KMn4VEeEPR8-unsplash.jpg","1028907","1","outdoor_scenes","","0","0","1","400","280500","414","285956","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","503","1029631","0.0-2.0-213.0-1.0","34","38808","Female","null","","","","null","","211","","","1029321","1","","","","","","300","280900","310","286370","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","504","1030042","0.0-2.0-214.0-0.0","34","38808","Female","119","","","","68","0","212","","Stimuli/Experimental_stims/localizer/outdoor_scenes/rod-sot-X_vbB7wfv5k-unsplash.jpg","1029631","1","outdoor_scenes","","0","0","1","400","281200","411","286680","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","505","1030351","0.0-2.0-214.0-1.0","34","38808","Female","null","","","","null","","212","","","1030042","1","","","","","","300","281600","309","287091","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","506","1030759","0.0-2.0-215.0-0.0","34","38808","Female","24","","","","75","1","213","","Stimuli/Experimental_stims/localizer/outdoor_scenes/willian-justen-de-vasconcellos-T_Qe4QlMIvQ-unsplash.jpg","1030351","1","outdoor_scenes","","0","0","0","400","281900","408","287400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","507","1031070","0.0-2.0-215.0-1.0","34","38808","Female","null","","","","null","","213","","","1030759","1","","","","","","300","282300","311","287808","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","508","1031482","0.0-2.0-216.0-0.0","34","38808","Female","155","","","","75","1","214","","Stimuli/Experimental_stims/localizer/outdoor_scenes/daniel-roe-lpjb_UMOyx8-unsplash.jpg","1031070","1","outdoor_scenes","","0","0","0","400","282600","412","288119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","509","1031791","0.0-2.0-216.0-1.0","34","38808","Female","null","","","","null","","214","","","1031482","1","","","","","","300","283000","309","288531","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","510","1032205","0.0-2.0-217.0-0.0","34","38808","Female","26","","","","75","1","215","","Stimuli/Experimental_stims/localizer/outdoor_scenes/hendrik-cornelissen--qrcOR33ErA-unsplash.jpg","1031791","1","outdoor_scenes","","0","0","0","400","283300","414","288840","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","511","1032520","0.0-2.0-217.0-1.0","34","38808","Female","null","","","","null","","215","","","1032205","1","","","","","","300","283700","315","289254","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","512","1032933","0.0-2.0-218.0-0.0","34","38808","Female","97","","","","75","1","216","","Stimuli/Experimental_stims/localizer/outdoor_scenes/benjamin-davies-Zm2n2O7Fph4-unsplash.jpg","1032520","1","outdoor_scenes","","0","0","0","400","284000","413","289569","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","513","1033242","0.0-2.0-218.0-1.0","34","38808","Female","null","","","","null","","216","","","1032933","1","","","","","","300","284400","309","289982","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","514","1033653","0.0-2.0-219.0-0.0","34","38808","Female","154","","","","75","1","217","","Stimuli/Experimental_stims/localizer/outdoor_scenes/john-fowler-aaIN3y2zcMQ-unsplash.jpg","1033242","1","outdoor_scenes","","0","0","0","400","284700","411","290291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","515","1033965","0.0-2.0-219.0-1.0","34","38808","Female","null","","","","null","","217","","","1033653","1","","","","","","300","285100","312","290702","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","516","1034378","0.0-2.0-220.0-0.0","34","38808","Female","3","","","","75","1","218","","Stimuli/Experimental_stims/localizer/outdoor_scenes/luca-micheli-ruWkmt3nU58-unsplash.jpg","1033965","1","outdoor_scenes","","0","0","0","400","285400","413","291014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","517","1034689","0.0-2.0-220.0-1.0","34","38808","Female","null","","","","null","","218","","","1034378","1","","","","","","300","285800","311","291427","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","518","1035109","0.0-2.0-221.0-0.0","34","38808","Female","14","","","","75","1","219","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sabeer-darr-Upz-tnx2v2s-unsplash.jpg","1034689","1","outdoor_scenes","","0","0","0","400","286100","420","291738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","519","1035420","0.0-2.0-221.0-1.0","34","38808","Female","null","","","","null","","219","","","1035109","1","","","","","","300","286500","311","292158","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","520","1035833","0.0-2.0-222.0-0.0","34","38808","Female","60","","","","75","1","220","","Stimuli/Experimental_stims/localizer/outdoor_scenes/damian-denis-D8R_txR_0PE-unsplash.jpg","1035420","1","outdoor_scenes","","0","0","0","400","286800","413","292469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","521","1036145","0.0-2.0-222.0-1.0","34","38808","Female","null","","","","null","","220","","","1035833","1","","","","","","300","287200","312","292882","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","522","1036559","0.0-2.0-223.0-0.0","34","38808","Female","106","","","","75","1","221","","Stimuli/Experimental_stims/localizer/outdoor_scenes/keith-hardy-PP8Escz15d8-unsplash.jpg","1036145","1","outdoor_scenes","","0","0","0","400","287500","414","293194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","523","1036870","0.0-2.0-223.0-1.0","34","38808","Female","null","","","","null","","221","","","1036559","1","","","","","","300","287900","311","293608","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","524","1037279","0.0-2.0-224.0-0.0","34","38808","Female","268","","","","75","1","222","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sebastian-unrau-v4e3JI7DDHI-unsplash.jpg","1036870","1","outdoor_scenes","","1","0","1","400","288200","409","293919","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","525","1037589","0.0-2.0-224.0-1.0","34","38808","Female","null","","","","null","","222","","","1037279","1","","","","","","300","288600","310","294328","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","526","1038003","0.0-2.0-225.0-0.0","34","38808","Female","113","","","","68","0","223","","Stimuli/Experimental_stims/localizer/outdoor_scenes/mark-harpur-K2s_YE031CA-unsplash.jpg","1037589","1","outdoor_scenes","","0","0","1","400","288900","414","294638","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","527","1038314","0.0-2.0-225.0-1.0","34","38808","Female","null","","","","null","","223","","","1038003","1","","","","","","300","289300","311","295052","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","528","1038728","0.0-2.0-226.0-0.0","34","38808","Female","35","","","","68","0","224","","Stimuli/Experimental_stims/localizer/outdoor_scenes/fabian-quintero-UWQP2mh5YJI-unsplash.jpg","1038314","1","outdoor_scenes","","0","0","1","400","289600","414","295363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","529","1039042","0.0-2.0-226.0-1.0","34","38808","Female","null","","","","null","","224","","","1038728","1","","","","","","300","290000","314","295777","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","530","1039453","0.0-2.0-227.0-0.0","34","38808","Female","119","","","","75","1","225","","Stimuli/Experimental_stims/localizer/outdoor_scenes/adam-kool-ndN00KmbJ1c-unsplash.jpg","1039042","1","outdoor_scenes","","0","0","0","400","290300","411","296091","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","531","1053473","0.0-2.0-227.0-1.0","34","38808","Female","null","","","","null","","225","","","1039453","1","","","","","","14000","290700","14020","296502","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","532","1053891","0.0-2.0-228.0-0.0","34","38808","Female","80","","","","68","0","226","","Stimuli/Experimental_stims/localizer/body_parts/charles-etoroma-1fo0biloDOc-unsplash.jpg","1053473","1","body_parts","","0","0","1","400","304700","418","310522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","533","1054204","0.0-2.0-228.0-1.0","34","38808","Female","null","","","","null","","226","","","1053891","1","","","","","","300","305100","313","310940","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
