"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","deliberation_confirmation","","html-keyboard-response","775","1996419","0.0-3.0-108.0-2.0-0.0","26","66833","Male","null","","","","null","","53","","","","1994570","","","","","","","1841","5659","1849","5751","1841","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","776","1997731","0.0-3.0-108.0-4.0","26","66833","Male","null","","","","null","","53","","","","1996419","","","","","","","1300","7500","1312","7600","1300","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","777","1998146","0.0-3.0-110.0-0.0","26","66833","Male","403","","","","68","","54","","","","1997731","2","","","","0","","403","8800","415","8912","","1","22","24","faces","body_parts","85","83","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","F","0","0","","original","2300","3","22","24","faces","body_parts","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","85","83","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","778","2000752","0.0-3.0-110.0-2.0-0.0","26","66833","Male","null","","","","null","","54","","","","1998146","","","","","","","2597","9203","2606","9327","2597","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","779","2003067","0.0-3.0-110.0-4.0","26","66833","Male","null","","","","null","","54","","","","2000752","","","","","","","2300","11800","2315","11933","2300","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","780","2003283","0.0-3.0-112.0-0.0","26","66833","Male","207","","","","68","","55","","","","2003067","2","","","","0","","207","14100","216","14248","","1","32","21","body_parts","faces","86","88","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","L","0","0","","original","1400","3","32","21","body_parts","faces","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","86","88","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","781","2006088","0.0-3.0-112.0-2.0-0.0","26","66833","Male","null","","","","null","","55","","","","2003283","","","","","","","2793","14307","2805","14464","2793","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","782","2007500","0.0-3.0-112.0-4.0","26","66833","Male","null","","","","null","","55","","","","2006088","","","","","","","1400","17100","1412","17269","1400","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","783","2008810","0.0-3.0-114.0-0.0","26","66833","Male","89","","","","68","","56","","","","2007500","2","","","","0","","1300","18500","1310","18681","","","","","","","","","","","G","0","1300","right","scramble","3100","3","37","9","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","784","2009152","0.0-3.0-114.0-1.0-0.0","26","66833","Male","332","","","","68","","56","","","","2008810","","","","","0","","332","19800","342","19991","1700","1","37","9","objects","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","","","","","","","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","785","2010538","0.0-3.0-114.0-2.0-0.0","26","66833","Male","null","","","","null","","56","","","","2009152","","","","","","","1368","20132","1386","20333","1368","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","786","2013728","0.0-3.0-114.0-4.0","26","66833","Male","null","","","","null","","56","","","","2010538","","","","","","","3100","21500","3190","21719","3100","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","787","2013775","0.0-3.0-116.0-0.0","26","66833","Male","35","","","","75","","57","","","","2013728","2","","","","0","","35","24600","47","24909","","0","36","14","objects","faces","88","81","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","J","0","0","","original","1500","3","14","36","faces","objects","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","81","88","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","788","2016860","0.0-3.0-116.0-2.0-0.0","26","66833","Male","null","","","","null","","57","","","","2013775","","","","","","","2965","24635","3085","24956","2965","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","789","2018377","0.0-3.0-116.0-4.0","26","66833","Male","null","","","","null","","57","","","","2016860","","","","","","","1500","27600","1517","28041","1500","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","790","2018988","0.0-3.0-118.0-0.0","26","66833","Male","596","","","","75","","58","","","","2018377","2","","","","0","","596","29100","611","29558","","0","9","37","outdoor_scenes","objects","84","90","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","G","0","0","","original","1200","3","37","9","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","90","84","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","791","2021412","0.0-3.0-118.0-2.0-0.0","26","66833","Male","null","","","","null","","58","","","","2018988","","","","","","","2404","29696","2424","30169","2404","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","792","2022669","0.0-3.0-118.0-4.0","26","66833","Male","null","","","","null","","58","","","","2021412","","","","","","","1200","32100","1257","32593","1200","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","793","2023721","0.0-3.0-120.0-0.0","26","66833","Male","72","","","","75","","59","","","","2022669","2","","","","0","","1000","33300","1052","33850","","","","","","","","","","","C","0","1000","left","scramble","1500","3","2","35","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wc-so-KH4AAPjb-tI-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","794","2023781","0.0-3.0-120.0-1.0-0.0","26","66833","Male","41","","","","68","","59","","","","2023721","","","","","0","","41","34300","60","34902","2000","1","2","35","outdoor_scenes","body_parts","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wc-so-KH4AAPjb-tI-unsplash.jpg","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","795","2025756","0.0-3.0-120.0-2.0-0.0","26","66833","Male","null","","","","null","","59","","","","2023781","","","","","","","1959","34341","1975","34962","1959","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","796","2027273","0.0-3.0-120.0-4.0","26","66833","Male","null","","","","null","","59","","","","2025756","","","","","","","1500","36300","1517","36937","1500","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","797","2028397","0.0-3.0-122.0-0.0","26","66833","Male","57","","","","75","","60","","","","2027273","2","","","","0","","1100","37800","1124","38454","","","","","","","","","","","F","0","1100","left","scramble","1500","3","22","24","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","798","2028426","0.0-3.0-122.0-1.0-0.0","26","66833","Male","22","","","","75","","60","","","","2028397","","","","","0","","22","38900","29","39578","1900","0","24","22","body_parts","faces","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","","","","","","","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","799","2030338","0.0-3.0-122.0-2.0-0.0","26","66833","Male","null","","","","null","","60","","","","2028426","","","","","","","1878","38922","1912","39607","1878","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","800","2031853","0.0-3.0-122.0-4.0","26","66833","Male","null","","","","null","","60","","","","2030338","","","","","","","1500","40800","1515","41519","1500","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","801","2032442","0.0-3.0-124.0-0.0","26","66833","Male","577","","","","75","","61","","","","2031853","2","","","","0","","577","42300","589","43034","","0","10","28","outdoor_scenes","body_parts","85","92","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","I","0","0","","original","1500","3","28","10","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","92","85","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","802","2034889","0.0-3.0-124.0-2.0-0.0","26","66833","Male","null","","","","null","","61","","","","2032442","","","","","","","2423","42877","2447","43623","2423","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","803","2036404","0.0-3.0-124.0-4.0","26","66833","Male","null","","","","null","","61","","","","2034889","","","","","","","1500","45300","1515","46070","1500","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","804","2036507","0.0-3.0-126.0-0.0","26","66833","Male","95","","","","75","","62","","","","2036404","2","","","","0","","95","46800","103","47585","","0","47","11","objects","outdoor_scenes","87","78","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","A","0","0","","original","3200","3","11","47","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","78","87","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","805","2039427","0.0-3.0-126.0-2.0-0.0","26","66833","Male","null","","","","null","","62","","","","2036507","","","","","","","2905","46895","2920","47688","2905","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","806","2042689","0.0-3.0-126.0-4.0","26","66833","Male","null","","","","null","","62","","","","2039427","","","","","","","3200","49800","3262","50608","3200","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","807","2044119","0.0-3.0-128.0-0.0","26","66833","Male","38","","","","68","","63","","","","2042689","2","","","","0","","1400","53000","1430","53870","","","","","","","","","","","A","0","1400","left","scramble","1600","3","11","47","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","808","2044450","0.0-3.0-128.0-1.0-0.0","26","66833","Male","319","","","","75","","63","","","","2044119","","","","","0","","319","54400","331","55300","1600","0","47","11","objects","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/objects/scrambled_ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","","","","","","","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","809","2045754","0.0-3.0-128.0-2.0-0.0","26","66833","Male","null","","","","null","","63","","","","2044450","","","","","","","1281","54719","1304","55631","1281","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","810","2047389","0.0-3.0-128.0-4.0","26","66833","Male","null","","","","null","","63","","","","2045754","","","","","","","1600","56000","1635","56935","1600","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","811","2047500","0.0-3.0-130.0-0.0","26","66833","Male","70","","","","68","","64","","","","2047389","2","","","","0","","70","57600","111","58570","","1","2","35","outdoor_scenes","body_parts","85","77","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","C","0","0","","original","2000","3","2","35","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","85","77","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","812","2050445","0.0-3.0-130.0-2.0-0.0","26","66833","Male","null","","","","null","","64","","","","2047500","","","","","","","2930","57670","2945","58681","2930","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","813","2052461","0.0-3.0-130.0-4.0","26","66833","Male","null","","","","null","","64","","","","2050445","","","","","","","2000","60600","2016","61626","2000","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","814","2053383","0.0-3.0-132.0-0.0","26","66833","Male","50","","","","68","","65","","","","2052461","2","","","","0","","900","62600","922","63642","","","","","","","","","","","E","0","900","right","scramble","1800","3","39","25","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","815","2053687","0.0-3.0-132.0-1.0-0.0","26","66833","Male","294","","","","75","","65","","","","2053383","","","","","0","","294","63500","304","64564","2100","0","25","39","body_parts","objects","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","816","2055503","0.0-3.0-132.0-2.0-0.0","26","66833","Male","null","","","","null","","65","","","","2053687","","","","","","","1806","63794","1816","64868","1806","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","817","2057318","0.0-3.0-132.0-4.0","26","66833","Male","null","","","","null","","65","","","","2055503","","","","","","","1800","65600","1815","66684","1800","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","818","2058735","0.0-3.0-134.0-0.0","26","66833","Male","335","","","","75","","66","","","","2057318","2","","","","0","","1400","67400","1417","68499","","","","","","","","","","","B","0","1400","right","scramble","2400","3","5","13","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","819","2059006","0.0-3.0-134.0-1.0-0.0","26","66833","Male","263","","","","68","","66","","","","2058735","","","","","0","","263","68800","271","69916","1600","1","5","13","outdoor_scenes","faces","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","","","","","","","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","820","2060355","0.0-3.0-134.0-2.0-0.0","26","66833","Male","null","","","","null","","66","","","","2059006","","","","","","","1337","69063","1349","70187","1337","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","821","2062767","0.0-3.0-134.0-4.0","26","66833","Male","null","","","","null","","66","","","","2060355","","","","","","","2400","70400","2412","71536","2400","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","822","2062893","0.0-3.0-136.0-0.0","26","66833","Male","117","","","","75","","67","","","","2062767","2","","","","0","","117","72800","126","73948","","0","46","31","objects","body_parts","87","85","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","K","0","0","","original","1100","3","31","46","body_parts","objects","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","85","87","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","823","2065788","0.0-3.0-136.0-2.0-0.0","26","66833","Male","null","","","","null","","67","","","","2062893","","","","","","","2883","72917","2895","74074","2883","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","824","2066911","0.0-3.0-136.0-4.0","26","66833","Male","null","","","","null","","67","","","","2065788","","","","","","","1100","75800","1123","76969","1100","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","825","2067170","0.0-3.0-138.0-0.0","26","66833","Male","250","","","","68","","68","","","","2066911","2","","","","0","","250","76900","259","78092","","1","39","25","objects","body_parts","89","87","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","E","0","0","","original","3300","3","39","25","objects","body_parts","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","89","87","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","826","2070393","0.0-3.0-138.0-2.0-0.0","26","66833","Male","null","","","","null","","68","","","","2067170","","","","","","","2750","77150","3223","78351","2750","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","827","2073715","0.0-3.0-138.0-4.0","26","66833","Male","null","","","","null","","68","","","","2070393","","","","","","","3300","79900","3322","81574","3300","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","828","2074436","0.0-3.0-140.0-0.0","26","66833","Male","152","","","","68","","69","","","","2073715","2","","","","0","","700","83200","721","84896","","","","","","","","","","","J","0","700","right","scramble","2200","3","14","36","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","829","2074462","0.0-3.0-140.0-1.0-0.0","26","66833","Male","19","","","","75","","69","","","","2074436","","","","","0","","19","83900","26","85617","2300","0","36","14","objects","faces","","","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","830","2076815","0.0-3.0-140.0-2.0-0.0","26","66833","Male","null","","","","null","","69","","","","2074462","","","","","","","2281","83919","2353","85643","2281","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","831","2079021","0.0-3.0-140.0-4.0","26","66833","Male","null","","","","null","","69","","","","2076815","","","","","","","2200","86200","2206","87996","2200","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","832","2079123","0.0-3.0-142.0-0.0","26","66833","Male","92","","","","75","","70","","","","2079021","2","","","","0","","92","88400","102","90202","","0","13","5","faces","outdoor_scenes","87","86","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","B","0","0","","original","2000","3","5","13","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","86","87","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","833","2082049","0.0-3.0-142.0-2.0-0.0","26","66833","Male","null","","","","null","","70","","","","2079123","","","","","","","2908","88492","2926","90304","2908","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","834","2084069","0.0-3.0-142.0-4.0","26","66833","Male","null","","","","null","","70","","","","2082049","","","","","","","2000","91400","2020","93230","2000","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","835","2085850","0.0-3.0-144.0-0.0","26","66833","Male","87","","","","75","","71","","","","2084069","2","","","","0","","1500","93400","1781","95250","","","","","","","","","","","D","0","1500","right","scramble","2100","3","41","20","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","836","2085862","0.0-3.0-144.0-1.0-0.0","26","66833","Male","1","","","","68","","71","","","","2085850","","","","","0","","1","94900","12","97031","1500","1","41","20","objects","faces","","","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","","","","","","","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","837","2087382","0.0-3.0-144.0-2.0-0.0","26","66833","Male","null","","","","null","","71","","","","2085862","","","","","","","1499","94901","1520","97043","1499","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","838","2089496","0.0-3.0-144.0-4.0","26","66833","Male","null","","","","null","","71","","","","2087382","","","","","","","2100","96400","2114","98563","2100","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
