,chosen,chosen_derivative,unchosen,unchosen_derivative,.5*unchosen + .5*chosen,unchosen - chosen,simulation,version,run,.5*chosen + .5*unchosen,chosen - unchosen
222,1.666340542820045,2.6214130087027043,1.7190001827524324,2.568507615794409,,,23,1,2,1.1306646630660642,1.1987897537262326
223,1.8432514494571386,2.7184605193167726,1.7993105167130148,2.759468193920835,1.040025254386716,1.0275460091355004,24,1,2,,
224,1.8179593545606756,2.6836837755786247,1.9138536881449046,2.570083189227893,,,25,1,2,1.0630548138054003,1.0320202179086733
225,1.2724433743780283,2.617415693840371,1.3118067333076386,2.5900686756275917,,,26,1,2,1.051495062188491,1.0114697289899537
226,1.6523255898467024,2.596313116092196,1.5308347781279197,2.703495311372552,,,27,1,2,1.0710070901263662,1.0941859268179603
227,1.5812885131793541,2.847128376575346,1.662068238499147,2.7722438983788487,,,28,1,2,1.154497440522033,1.0697560445497876
228,1.565055758128876,2.7933805812047074,1.733488116603527,2.6279058823918153,,,29,1,2,1.0863003317190092,1.1718390057142718
229,1.6249438541729,2.9891001489466626,1.6559453723271766,2.960000533596301,1.1748254933761035,1.0073221646127757,30,1,2,,
230,1.6670895672570907,2.60854497721701,1.575173933838879,2.697949714905089,,,31,1,2,1.0548591922574166,1.0512080860778696
231,1.8902338180109142,3.175231733941743,1.892003563782942,3.19295643221376,1.0459591409199742,1.0168505045611647,32,1,2,,
232,1.2532675447329802,2.0934411556417376,1.1746564837907052,2.167861840013531,,,33,1,2,1.0625741220395866,1.053392565946776
233,1.4373815169068644,2.3370425069461995,1.4840010264506678,2.2902241616162198,,,34,1,2,1.053886745454754,1.011125316756334
234,1.7200432080421166,2.7077284360871876,1.640427474408565,2.772726246009484,1.3021505683535906,1.0414253671826275,35,1,2,,
235,1.6815664907269119,3.0877041651418655,1.7751502605974228,2.9684249405869387,,,36,1,2,1.0553146305840164,1.04216525617194
236,1.880357574421202,3.3483643791694124,1.8997942076934276,3.3326437639055193,1.1035848699300832,1.0172732014323025,37,1,2,,
237,1.9571593702964145,3.5142120350687422,2.1224008338919544,3.3486839242476782,,,38,1,2,1.2058137017001467,1.074877847283672
238,1.639641703842788,2.3899386106394855,1.6106140790436076,2.41282189730752,1.0501997649405743,1.0140427418684244,39,1,2,,
239,1.3503070268381354,2.0852069604430867,1.290294276264055,2.1578727228877765,1.0573061301225084,1.0857805758986188,40,1,2,,
240,1.655375067599975,2.552234880661616,1.6725464338966562,2.5446421551907865,,,41,1,2,1.0532193012008193,1.0099880340108527
241,1.9676995444197758,2.9270031937390315,1.8420942058487217,3.045588898469918,1.406277991166176,1.0592411316566421,42,1,2,,
242,1.4714210532534322,2.3993713768787925,1.6163099306082658,2.2541980594914146,,,43,1,2,1.1164614060003804,1.114587939754592
243,1.6803456305167326,2.586399923362541,1.6649569844023613,2.596162448087762,,,44,1,2,1.064786948098663,1.0099897211418591
244,1.7169504333744858,2.846827102755181,1.6869613210491732,2.8898555133487935,,,45,1,2,1.044146076157762,1.0600001078460264
245,2.0546405936727195,3.0845226576009344,2.1939383526473306,2.9665433012493696,,,46,1,2,1.1291860521398662,1.1065825563227534
246,1.9587898380658715,3.424710744421979,1.8108134920791337,3.5972795679310985,1.1084917951175457,1.068763927536964,47,1,2,,
247,2.179242288189574,4.044537165472289,2.228148479445011,3.9804965150129195,,,48,1,2,1.0630767294387655,1.0104477134456633
248,1.3986712360267892,2.652431565298627,1.356345725611554,2.700554369095249,,,49,1,2,1.1480202345311092,1.0138259674480854
249,2.034148289543835,3.5885383119369876,2.143182424815294,3.4788745402305716,,,50,1,2,1.0635468182682757,1.0479221544052935
250,1.5344728002935546,2.8103131773069285,1.5556217335141547,2.7966450032677845,,,1,2,2,1.1767737568991392,1.0180650915556975
251,1.4337696814781151,2.412583819993401,1.4896282048850822,2.366925423580856,,,2,2,2,1.0637186166293762,1.2720520758450646
252,1.7492603579724115,3.421297996001435,1.8648915002967468,3.326121903664354,1.0597987151044286,1.0680774577162626,3,2,2,,
253,1.7133949957884602,3.959786706973074,1.7446571767538874,3.945013413336873,,,4,2,2,1.279459738203801,1.0043758285732818
254,1.6885597536891648,2.9902005062810657,1.5484845509795022,3.1403529319586867,1.1027813946900402,1.125318783931502,5,2,2,,
255,1.4752361134642742,3.0220417152912002,1.4557874835174316,3.0335608170740462,,,6,2,2,1.2194847409769878,1.0223350021461386
256,1.9869154012467831,3.5168086751949597,2.0401932390276474,3.4689260565134945,,,7,2,2,1.0782308969285006,1.0109440735620643
257,1.6434190451058774,2.757797375729633,1.738639224542903,2.6591219361661804,,,8,2,2,1.158140667951037,1.0395882423538643
258,1.5144009781144434,2.5416953606778883,1.5885489735833709,2.473553212833157,,,9,2,2,1.137122276678782,1.0829785673781367
259,1.3680283411058751,2.97756990352701,1.5174478019969528,2.8240244044576306,,,10,2,2,1.1030409117535387,1.119586255701498
260,2.06914627170791,3.064430922305771,1.9528457327001119,3.1796830623982153,1.0791725869123348,1.1135894073210808,11,2,2,,
261,1.7284500618225427,3.138585905113456,1.681812003736376,3.214129811485035,,,12,2,2,1.0803211994453328,1.0084911063131239
262,1.8759159103669472,2.8510505999089535,1.8599500377415141,2.87508862278083,1.1322014707897157,1.0407896306270379,13,2,2,,
263,1.5336381095915717,3.0979801193938514,1.5004156815856826,3.1303696813620707,1.0597713712693522,1.047980151584766,14,2,2,,
264,1.8005866491214468,3.732256813321347,1.8780315326328876,3.672198676990133,,,15,2,2,1.0674749725896444,1.0190767620819476
265,1.4993736815704781,2.3326451492800313,1.5076255516409194,2.3248032090971886,1.238936288982211,1.0857561500143431,16,2,2,,
266,1.3571085314497293,2.0570986597337972,1.356762369545557,2.051739729033335,1.0357887028880564,1.0062831424051026,17,2,2,,
267,1.892846429393564,2.8794448566490916,2.0640333829324264,2.704847806358423,1.2061896377341412,1.0851132676825144,18,2,2,,
268,1.8860632143132505,3.390488232089588,2.0268250556469614,3.255661411159453,1.0991008188680589,1.0934118125133734,19,2,2,,
269,1.225769490715467,2.2272484162395894,1.2046176694163322,2.2606595557973606,,,20,2,2,1.066963338636618,1.0037781498987095
270,1.6860332957801447,2.631247153360354,1.6810048723053246,2.637326263664487,,,21,2,2,1.0464987486871888,1.000894000811474
271,1.3552297868577463,2.848662009502368,1.38135176847296,2.8314865540126197,,,22,2,2,1.1660198236169552,1.0037942091365972
272,1.4885257657084918,2.4960735391739917,1.5376283503207413,2.451719833155008,,,23,2,2,1.099749616403074,1.0244463939258066
273,1.9023470423516857,2.955417854610124,1.802734140237576,3.038551663534618,1.0770902449178945,1.0891648515291024,24,2,2,,
274,1.3445694639235817,2.407171344095934,1.3017847590096097,2.441767748390866,1.0360891865125919,1.0247919117759081,25,2,2,,
275,1.4939423220474704,2.352766514273222,1.5386136799007981,2.3124932796957083,,,26,2,2,1.03931546223695,1.0386764171296485
276,1.8069640741832311,3.046780077797514,1.8218519885512874,3.0426135608943734,1.064001594496241,1.019384001585819,27,2,2,,
277,1.393930527869802,1.9541283076333604,1.3525709852457461,1.9927461561019852,1.0328117834150463,1.014902589168884,28,2,2,,
278,1.7082318734948883,2.346337926787639,1.6887908371747797,2.36558737436473,1.0363954932040216,1.1247196247972437,29,2,2,,
279,1.621402469423305,2.3391963416284267,1.660823922697167,2.302136232087737,,,30,2,2,1.025851414044955,1.170153221377488
280,1.7208556638829886,3.1201220964104692,1.6722323894894198,3.1635688565348183,,,31,2,2,1.0359684725342748,1.0113813457847949
281,1.6252736548982367,2.833518067466928,1.7800381147015296,2.6772075586779036,,,32,2,2,1.1533980437806906,1.2396416307104006
282,1.316956497094865,2.748816184949379,1.392603425870273,2.6813009442142053,1.0691546972669608,1.0337338108768408,33,2,2,,
283,1.5377227792999109,2.648624647193086,1.5064806794934729,2.672463187802885,1.1326273067634738,1.037797294757805,34,2,2,,
284,1.5452682981959323,2.329803321863845,1.584906191873034,2.280573728967391,1.0465455964026589,1.0329127017272999,35,2,2,,
285,1.5686037521344822,2.610230672586569,1.605901941573242,2.5715437175863616,1.1115340565921543,1.032965827634981,36,2,2,,
286,1.740943192521251,3.6022667314770933,1.9078967380437055,3.447506902593973,,,37,2,2,1.2357713276241902,1.191883327397079
287,1.829626866943952,2.6963054426564166,1.831894939672492,2.6943206200855543,,,38,2,2,1.0368461933601674,1.0068745654581317
288,1.2738473855948949,2.1050687474545597,1.2351141914060049,2.1321833273385256,1.0288929781842138,1.020264977847216,39,2,2,,
289,1.9787222840539682,3.2299059329835296,1.9884727755159393,3.21549089633193,,,40,2,2,1.1669543810497225,1.0794991517542383
290,1.699365681367341,2.673293482139365,1.7025062460579221,2.670767235472713,1.1279220354083606,1.0018775975124325,41,2,2,,
291,1.9680009358885902,2.9854284600372707,1.9025270199483804,3.0347669875147454,1.0576688536180134,1.0689549086434067,42,2,2,,
292,2.068785729202246,3.5421882415993196,2.250723575194961,3.3702340430156035,,,43,2,2,1.0947416281411906,1.0937508053939942
293,1.5776692273600028,2.2492337085845224,1.5828449039981893,2.2449972767051825,,,44,2,2,1.0236477773596069,1.0029776079151793
294,1.5333830331433653,2.5263933281554483,1.4358773408117533,2.612860533956413,,,45,2,2,1.2235585274231329,1.0481839172459226
295,1.5997976247159478,2.7646106619134634,1.7555710700980285,2.611526778178807,,,46,2,2,1.2326631956432637,1.1307606231386749
296,1.498039997077104,1.9709406935487142,1.4110268813455074,2.049727611563811,,,47,2,2,1.0661512588105122,1.0644360136487607
297,1.6123809032567729,3.859668373912719,1.8567256400372472,3.6283389318689174,1.1604485569172716,1.1340578863706228,48,2,2,,
298,1.6190765461656802,3.0300864692573195,1.5640344347781723,3.0702866044383113,1.0427702951286428,1.0120380774054658,49,2,2,,
299,1.6886991501152482,2.529881339214582,1.7166391973564104,2.509340700627687,1.0268051067522233,1.0422321462813848,50,2,2,,
300,1.6455938829690695,2.7019552903370427,1.6264124010062735,2.7161612901615,1.0507335926072272,1.0019653206793833,1,3,2,,
301,1.879103418916235,2.947203250934361,1.7982708017306521,3.0300302174230964,1.0789366193191225,1.0509088335546457,2,3,2,,
302,1.5633451946469439,2.3588581784000304,1.6042440357552654,2.328893374706015,1.037634932692781,1.0753830703897553,3,3,2,,
303,1.6827683611176723,3.0017267319207104,1.6299934074063107,3.0510304406397464,1.0344760923141159,1.0413465504953838,4,3,2,,
304,1.6052576973106965,2.2761164285646887,1.556559820288319,2.312075594116622,1.022122477432875,1.1035526318280773,5,3,2,,
305,1.6873226585272922,2.647744727327847,1.7923536756613778,2.5518160234760363,,,6,3,2,1.0682202789180804,1.1498937717204825
306,1.6631418178943151,2.9386308980223967,1.6084418335705022,2.988248598636137,1.128429999022894,1.0176472409164417,7,3,2,,
307,1.9735210268837402,3.8162695880155333,2.0279944428788492,3.7629806358696225,1.0804957275303293,1.0104926225422253,8,3,2,,
308,1.5858345605178745,2.358595166069569,1.612759272728743,2.3231133407339586,,,9,3,2,1.0924685036010044,1.0498592268703224
309,1.4662094984602871,3.1125875504796006,1.5675145802370536,3.0166634812011677,,,10,3,2,1.1801172156023512,1.0500386586218682
310,1.495587669221271,2.561813556157805,1.4569689822991618,2.5993658311072187,1.1465619508034428,1.0136113350370368,11,3,2,,
311,1.495890060404407,3.0119795604309547,1.3910607981687544,3.1048953885178,,,12,3,2,1.4760623460987254,1.0400861876544285
312,1.505017530233735,2.5066757652397516,1.551734898890077,2.464123827550391,,,13,3,2,1.0234631553138345,1.0554850110824499
313,2.2361651002335288,3.711476702667693,2.031550272774153,3.9150190726873793,,,14,3,2,1.4240177068148465,1.127458516886282
314,1.767503720424127,3.2622907210799355,1.818682662671251,3.2225549762356813,1.0517430326544879,1.0435999773026121,15,3,2,,
315,1.873244073907029,3.094312156201305,1.8186467776336896,3.1396823812409385,,,16,3,2,1.0516690553888417,1.0166445475589663
316,1.215000581736525,2.2487353979011937,1.2869174661701395,2.173943368242338,,,17,3,2,1.0390548641820712,1.054910616987587
317,1.2489019870824183,2.9143617045032233,1.4023157086309517,2.7853230293996143,1.1164834279346145,1.164958851184642,18,3,2,,
318,1.6084262373670963,3.018089961588131,1.6082254356684755,3.0141677815678833,1.0403618783889264,1.011396132167845,19,3,2,,
319,1.648837985216196,2.8870638941012787,1.7990820821818758,2.7541065826355626,,,20,3,2,1.1129272264285468,1.168288065863847
320,1.429259019108579,2.136226427986438,1.4453821180250832,2.1103406744468414,,,21,3,2,1.1280050995370072,1.0725498470369206
321,1.5545434226085724,2.8575658318517427,1.6808443674955558,2.725041018473967,1.087309379005094,1.0713801345709044,22,3,2,,
322,2.0839204420805166,3.3082001489465176,2.0250435374412254,3.3596184327489094,1.1660729248388377,1.012530883385631,23,3,2,,
323,1.3003209091481187,2.206814604376624,1.3061213422151403,2.2056533835479346,1.1743002472784736,1.0030142705716416,24,3,2,,
324,1.3474776667487867,2.2755183469054696,1.3258125947999166,2.2987743824870948,1.0276753121551518,1.0310002318954,25,3,2,,
325,1.404308498915931,2.191253404237167,1.403058375099739,2.1937666290955975,,,26,3,2,1.1384821801467506,1.0217868914286927
326,1.6372503938356706,2.4411986815600697,1.6176155774386116,2.4564488920958025,1.1321967490326494,1.018157890804369,27,3,2,,
327,1.7855112446976307,3.434108067794903,1.9324962875427703,3.309088499145111,,,28,3,2,1.063251334140899,1.0747044488792539
328,1.4005003362318609,2.685730503726048,1.35219512212537,2.727381885487523,1.3346057500942943,1.0215450514284257,29,3,2,,
329,1.8950052396869195,2.9021170637468843,1.9020545005987533,2.8953927812115907,1.0751800264285143,1.019777975862178,30,3,2,,
330,1.53836570600815,2.721224483402531,1.680206563498176,2.5675043371108437,1.0933963779288483,1.088973180494743,31,3,2,,
331,2.0554335892294704,3.4943278327614555,2.3568032453384893,3.2179404004144274,,,32,3,2,1.2600775608167691,1.4113879638248015
332,1.458470772008956,2.465150540461041,1.608975381389994,2.3308137941334564,,,33,3,2,1.0959742267235275,1.1706414194539756
333,1.5809052651798146,2.7918043344476526,1.5749903091543216,2.815808349403337,,,34,3,2,1.0226627827248413,1.0255217927232119
334,1.4973134106903108,2.658834761788014,1.5728060597431992,2.5910859331662026,1.1363444574153618,1.0427890412279885,35,3,2,,
335,1.4608916026337102,2.8206376686062526,1.4927317311930768,2.7998246344540316,1.054702738534294,1.0225178855138821,36,3,2,,
336,1.5167853544951313,2.578832209476913,1.4573200526310532,2.633314747862026,1.0346902362615398,1.0928130747139806,37,3,2,,
337,1.6175139516841888,2.7231944345315098,1.6729011919735046,2.669748522384303,,,38,3,2,1.0402329805501689,1.101909488323667
338,1.5109758945261955,2.3179934066245043,1.5457437875771405,2.2828965141816777,,,39,3,2,1.1080397491169331,1.0184614646548122
339,2.298049018581623,3.4245007086001924,2.0748391385556535,3.6295790632369607,1.1845741121734854,1.3485198748223133,40,3,2,,
340,1.5815200794243052,2.8680272783498473,1.647270077754856,2.8168745720268884,,,41,3,2,1.2587796185674125,1.0406196226147966
341,1.699990472399016,2.628577000417594,1.5922756756057541,2.7175347497752447,1.1600057556610945,1.0722593693636908,42,3,2,,
342,1.720482174288491,3.117100014646852,1.7907672743032796,3.0535448447577185,1.0870570491628895,1.0400302404669963,43,3,2,,
343,1.3442284133507045,2.4865908142304485,1.433479493761314,2.404356878134976,1.0577931256498967,1.0663286685369453,44,3,2,,
344,1.4910860080759205,2.9954313061308837,1.5632512960197358,2.9333916144221415,,,45,3,2,1.1272395005252278,1.054667698110526
345,1.7104214727142646,3.245763620448662,1.8233265718580736,3.1480095876886454,1.1395417781829023,1.0500909971070365,46,3,2,,
346,1.2351128083610752,2.010273337529742,1.2673003722577636,1.9741559909472477,,,47,3,2,1.1523114148576674,1.0278044749782345
347,1.3656979501640742,2.4765441774782215,1.4550453742462728,2.3939016817102936,1.0658153041414473,1.0658339216965327,48,3,2,,
348,1.401583604360115,2.3653663249501875,1.377318971824705,2.388899449638786,,,49,3,2,1.1653444443247003,1.0034849793398033
349,1.3928495713896791,2.5488636818867643,1.4723032477538165,2.4811808417520242,1.0330620361193235,1.0709202875123531,50,3,2,,
350,1.9614692504810187,3.287809332159122,1.8338224526150604,3.3836576933829217,,,1,4,2,1.0864645729661644,1.103417457246183
351,2.344902330731082,3.7713544998951107,2.061935849609929,4.031125980820651,1.1381562904299793,1.1838841693639777,2,4,2,,
352,1.4707330052065326,2.404266574700979,1.4278125161039852,2.458957205766947,1.0632934579477793,1.0099063227258744,3,4,2,,
353,1.5609172927471757,2.5958202748897534,1.5287350387615977,2.6409028849956844,1.032943924415122,1.0143821857013773,4,4,2,,
354,1.5867818585877034,2.4780360765780483,1.4761682461996566,2.569680262080995,1.0541662551592512,1.0919161662610266,5,4,2,,
355,1.9923148901564303,4.7335388631296365,2.3631593922990577,4.394568959042953,,,6,4,2,1.298909299459766,1.4764095802989818
356,1.5044782350985433,2.503881647382388,1.414747725210718,2.586892391229251,1.0824512903609815,1.0661444139239795,7,4,2,,
357,1.8835245541789822,2.853178485529112,1.7698091848017368,2.9469960811856497,,,8,4,2,1.0588396038548369,1.072244076830956
358,1.5610128983742588,4.533466605704101,1.9176771882423278,4.2110438157197585,,,9,4,2,1.3359206446785186,1.3006258738138103
359,1.9714254912514033,3.44145530507251,2.173879263686379,3.225343900496785,,,10,4,2,1.1156477810322647,1.1166379475152766
360,1.6202601803578263,2.102111127176238,1.548216925449402,2.1651974687004487,1.0673892231531736,1.0952116629108235,11,4,2,,
361,1.8453486970146313,3.2534794334442205,1.802219059801798,3.3202155936981113,1.0568764651346525,1.0083095067327943,12,4,2,,
362,1.46134869002551,2.9248414444642434,1.5936420459852043,2.804671404140856,,,13,4,2,1.0770749328643592,1.089427771811923
363,1.5783564457692625,2.8147466805111683,1.6148224929846164,2.785148081977803,1.039975127063623,1.0823899736097111,14,4,2,,
364,1.8119259562974939,2.9819117303156086,1.7391814290402419,3.0515390729403045,1.062682668852284,1.0219008754849495,15,4,2,,
365,1.843010982350999,2.693610295671699,1.6350980869169887,2.8893794881402206,,,16,4,2,1.2300590807990088,1.1347427663456249
366,2.086944583533715,2.9019925199756647,2.0512552950849914,2.931025146384828,1.0305692944047624,1.0167805521513378,17,4,2,,
367,1.4387104191274798,2.412979755478695,1.43694820127182,2.4145255559031757,1.027263385079401,1.0457189289629618,18,4,2,,
368,1.7710678841756553,2.7489606401269246,1.660742283823957,2.8449173427257,1.052617689593113,1.083647550902711,19,4,2,,
369,2.115616647764154,3.3072857610725563,1.845646087732539,3.56536758944749,1.260879753968929,1.2389209416845686,20,4,2,,
370,1.917154197782512,3.5854603601894044,1.7934251207630918,3.6977802469827274,1.0686235945619031,1.1494373243514244,21,4,2,,
371,1.8240466562227347,3.215466772387643,1.8653780827486703,3.1892229891008084,1.0565317811106236,1.0087813047031946,22,4,2,,
372,1.867168996028422,2.338046700057291,1.8271497213500576,2.389759939367344,1.0538102433971412,1.0200052241824311,23,4,2,,
373,1.4816861450548113,2.389991472945148,1.486863501348554,2.383784699056246,1.030229823890012,1.0018276845414957,24,4,2,,
374,1.4601151502504888,2.0525301795759994,1.4204396074265988,2.101776559044573,1.0332241481003608,1.0163071392021807,25,4,2,,
375,1.9942281626034752,2.8830098262242263,2.0587487195952603,2.82609601435779,,,26,4,2,1.0578359008992082,1.0542240273858179
376,1.7666977143125384,3.382260925777115,1.9562917457863696,3.222548383721713,,,27,4,2,1.0784102921647445,1.0950904836669904
377,1.6447348802749644,2.7598579169156623,1.6904193467259305,2.714321419210821,1.2815291130833735,1.0292113793160615,28,4,2,,
378,1.502366992625198,2.4888536252333626,1.6396813783163695,2.366671270312767,,,29,4,2,1.256338425041933,1.2548612535285069
379,2.0952274779749294,3.684031875460936,1.966720719010001,3.8149145921593073,1.1973038493526125,1.0387056018613126,30,4,2,,
380,1.436933996164668,2.4897251587597027,1.4493159012652188,2.495122114884662,,,31,4,2,1.0356370591553934,1.0111966150931821
381,2.0676593551707803,3.4029932264948197,1.8936566528289602,3.5557463100840647,1.0854842957878148,1.080521024667518,32,4,2,,
382,1.7803574908609365,3.186194396655043,1.7469354528317786,3.2373549849160437,1.0410725878841536,1.0060193295627324,33,4,2,,
383,1.4060619893275494,2.3460121936946994,1.4618930148002298,2.3058154904970505,,,34,4,2,1.024481774490891,1.0322019035889227
384,1.447775472712525,1.9121834818257561,1.488643324638571,1.8721740926911228,1.0897211799482425,1.0799195226290195,35,4,2,,
385,1.8170278713608123,2.9095769940731597,1.69608283150417,3.030695080864101,1.292878808191464,1.1019500749396849,36,4,2,,
386,1.4104864744110708,1.9857059874507121,1.4730307095966464,1.9287974941120678,1.0626142324363252,1.0369817608828695,37,4,2,,
387,1.9281995086062687,3.327767582918095,1.9416249973474038,3.309499915369171,,,38,4,2,1.0480301842207458,1.000798218430646
388,1.5511794721195218,2.243308168733685,1.4973743251127487,2.291301122145423,1.0409367311028197,1.0637706134984686,39,4,2,,
389,2.045062617850134,2.9374733135320596,1.9325964822102684,3.02732262635979,,,40,4,2,1.0730793038965014,1.3052883362646102
390,1.5120325895408178,2.553172837401733,1.6238645482938179,2.4414761350786156,,,41,4,2,1.13648274658264,1.2015254441527174
391,1.830042559900344,3.4982833477826003,1.8399646690256934,3.515725858871335,1.041258628402334,1.0017731357569033,42,4,2,,
392,1.5814654229126168,2.619844941457788,1.6680696304870348,2.5485836868487852,,,43,4,2,1.0512315858216983,1.046463926622918
393,1.9142003585257708,3.3326159368946144,1.8699791926159988,3.369323694880775,,,44,4,2,1.062262214033208,1.054646378153993
394,1.5000977198698688,2.452040487349771,1.5663951211952545,2.3883712254942386,1.064301421727227,1.0278911693701502,45,4,2,,
395,1.825233420111173,3.585563421946647,1.9862344811535195,3.447665301203581,,,46,4,2,1.1086368233002701,1.0611694426383336
396,1.8077877235360689,3.1327267023500203,1.6738827050293197,3.240262835666758,1.0852798925504552,1.0643415237549927,47,4,2,,
397,1.6253696208520598,2.5453200837804184,1.654552214435603,2.515520160172722,1.0370732631709807,1.0051189722137297,48,4,2,,
398,1.7138542533587409,3.397780555698993,2.0287568996098027,3.0896384589201324,1.1860450895449723,1.2734545562030664,49,4,2,,
399,1.491835067004216,2.3788715659862802,1.4585203880123434,2.419877505143176,1.0882939302649806,1.009311307784294,50,4,2,,
