"","PID","index","time_elapsed","block","stimulus_id","reward_type","reward_amount","see_reward_rt","register_reward_response","register_reward_rt","register_reward_acc"
"1335","NWBJA",43,945742,2,20,1,148,0.507,1,0.52,1
"1336","NWBJA",44,949210,2,30,-1,0,0.436,-1,0.536,1
"1337","NWBJA",45,952632,2,18,-1,0,0.401,-1,0.556,1
"1338","NWBJA",46,956134,2,38,-1,0,0.49,-1,0.636,1
"1339","NWBJA",47,959448,2,3,-1,0,0.289,-1,0.486,1
"1340","NWBJA",48,995039,3,43,1,148,0.703,1,0.659,1
"1341","NWBJA",49,998516,3,7,-1,0,0.45,-1,0.447,1
"1342","NWBJA",5,811000,1,18,-1,0,0.482,-1,0.602,1
"1343","NWBJA",50,1002030,3,29,1,158,0.484,1,0.445,1
"1344","NWBJA",51,1005462,3,44,1,140,0.409,1,0.445,1
"1345","NWBJA",52,1008842,3,35,1,150,0.348,1,0.663,1
"1346","NWBJA",53,1012450,3,43,1,148,0.567,1,0.413,1
"1347","NWBJA",54,1015862,3,34,1,152,0.387,1,0.581,1
"1348","NWBJA",55,1019253,3,18,-1,0,0.368,-1,0.637,1
"1349","NWBJA",56,1022579,3,18,-1,0,0.312,-1,0.446,1
"1350","NWBJA",57,1025952,3,20,1,148,0.351,1,0.485,1
"1351","NWBJA",58,1029394,3,10,-1,0,0.415,-1,0.603,1
"1352","NWBJA",59,1032806,3,35,1,150,0.382,1,0.443,1
"1353","NWBJA",6,814522,1,35,1,150,0.475,1,0.706,1
"1354","NWBJA",60,1036208,3,38,-1,0,0.384,-1,0.345,1
"1355","NWBJA",61,1039634,3,34,1,152,0.401,1,0.455,1
"1356","NWBJA",62,1043011,3,29,1,158,0.375,1,0.454,1
"1357","NWBJA",63,1046389,3,30,-1,0,0.353,-1,0.429,1
"1358","NWBJA",64,1049777,3,3,-1,0,0.356,-1,0.457,1
"1359","NWBJA",65,1053207,3,20,1,148,0.4,1,0.448,1
"1360","NWBJA",66,1056711,3,7,-1,0,0.475,-1,0.515,1
"1361","NWBJA",67,1060167,3,3,-1,0,0.428,-1,0.369,1
"1362","NWBJA",68,1063761,3,38,-1,0,0.558,-1,0.39,1
"1363","NWBJA",69,1067073,3,44,1,140,0.299,1,0.467,1
"1364","NWBJA",7,817986,1,44,1,140,0.424,1,0.558,1
"1365","NWBJA",70,1070505,3,30,-1,0,0.391,-1,0.374,1
"1366","NWBJA",71,1073799,3,10,-1,0,0.274,-1,0.536,1
"1367","NWBJA",8,821478,1,10,-1,0,0.461,-1,0.522,1
"1368","NWBJA",9,825002,1,3,-1,0,0.495,-1,0.522,1
"1369","OgF5m",0,970746,1,13,1,142,1.424,1,1.216,1
"1370","OgF5m",1,974656,1,19,-1,0,0.884,-1,0.676,1
"1371","OgF5m",10,1007497,1,37,-1,0,0.611,-1,0.756,1
"1372","OgF5m",11,1011111,1,21,1,153,0.578,1,0.898,1
"1373","OgF5m",12,1014658,1,39,1,160,0.529,1,0.692,1
"1374","OgF5m",13,1018279,1,0,1,152,0.597,1,0.841,1
"1375","OgF5m",14,1021771,1,46,1,147,0.466,1,1.023,1
"1376","OgF5m",15,1025331,1,18,-1,0,0.536,-1,0.829,1
"1377","OgF5m",16,1028950,1,21,1,153,0.584,1,0.807,1
"1378","OgF5m",17,1032612,1,13,1,142,0.643,1,0.967,1
"1379","OgF5m",18,1036134,1,46,1,147,0.505,1,0.998,1
"1380","OgF5m",19,1039659,1,23,-1,0,0.494,-1,0.997,1
"1381","OgF5m",2,978290,1,39,1,160,0.596,1,0.803,1
"1382","OgF5m",20,1043421,1,31,-1,0,0.721,-1,0.978,1
"1383","OgF5m",21,1046933,1,0,1,152,0.48,1,0.762,1
"1384","OgF5m",22,1050438,1,23,-1,0,0.483,-1,0.698,1
"1385","OgF5m",23,1054070,1,47,-1,0,0.608,-1,0.854,1
"1386","OgF5m",24,1060962,2,18,-1,0,0.911,-1,0.781,1
"1387","OgF5m",25,1064551,2,13,1,142,0.552,1,0.707,1
"1388","OgF5m",26,1067975,2,37,-1,0,0.401,-1,0.736,1
"1389","OgF5m",27,1071498,2,47,-1,0,0.496,-1,0.724,1
"1390","OgF5m",28,1074949,2,32,1,150,0.425,1,0.69,1
"1391","OgF5m",29,1078422,2,47,-1,0,0.44,-1,0.882,1
"1392","OgF5m",3,981872,1,32,1,150,0.549,1,0.919,1
"1393","OgF5m",30,1081916,2,18,-1,0,0.47,-1,0.735,1
"1394","OgF5m",31,1085461,2,21,1,153,0.517,1,0.677,1
"1395","OgF5m",32,1088977,2,31,-1,0,0.495,-1,0.892,1
"1396","OgF5m",33,1092549,2,37,-1,0,0.542,-1,0.869,1
"1397","OgF5m",34,1096230,2,19,-1,0,0.653,-1,0.918,1
"1398","OgF5m",35,1099757,2,23,-1,0,0.514,-1,1.042,1
"1399","OgF5m",36,1103400,2,19,-1,0,0.619,-1,0.668,1
"1400","OgF5m",37,1107140,2,39,1,160,0.71,1,0.932,1
"1401","OgF5m",38,1110670,2,46,1,147,0.496,1,0.824,1
"1402","OgF5m",39,1114184,2,31,-1,0,0.492,-1,0.703,1
"1403","OgF5m",4,985525,1,47,-1,0,0.622,-1,0.872,1
"1404","OgF5m",40,1117522,2,46,1,147,0.312,1,0.826,1
"1405","OgF5m",41,1121084,2,0,1,152,0.529,1,0.734,1
"1406","OgF5m",42,1124692,2,13,1,142,0.587,1,0.958,1
"1407","OgF5m",43,1128179,2,0,1,152,0.459,1,0.686,1
"1408","OgF5m",44,1131902,2,23,-1,0,0.708,-1,0.644,1
"1409","OgF5m",45,1135458,2,21,1,153,0.529,1,0.714,1
"1410","OgF5m",46,1138922,2,32,1,150,0.422,1,0.787,1
"1411","OgF5m",47,1142338,2,39,1,160,0.384,1,0.927,1
"1412","OgF5m",48,1147847,3,39,1,160,0.554,1,0.749,1
"1413","OgF5m",49,1151333,3,13,1,142,0.445,1,0.776,1
"1414","OgF5m",5,989164,1,31,-1,0,0.605,-1,0.879,1
"1415","OgF5m",50,1154913,3,18,-1,0,0.558,-1,0.771,1
"1416","OgF5m",51,1158535,3,47,-1,0,0.599,-1,0.699,1
"1417","OgF5m",52,1162017,3,37,-1,0,0.452,-1,0.739,1
"1418","OgF5m",53,1165676,3,23,-1,0,0.622,-1,0.687,1
"1419","OgF5m",54,1169207,3,31,-1,0,0.499,-1,0.781,1
"1420","OgF5m",55,1172673,3,47,-1,0,0.434,-1,0.769,1
"1421","OgF5m",56,1176315,3,13,1,142,0.599,1,0.577,1
"1422","OgF5m",57,1179915,3,23,-1,0,0.584,-1,0.739,1
"1423","OgF5m",58,1183544,3,19,-1,0,0.594,-1,0.952,1
"1424","OgF5m",59,1187268,3,31,-1,0,0.701,-1,0.77,1
"1425","OgF5m",6,992809,1,18,-1,0,0.623,-1,0.891,1
"1426","OgF5m",60,1190796,3,37,-1,0,0.514,-1,1.306,1
"1427","OgF5m",61,1194354,3,46,1,147,0.523,1,0.698,1
"1428","OgF5m",62,1197817,3,39,1,160,0.437,1,0.884,1
"1429","OgF5m",63,1201285,3,0,1,152,0.45,1,0.801,1
"1430","OgF5m",64,1204855,3,21,1,153,0.557,1,0.942,1
"1431","OgF5m",65,1208429,3,18,-1,0,0.545,-1,1.041,1
"1432","OgF5m",66,1211971,3,46,1,147,0.526,1,0.629,1
"1433","OgF5m",67,1215418,3,21,1,153,0.43,1,0.783,1
"1434","OgF5m",68,1219090,3,32,1,150,0.643,1,1.151,1
"1435","OgF5m",69,1222604,3,19,-1,0,0.487,-1,0.737,1
"1436","OgF5m",7,996564,1,37,-1,0,0.719,-1,0.875,1
"1437","OgF5m",70,1226134,3,32,1,150,0.5,1,0.822,1
"1438","OgF5m",71,1229632,3,0,1,152,0.46,1,0.585,1
"1439","OgF5m",8,1000147,1,32,1,150,0.54,1,0.724,1
"1440","OgF5m",9,1003861,1,19,-1,0,0.699,1,0.809,0
"1441","Ooi3v",0,799407,1,20,-1,0,1.111,-1,1.384,1
"1442","Ooi3v",1,803542,1,36,1,155,1.092,1,0.85,1
"1443","Ooi3v",10,839201,1,41,-1,0,1.068,-1,0.81,1
"1444","Ooi3v",11,843413,1,2,-1,0,1.173,-1,0.578,1
"1445","Ooi3v",12,848140,1,36,1,155,1.699,1,0.695,1
"1446","Ooi3v",13,852821,1,17,-1,0,1.644,-1,0.752,1
"1447","Ooi3v",14,857312,1,44,1,157,1.464,1,0.862,1
"1448","Ooi3v",15,861700,1,41,-1,0,1.358,-1,0.7,1
"1449","Ooi3v",16,866124,1,21,-1,0,1.393,-1,0.764,1
"1450","Ooi3v",17,870108,1,21,-1,0,0.958,-1,0.844,1
"1451","Ooi3v",18,874653,1,17,-1,0,1.529,-1,0.797,1
"1452","Ooi3v",19,878953,1,30,1,148,1.259,1,0.929,1
"1453","Ooi3v",2,807323,1,31,-1,0,0.754,-1,0.719,1
"1454","Ooi3v",20,883138,1,44,1,157,1.153,1,0.847,1
"1455","Ooi3v",21,887522,1,12,1,145,1.357,1,0.96,1
"1456","Ooi3v",22,891973,1,30,1,148,1.418,1,1.08,1
"1457","Ooi3v",23,897200,1,12,1,145,2.213,1,0.867,1
"1458","Ooi3v",24,904786,2,44,1,157,2.032,1,0.935,1
"1459","Ooi3v",25,908694,2,19,1,150,0.883,1,0.816,1
"1460","Ooi3v",26,912698,2,44,1,157,0.974,1,1.341,1
"1461","Ooi3v",27,916823,2,36,1,155,1.098,1,0.95,1
"1462","Ooi3v",28,920752,2,48,1,157,0.914,1,1.175,1
"1463","Ooi3v",29,924633,2,41,-1,0,0.843,-1,0.844,1
"1464","Ooi3v",3,811057,1,48,1,157,0.707,1,0.573,1
"1465","Ooi3v",30,928693,2,19,1,150,1.033,1,0.846,1
"1466","Ooi3v",31,932655,2,2,-1,0,0.945,-1,0.783,1
"1467","Ooi3v",32,936795,2,21,-1,0,1.102,-1,0.946,1
"1468","Ooi3v",33,940467,2,41,-1,0,0.644,-1,0.747,1
"1469","Ooi3v",34,944330,2,20,-1,0,0.821,-1,0.815,1
"1470","Ooi3v",35,948132,2,12,1,145,0.765,1,0.668,1
"1471","Ooi3v",36,951830,2,12,1,145,0.678,1,1.02,1
"1472","Ooi3v",37,955651,2,30,1,148,0.798,1,0.756,1
"1473","Ooi3v",38,959612,2,31,-1,0,0.924,-1,0.921,1
"1474","Ooi3v",39,963256,2,20,-1,0,0.608,-1,1.187,1
"1475","Ooi3v",4,814907,1,2,-1,0,0.818,-1,0.566,1
"1476","Ooi3v",40,967144,2,36,1,155,0.849,1,0.89,1
"1477","Ooi3v",41,971025,2,21,-1,0,0.845,-1,1.253,1
"1478","Ooi3v",42,974852,2,30,1,148,0.799,1,0.417,1
"1479","Ooi3v",43,978669,2,48,1,157,0.776,1,0.47,1
"1480","Ooi3v",44,982783,2,17,-1,0,1.078,-1,0.342,1
"1481","Ooi3v",45,986562,2,2,-1,0,0.747,-1,0.34,1
"1482","Ooi3v",46,990558,2,31,-1,0,0.958,-1,0.313,1
"1483","Ooi3v",47,994449,2,17,-1,0,0.868,-1,0.572,1
"1484","Ooi3v",48,1000372,3,36,1,155,1.191,1,0.534,1
"1485","Ooi3v",49,1004039,3,21,-1,0,0.646,-1,0.574,1
"1486","Ooi3v",5,819241,1,31,-1,0,1.318,-1,0.742,1
"1487","Ooi3v",50,1008091,3,48,1,157,1.014,1,0.611,1
"1488","Ooi3v",51,1011764,3,12,1,145,0.633,1,0.682,1
"1489","Ooi3v",52,1015241,3,2,-1,0,0.461,-1,0.983,1
"1490","Ooi3v",53,1018955,3,20,-1,0,0.677,-1,0.943,1
"1491","Ooi3v",54,1022579,3,36,1,155,0.607,1,0.558,1
"1492","Ooi3v",55,1026782,3,21,-1,0,1.186,-1,0.872,1
"1493","Ooi3v",56,1030894,3,30,1,148,1.085,1,0.836,1
"1494","Ooi3v",57,1034867,3,12,1,145,0.953,1,0.987,1
"1495","Ooi3v",58,1038633,3,31,-1,0,0.729,-1,0.721,1
"1496","Ooi3v",59,1043320,3,44,1,157,1.645,1,0.445,1
"1497","Ooi3v",6,823130,1,20,-1,0,0.87,-1,0.61,1
"1498","Ooi3v",60,1047047,3,19,1,150,0.705,1,0.98,1
"1499","Ooi3v",61,1051507,3,30,1,148,1.439,1,0.669,1
"1500","Ooi3v",62,1055584,3,17,-1,0,1.059,-1,1.103,1
"1501","Ooi3v",63,1059508,3,20,-1,0,0.895,-1,0.818,1
"1502","Ooi3v",64,1063370,3,2,-1,0,0.845,-1,0.972,1
"1503","Ooi3v",65,1067848,3,44,1,157,1.439,1,0.619,1
"1504","Ooi3v",66,1071566,3,19,1,150,0.684,1,0.392,1
"1505","Ooi3v",67,1075609,3,48,1,157,1.021,1,0.479,1
"1506","Ooi3v",68,1079412,3,17,-1,0,0.763,-1,0.771,1
"1507","Ooi3v",69,1083191,3,41,-1,0,0.76,-1,0.964,1
"1508","Ooi3v",7,827249,1,48,1,157,1.093,1,0.585,1
"1509","Ooi3v",70,1089173,3,31,-1,0,2.95,-1,0.524,1
"1510","Ooi3v",71,1092808,3,41,-1,0,0.608,-1,0.431,1
"1511","Ooi3v",8,831305,1,19,1,150,1.016,1,0.605,1
"1512","Ooi3v",9,835110,1,19,1,150,0.779,1,0.474,1
"1513","PKUhO",0,2023436,1,14,-1,0,1.208,-1,2.006,1
"1514","PKUhO",1,2027334,1,22,-1,0,0.878,-1,1.534,1
"1515","PKUhO",10,2061524,1,14,-1,0,0.454,-1,0.57,1
"1516","PKUhO",11,2065051,1,33,1,151,0.5,1,1.149,1
"1517","PKUhO",12,2068606,1,11,1,155,0.529,1,0.47,1
"1518","PKUhO",13,2072011,1,22,-1,0,0.383,-1,0.512,1
"1519","PKUhO",14,2075488,1,5,-1,0,0.443,-1,0.62,1
"1520","PKUhO",15,2078905,1,33,1,151,0.392,1,0.643,1
"1521","PKUhO",16,2082353,1,8,1,152,0.422,1,0.501,1
"1522","PKUhO",17,2085772,1,0,1,152,0.403,1,0.484,1
"1523","PKUhO",18,2089285,1,7,1,147,0.49,1,0.497,1
"1524","PKUhO",19,2092773,1,5,-1,0,0.449,-1,0.572,1
"1525","PKUhO",2,2030930,1,26,-1,0,0.562,NA,NA,NA
"1526","PKUhO",20,2096334,1,36,-1,0,0.532,-1,0.696,1
"1527","PKUhO",21,2099890,1,11,1,155,0.527,1,0.603,1
"1528","PKUhO",22,2103454,1,31,-1,0,0.548,-1,0.622,1
"1529","PKUhO",23,2106934,1,8,1,152,0.452,1,0.394,1
"1530","PKUhO",24,2115030,2,26,-1,0,1.038,-1,0.748,1
"1531","PKUhO",25,2118542,2,33,1,151,0.488,1,0.717,1
"1532","PKUhO",26,2122061,2,14,-1,0,0.498,-1,0.617,1
"1533","PKUhO",27,2125510,2,33,1,151,0.415,1,0.655,1
"1534","PKUhO",28,2128983,2,31,-1,0,0.44,-1,0.623,1
"1535","PKUhO",29,2132635,2,31,-1,0,0.621,-1,0.582,1
"1536","PKUhO",3,2036354,1,4,1,150,0.899,1,1.061,1
"1537","PKUhO",30,2136109,2,7,1,147,0.455,1,0.571,1
"1538","PKUhO",31,2139590,2,0,1,152,0.429,1,0.564,1
"1539","PKUhO",32,2143057,2,11,1,155,0.436,1,0.611,1
"1540","PKUhO",33,2146656,2,4,1,150,0.567,1,0.614,1
"1541","PKUhO",34,2150175,2,8,1,152,0.502,1,0.671,1
"1542","PKUhO",35,2153673,2,5,-1,0,0.477,-1,0.634,1
"1543","PKUhO",36,2157174,2,4,1,150,0.486,1,0.628,1
"1544","PKUhO",37,2160617,2,36,-1,0,0.405,-1,0.568,1
"1545","PKUhO",38,2164052,2,36,-1,0,0.407,-1,0.726,1
"1546","PKUhO",39,2167685,2,5,-1,0,0.602,-1,0.75,1
"1547","PKUhO",4,2040012,1,0,1,152,0.633,1,0.644,1
"1548","PKUhO",40,2171338,2,22,-1,0,0.629,-1,0.679,1
"1549","PKUhO",41,2174850,2,26,-1,0,0.486,-1,0.737,1
"1550","PKUhO",42,2178400,2,11,1,155,0.522,1,0.655,1
"1551","PKUhO",43,2181859,2,22,-1,0,0.435,-1,0.577,1
"1552","PKUhO",44,2185289,2,8,1,152,0.418,1,0.691,1
"1553","PKUhO",45,2188758,2,0,1,152,0.452,1,0.604,1
"1554","PKUhO",46,2192278,2,14,-1,0,0.478,-1,0.628,1
"1555","PKUhO",47,2195882,2,7,1,147,0.582,1,0.585,1
"1556","PKUhO",48,2201006,3,7,1,147,0.547,1,0.675,1
"1557","PKUhO",49,2204442,3,36,-1,0,0.402,-1,0.607,1
"1558","PKUhO",5,2043652,1,31,-1,0,0.611,-1,0.695,1
"1559","PKUhO",50,2207889,3,26,-1,0,0.426,-1,0.602,1
"1560","PKUhO",51,2211333,3,5,-1,0,0.418,-1,0.591,1
"1561","PKUhO",52,2214787,3,22,-1,0,0.426,-1,0.575,1
"1562","PKUhO",53,2218305,3,14,-1,0,0.491,-1,0.586,1
"1563","PKUhO",54,2221824,3,5,-1,0,0.496,-1,0.581,1
"1564","PKUhO",55,2225421,3,26,-1,0,0.565,-1,0.562,1
"1565","PKUhO",56,2228867,3,0,1,152,0.422,1,0.634,1
"1566","PKUhO",57,2232364,3,8,1,152,0.448,1,0.633,1
"1567","PKUhO",58,2235839,3,0,1,152,0.451,1,0.546,1
"1568","PKUhO",59,2239390,3,22,-1,0,0.522,-1,0.575,1
"1569","PKUhO",6,2047197,1,4,1,150,0.515,1,0.692,1
"1570","PKUhO",60,2242888,3,4,1,150,0.477,1,0.675,1
"1571","PKUhO",61,2246291,3,8,1,152,0.381,1,0.639,1
"1572","PKUhO",62,2250287,3,33,1,151,0.972,1,0.553,1
"1573","PKUhO",63,2253999,3,33,1,151,0.687,1,0.532,1
"1574","PKUhO",64,2257667,3,31,-1,0,0.65,-1,0.702,1
"1575","PKUhO",65,2261109,3,7,1,147,0.424,1,0.642,1
"1576","PKUhO",66,2264812,3,31,-1,0,0.673,-1,0.672,1
"1577","PKUhO",67,2268312,3,11,1,155,0.471,1,0.578,1
"1578","PKUhO",68,2271886,3,11,1,155,0.55,1,0.585,1
"1579","PKUhO",69,2275585,3,36,-1,0,0.668,-1,0.654,1
"1580","PKUhO",7,2050896,1,36,-1,0,0.659,-1,0.618,1
"1581","PKUhO",70,2279205,3,14,-1,0,0.598,-1,0.546,1
"1582","PKUhO",71,2282826,3,4,1,150,0.583,1,0.564,1
"1583","PKUhO",8,2054471,1,7,1,147,0.539,1,0.493,1
"1584","PKUhO",9,2058039,1,26,-1,0,0.542,-1,0.712,1
"1585","PzDjg",0,3911659,1,24,1,150,9.86,NA,NA,NA
"1586","PzDjg",1,3917306,1,8,-1,0,1.109,1,1.156,0
"1587","PzDjg",10,3950101,1,34,1,144,0.024,-1,0.079,0
"1588","PzDjg",11,3953424,1,11,1,145,0.284,-1,0.116,0
"1589","PzDjg",12,3957512,1,16,-1,0,0.802,-1,0.078,1
"1590","PzDjg",13,3960655,1,30,-1,0,0.115,-1,0.046,1
"1591","PzDjg",14,3963946,1,30,-1,0,0.268,1,0.079,0
"1592","PzDjg",15,3967240,1,6,1,145,0.252,-1,0.097,0
"1593","PzDjg",16,3970697,1,22,-1,0,0.385,-1,0.063,1
"1594","PzDjg",17,3973895,1,34,1,144,0.151,-1,0.06,0
"1595","PzDjg",18,3977389,1,22,-1,0,0.458,-1,0.043,1
"1596","PzDjg",19,3980669,1,11,1,145,0.247,-1,0.114,0
"1597","PzDjg",2,3921275,1,45,1,155,0.94,-1,1.156,0
"1598","PzDjg",20,3983743,1,31,-1,0,0.057,-1,0.084,1
"1599","PzDjg",21,3987587,1,6,1,145,0.809,-1,0.065,0
"1600","PzDjg",22,3991004,1,24,1,150,0.386,-1,0.061,0
"1601","PzDjg",23,3994317,1,16,-1,0,0.284,-1,0.074,1
"1602","PzDjg",24,4002489,2,6,1,145,0.398,-1,0.051,0
"1603","PzDjg",25,4005913,2,24,1,150,0.398,-1,0.058,0
"1604","PzDjg",26,4009223,2,34,1,144,0.277,-1,0.063,0
"1605","PzDjg",27,4012332,2,8,-1,0,0.06,-1,0.074,1
"1606","PzDjg",28,4015491,2,30,-1,0,0.126,1,0.072,0
"1607","PzDjg",29,4019804,2,40,1,144,1.27,-1,0.094,0
"1608","PzDjg",3,3925207,1,39,-1,0,0.893,NA,NA,NA
"1609","PzDjg",30,4022965,2,22,-1,0,0.137,-1,0.111,1
"1610","PzDjg",31,4026186,2,34,1,144,0.192,-1,0.046,0
"1611","PzDjg",32,4029477,2,39,-1,0,0.277,-1,0.064,1
"1612","PzDjg",33,4032942,2,31,-1,0,0.425,-1,0.059,1
"1613","PzDjg",34,4036206,2,24,1,150,0.215,-1,0.036,0
"1614","PzDjg",35,4039611,2,39,-1,0,0.38,-1,0.075,1
"1615","PzDjg",36,4043089,2,30,-1,0,0.442,-1,0.048,1
"1616","PzDjg",37,4046444,2,40,1,144,0.327,-1,0.075,0
"1617","PzDjg",38,4049867,2,16,-1,0,0.393,-1,0.039,1
"1618","PzDjg",39,4053384,2,22,-1,0,0.466,-1,0.041,1
"1619","PzDjg",4,3930207,1,39,-1,0,0.475,1,0.7,0
"1620","PzDjg",40,4056663,2,11,1,145,0.257,-1,0.042,0
"1621","PzDjg",41,4060176,2,8,-1,0,0.489,-1,0.009,1
"1622","PzDjg",42,4063449,2,16,-1,0,0.238,1,0.012,0
"1623","PzDjg",43,4066536,2,45,1,155,0.069,NA,NA,NA
"1624","PzDjg",44,4071533,2,6,1,145,0.45,NA,NA,NA
"1625","PzDjg",45,4076377,2,11,1,145,0.295,NA,NA,NA
"1626","PzDjg",46,4081367,2,45,1,155,0.447,-1,0.036,0
"1627","PzDjg",47,4084861,2,31,-1,0,0.451,-1,0.036,1
"1628","PzDjg",48,4090498,3,6,1,145,0.184,-1,1.759,0
"1629","PzDjg",49,4093916,3,16,-1,0,0.401,-1,0.037,1
"1630","PzDjg",5,3934442,1,31,-1,0,1.212,-1,1.096,1
"1631","PzDjg",50,4097644,3,31,-1,0,0.695,NA,NA,NA
"1632","PzDjg",51,4102274,3,31,-1,0,0.089,-1,0.92,1
"1633","PzDjg",52,4106083,3,24,1,150,0.765,-1,0.025,0
"1634","PzDjg",53,4109430,3,40,1,144,0.328,-1,0.056,0
"1635","PzDjg",54,4112874,3,45,1,155,0.42,-1,0.065,0
"1636","PzDjg",55,4116083,3,22,-1,0,0.185,-1,0.044,1
"1637","PzDjg",56,4119764,3,39,-1,0,0.653,-1,0.875,1
"1638","PzDjg",57,4123125,3,45,1,155,0.337,-1,0.739,0
"1639","PzDjg",58,4126883,3,8,-1,0,0.727,-1,0.016,1
"1640","PzDjg",59,4130383,3,40,1,144,0.464,NA,NA,NA
"1641","PzDjg",6,3937575,1,40,1,144,0.112,-1,0.216,0
"1642","PzDjg",60,4135186,3,11,1,145,0.261,NA,NA,NA
"1643","PzDjg",61,4139843,3,34,1,144,0.125,-1,0.026,0
"1644","PzDjg",62,4143260,3,24,1,150,0.38,-1,0.018,0
"1645","PzDjg",63,4146726,3,6,1,145,0.432,-1,0.027,0
"1646","PzDjg",64,4150419,3,22,-1,0,0.654,-1,0.041,1
"1647","PzDjg",65,4154326,3,16,-1,0,0.877,NA,NA,NA
"1648","PzDjg",66,4159344,3,39,-1,0,0.479,-1,0.788,1
"1649","PzDjg",67,4162898,3,11,1,145,0.531,-1,0.061,0
"1650","PzDjg",68,4166367,3,34,1,144,0.442,-1,0.033,0
"1651","PzDjg",69,4169811,3,8,-1,0,0.417,-1,0.05,1
"1652","PzDjg",7,3940794,1,40,1,144,0.199,-1,0.149,0
"1653","PzDjg",70,4173238,3,30,-1,0,0.409,-1,0.134,1
"1654","PzDjg",71,4176530,3,30,-1,0,0.253,-1,0.017,1
"1655","PzDjg",8,3944036,1,45,1,155,0.222,-1,0.129,0
"1656","PzDjg",9,3947058,1,8,-1,0,0,1,0.086,0
"1657","QGgHx",0,19058946,1,24,-1,0,0.7,-1,1.164,1
"1658","QGgHx",1,19062493,1,0,-1,0,0.53,-1,0.791,1
"1659","QGgHx",10,19096798,1,15,1,150,0.795,1,0.709,1
"1660","QGgHx",11,19100429,1,12,1,145,0.61,1,0.599,1
"1661","QGgHx",12,19104096,1,3,1,157,0.645,1,0.534,1
"1662","QGgHx",13,19107803,1,40,-1,0,0.687,-1,0.762,1
"1663","QGgHx",14,19111378,1,16,-1,0,0.559,-1,0.716,1
"1664","QGgHx",15,19114895,1,17,-1,0,0.5,-1,0.729,1
"1665","QGgHx",16,19118610,1,3,1,157,0.695,1,0.836,1
"1666","QGgHx",17,19122164,1,23,1,148,0.536,1,0.62,1
"1667","QGgHx",18,19125846,1,32,-1,0,0.667,-1,0.671,1
"1668","QGgHx",19,19129434,1,16,-1,0,0.566,-1,0.384,1
"1669","QGgHx",2,19066149,1,24,-1,0,0.633,-1,0.855,1
"1670","QGgHx",20,19133105,1,13,1,158,0.654,1,0.793,1
"1671","QGgHx",21,19136664,1,17,-1,0,0.54,-1,0.528,1
"1672","QGgHx",22,19140313,1,27,1,160,0.629,1,0.454,1
"1673","QGgHx",23,19143704,1,32,-1,0,0.372,-1,0.534,1
"1674","QGgHx",24,19149497,2,13,1,158,1.045,1,0.975,1
"1675","QGgHx",25,19153094,2,15,1,150,0.58,1,0.628,1
"1676","QGgHx",26,19156619,2,12,1,145,0.509,1,0.555,1
"1677","QGgHx",27,19160560,2,16,-1,0,0.924,-1,0.376,1
"1678","QGgHx",28,19164137,2,0,-1,0,0.558,-1,0.701,1
"1679","QGgHx",29,19167696,2,3,1,157,0.541,1,0.632,1
"1680","QGgHx",3,19069800,1,15,1,150,0.629,1,1.115,1
"1681","QGgHx",30,19171949,2,23,1,148,1.233,-1,0.83,0
"1682","QGgHx",31,19175693,2,32,-1,0,0.722,-1,0.665,1
"1683","QGgHx",32,19179837,2,32,-1,0,1.118,-1,0.548,1
"1684","QGgHx",33,19183445,2,12,1,145,0.586,1,0.39,1
"1685","QGgHx",34,19187207,2,27,1,160,0.739,1,0.355,1
"1686","QGgHx",35,19190524,2,27,1,160,0.296,1,0.406,1
"1687","QGgHx",36,19194307,2,3,1,157,0.76,1,0.49,1
"1688","QGgHx",37,19197615,2,23,1,148,0.292,1,0.481,1
"1689","QGgHx",38,19201209,2,16,-1,0,0.573,-1,0.366,1
"1690","QGgHx",39,19204558,2,15,1,150,0.331,1,0.377,1
"1691","QGgHx",4,19074116,1,13,1,158,1.297,1,1.087,1
"1692","QGgHx",40,19208347,2,13,1,158,0.768,1,0.328,1
"1693","QGgHx",41,19212037,2,40,-1,0,0.674,-1,0.246,1
"1694","QGgHx",42,19215677,2,0,-1,0,0.616,-1,0.176,1
"1695","QGgHx",43,19219876,2,40,-1,0,1.184,-1,0.196,1
"1696","QGgHx",44,19223570,2,17,-1,0,0.671,-1,0.208,1
"1697","QGgHx",45,19227173,2,17,-1,0,0.585,-1,0.217,1
"1698","QGgHx",46,19230896,2,24,-1,0,0.7,-1,0.374,1
"1699","QGgHx",47,19234763,2,24,-1,0,0.848,-1,0.388,1
"1700","QGgHx",48,19239869,3,12,1,145,0.729,1,0.225,1
"1701","QGgHx",49,19243429,3,40,-1,0,0.536,-1,0.218,1
"1702","QGgHx",5,19077901,1,12,1,145,0.761,1,0.905,1
"1703","QGgHx",50,19247307,3,27,1,160,0.856,1,0.328,1
"1704","QGgHx",51,19251137,3,16,-1,0,0.814,-1,0.329,1
"1705","QGgHx",52,19254519,3,0,-1,0,0.364,-1,0.44,1
"1706","QGgHx",53,19258140,3,17,-1,0,0.6,-1,0.286,1
"1707","QGgHx",54,19261833,3,32,-1,0,0.669,-1,0.221,1
"1708","QGgHx",55,19265692,3,16,-1,0,0.842,-1,0.241,1
"1709","QGgHx",56,19269326,3,17,-1,0,0.611,-1,0.268,1
